"STATDISPID","statcode","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003340908","00350310","確定 金統計品別国別表 (輸出 1-12月：確定)","金統計","金統計品別国別表","輸出","月次",0,"2019-07-09"
"0003340907","00350310","確定 金統計品別国別表 (輸入 1-12月：確定)","金統計","金統計品別国別表","輸入","月次",0,"2019-07-09"
"0003340909","00350310","確定 通過貿易統計(国別) (1-12月：確定)","通過貿易統計",NA,NA,"月次",0,"2019-07-09"
"0003340930","00350310","確定 通過貿易統計(品目別) (1-12月：確定)","通過貿易統計",NA,NA,"月次",0,"2019-07-09"
"0003340931","00350310","確定 船用品積込統計 (1-12月：確定)","船用品積込統計",NA,NA,"月次",0,"2019-07-09"
"0003340932","00350310","確定 機用品積込統計 (1-12月：確定)","機用品積込統計",NA,NA,"月次",0,"2019-07-09"
