"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003350670","00500603","1","総括の部 農業協同組合、同連合会及び農事組合法人数の推移（第１表）","農業協同組合等現在数統計","確報","平成27年度農業協同組合等現在数統計","年度次","201504-201603","2019-10-17"
"0003350671","00500603","1","単位農協の部 都道府県別業種別現在数 総括表 出資組合（第２表）","農業協同組合等現在数統計","確報","平成27年度農業協同組合等現在数統計","年度次","201504-201603","2019-10-17"
"0003350672","00500603","1","単位農協の部 都道府県別業種別現在数 総括表 非出資組合（第３表）","農業協同組合等現在数統計","確報","平成27年度農業協同組合等現在数統計","年度次","201504-201603","2019-10-17"
"0003350673","00500603","1","単位農協の部 都道府県別業種別現在数 総括表 出資組合と非出資組合の計（専門農協、業種別）","農業協同組合等現在数統計","確報","平成27年度農業協同組合等現在数統計","年度次","201504-201603","2019-10-17"
"0003350674","00500603","1","単位農協の部 都道府県別業種別現在数 府県区域のもの 出資組合（第４表）","農業協同組合等現在数統計","確報","平成27年度農業協同組合等現在数統計","年度次","201504-201603","2019-10-17"
"0003350675","00500603","1","単位農協の部 都道府県別業種別現在数 府県区域のもの 非出資組合（第５表）","農業協同組合等現在数統計","確報","平成27年度農業協同組合等現在数統計","年度次","201504-201603","2019-10-17"
"0003350676","00500603","1","単位農協の部 都道府県別業種別現在数 府県区域未満のもの 出資組合（第６表）","農業協同組合等現在数統計","確報","平成27年度農業協同組合等現在数統計","年度次","201504-201603","2019-10-17"
"0003350677","00500603","1","単位農協の部 都道府県別業種別現在数 府県区域未満のもの 非出資組合（第７表）","農業協同組合等現在数統計","確報","平成27年度農業協同組合等現在数統計","年度次","201504-201603","2019-10-17"
"0003350678","00500603","1","単位農協の部 都道府県別業種別現在数 市町村区域のもの 出資組合（第８表）","農業協同組合等現在数統計","確報","平成27年度農業協同組合等現在数統計","年度次","201504-201603","2019-10-17"
"0003350679","00500603","1","単位農協の部 都道府県別業種別現在数 市町村区域のもの 非出資組合（第９表）","農業協同組合等現在数統計","確報","平成27年度農業協同組合等現在数統計","年度次","201504-201603","2019-10-17"
"0003350680","00500603","1","単位農協の部 都道府県別業種別現在数 市町村区域未満のもの 出資組合（第10表）","農業協同組合等現在数統計","確報","平成27年度農業協同組合等現在数統計","年度次","201504-201603","2019-10-17"
"0003350681","00500603","1","単位農協の部 都道府県別業種別現在数 市町村区域未満のもの 非出資組合（第11表）","農業協同組合等現在数統計","確報","平成27年度農業協同組合等現在数統計","年度次","201504-201603","2019-10-17"
"0003350691","00500603","1","農業協同組合連合会の部 区域別農業協同組合連合会数の推移（第21表）","農業協同組合等現在数統計","確報","平成27年度農業協同組合等現在数統計","年度次","201504-201603","2019-10-17"
"0003350697","00500603","1","農事組合法人の部 都道府県別業種別現在数 総括表（第27表）","農業協同組合等現在数統計","確報","平成27年度農業協同組合等現在数統計","年度次","201504-201603","2019-10-17"
"0003350698","00500603","1","農事組合法人の部 都道府県別業種別現在数 法第72条の10第１号出資（第28表）","農業協同組合等現在数統計","確報","平成27年度農業協同組合等現在数統計","年度次","201504-201603","2019-10-17"
