"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0000040013","00200551","00404","産業中分類（８７），経営組織（１７），従業者数，都道府県・１１大都市","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2008-03-27"
"0000040014","00200551","00601","経営組織（１１），産業大分類（１４），従業者規模（１０Ａ），事業所数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040015","00200551","00602","経営組織（１１），産業中分類（８７），従業者規模（１０Ａ），事業所数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040016","00200551","00603","経営組織（１１），産業大分類（１４），従業者規模（１０Ａ），従業者数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040017","00200551","00604","経営組織（１１），産業中分類（８７），従業者規模（１０Ａ），従業者数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040018","00200551","00901","産業大分類（１４），事業所数，８大都市圏","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040019","00200551","00902","産業中分類（８７），事業所数，８大都市圏","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040020","00200551","00903","産業大分類（１４），従業者数，８大都市圏","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040021","00200551","00904","産業中分類（８７），従業者数，８大都市圏","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040022","00200551","01101","産業大分類（１３），事業所の形態（７），事業所数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040023","00200551","01102","産業中分類（８５），事業所の形態（７），事業所数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040024","00200551","01103","産業大分類（１３），事業所の形態（７），従業者数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040025","00200551","01104","産業中分類（８５），事業所の形態（７），従業者数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040026","00200551","01301","産業大分類（１３），本所・支所（４），経営組織（９Ａ），事業所数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040027","00200551","01302","産業大分類（１３），本所・支所（４），経営組織（９Ａ），従業者数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040028","00200551","01501","経営組織（６Ｂ），産業大分類（１４），常雇規模（１７），事業所数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040029","00200551","01502","経営組織（６Ｂ），産業中分類（８７），常雇規模（１７），事業所数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040030","00200551","01503","経営組織（６Ｂ），産業小分類（４５０），常雇規模（１７），事業所数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040031","00200551","01504","経営組織（６Ｂ），産業大分類（１４），常雇規模（１７），従業者数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040032","00200551","01505","経営組織（６Ｂ），産業中分類（８７），常雇規模（１７），従業者数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040033","00200551","01506","経営組織（６Ｂ），産業小分類（４４８），常雇規模（１７），従業者数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040034","00200551","02007","経営組織（４Ａ），産業大分類（１３），開設時期（１３），従業者規模（１４），事業所数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040035","00200551","02008","経営組織（４Ａ），産業中分類（８５），開設時期（１３），従業者規模（１４），事業所数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040036","00200551","02009","経営組織（４Ａ），産業小分類（４４８），開設時期（１３），従業者規模（１４），事業所数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040037","00200551","02010","経営組織（４Ａ），産業大分類（１３），開設時期（１３），従業者規模（１４），従業者数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040038","00200551","02011","経営組織（４Ａ），産業中分類（８５），開設時期（１３），従業者規模（１４），従業者数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040039","00200551","02012","経営組織（４Ａ），産業小分類（４４８），開設時期（１３），従業者規模（１４），従業者数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040040","00200551","02307","経営組織（３Ｃ），産業中分類（２１），従業者規模（７），業態（４），事業所数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040041","00200551","02308","経営組織（３Ｃ），産業小分類（１５２），従業者規模（７），業態（４），事業所数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040042","00200551","02309","経営組織（３Ｃ），産業中分類（２１），従業者規模（７），業態（４），従業者数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040043","00200551","02310","経営組織（３Ｃ），産業小分類（１５２），従業者規模（７），業態（４），従業者数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040044","00200551","02401","経営組織（３Ｃ），産業中分類（７），従業者規模（７），業態（６），事業所数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040045","00200551","02402","経営組織（３Ｃ），産業小分類（５０），従業者規模（７），業態（６），事業所数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040046","00200551","02403","経営組織（３Ｃ），産業中分類（７），従業者規模（７），業態（６），従業者数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040047","00200551","02404","経営組織（３Ｃ），産業小分類（５０），従業者規模（７），業態（６），従業者数，全国計","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2007-11-27"
"0000040048","00200551","02501","産業大分類（１３），本所・支所，本所の所在地（５６），事業所数，全国・都道府県・１１大都市","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2008-03-27"
"0000040049","00200551","02503","産業大分類（１３），本所・支所，本所の所在地（５６），従業者数，全国・都道府県・１１大都市","昭和56年事業所統計調査","全国編",NA,NA,"-",198107,"2008-03-27"
"0000040050","00200551","00301","産業小分類（４５０），事業所数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040051","00200551","00302","産業小分類（４５０），従業者数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040052","00200551","00401","産業大分類（１４），経営組織（１７），事業所数，都道府県・１１大都市","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2008-03-27"
"0000040053","00200551","00402","産業中分類（８７），経営組織（１７），事業所数，都道府県・１１大都市","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2008-03-27"
"0000040054","00200551","00403","産業大分類（１４），経営組織（１７），従業者数，都道府県・１１大都市","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2008-03-27"
"0000040055","00200551","00404","産業中分類（８７），経営組織（１７），従業者数，都道府県・１１大都市","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2008-03-27"
"0000040056","00200551","00405","経営組織（２Ａ）総数，うち民営，産業大分類（１４），従業上の地位（７），従業者数，都道府県・１１大都市","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2008-03-27"
"0000040057","00200551","00406","経営組織（２Ａ）総数，うち民営，産業中分類（８７），従業上の地位（７），従業者数，都道府県・１１大都市","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2008-03-27"
"0000040058","00200551","00501","産業大分類（１２），従業者規模（１０Ａ），事業所数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040059","00200551","00502","産業大分類（１２），従業者規模（１０Ａ），従業者数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040060","00200551","00601","産業大分類（１４），従業者規模（６），事業所数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040061","00200551","00602","産業中分類（８７），従業者規模（６），事業所数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040062","00200551","00603","産業大分類（１４），従業者規模（６），従業者数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040063","00200551","00604","産業中分類（８７），従業者規模（６），従業者数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040064","00200551","00701","産業大分類（１２），事業所数，都道府県・市部・郡部・市区町村","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040065","00200551","00702","従業上の地位（５Ｃ），産業大分類（１２），従業者数，都道府県・市部・郡部・市区町村","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040066","00200551","00801","産業大分類（１３），従業者規模（１４），事業所数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040067","00200551","00802","産業中分類（８５），従業者規模（１４），事業所数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040068","00200551","00803","産業小分類（４４８），従業者規模（１４），事業所数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040069","00200551","00804","産業大分類（１３），従業者規模（１４），従業者数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040070","00200551","00805","産業中分類（８５），従業者規模（１４），従業者数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040071","00200551","00806","産業小分類（４４８），従業者規模（１４），従業者数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040072","00200551","00901","産業大分類（１３），事業所の形態（７），事業所数，都道府県・１１大都市","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2008-03-27"
"0000040073","00200551","00902","産業中分類（８５），事業所の形態（７），事業所数，都道府県・１１大都市","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2008-03-27"
"0000040074","00200551","00903","産業大分類（１３），事業所の形態（７），従業者数，都道府県・１１大都市","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2008-03-27"
"0000040075","00200551","00904","産業中分類（８５），事業所の形態（７），従業者数，都道府県・１１大都市","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2008-03-27"
"0000040076","00200551","01001","産業大分類（１３），常雇規模（１７Ｂ），事業所数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040077","00200551","01002","産業中分類（８５），常雇規模（１７Ｂ），事業所数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040078","00200551","01003","産業大分類（１３），常雇規模（１７Ｂ），従業者数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040079","00200551","01004","産業中分類（８５），常雇規模（１７Ｂ），従業者数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040080","00200551","01401","経営組織（４Ａ），産業大分類（１３），開設時期（１３），従業者規模（１４），事業所数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040081","00200551","01402","経営組織（４Ａ），産業中分類（８５），開設時期（１３），従業者規模（１４），事業所数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040082","00200551","01403","経営組織（４Ａ），産業大分類（１３），開設時期（１３），従業者規模（１４），従業者数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040083","00200551","01404","経営組織（４Ａ），産業中分類（８５），開設時期（１３），従業者規模（１４），従業者数，都道府県","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040084","00200551","01501","産業大分類（１３），本所・支所，本所の所在地（５６），事業所数，都道府県・県庁所在都市・人口３０万以上市","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040085","00200551","01503","産業大分類（１３），本所・支所，本所の所在地（５６），従業者数，都道府県・県庁所在都市・人口３０万以上市","昭和56年事業所統計調査","都道府県編",NA,NA,"-",198107,"2007-11-27"
"0000040086","00200551","00101","企業類型（３），経営組織（４Ｂ），企業産業大分類（１５），資本金階級（１１），企業数（全会社企業），全国計","昭和56年事業所統計調査","会社企業編",NA,NA,"-",198107,"2007-11-27"
"0000040087","00200551","00102","企業類型（３），経営組織（４Ｂ），企業産業中分類（５４），資本金階級（１１），企業数（全会社企業），全国計","昭和56年事業所統計調査","会社企業編",NA,NA,"-",198107,"2007-11-27"
"0000040088","00200551","002","企業類型（３），企業産業大分類（１５），企業常雇規模（１２），企業数（全会社企業），全国計","昭和56年事業所統計調査","会社企業編",NA,NA,"-",198107,"2007-11-27"
"0000040089","00200551","01001","企業産業大分類（１５），資本金階級（１１），支所数規模（８），企業数（全会社企業），全国計","昭和56年事業所統計調査","会社企業編",NA,NA,"-",198107,"2007-11-27"
"0000040090","00200551","01002","企業産業中分類（５４），資本金階級（１１），支所数規模（８），企業数（全会社企業），全国計","昭和56年事業所統計調査","会社企業編",NA,NA,"-",198107,"2007-11-27"
"0000040091","00200551","01101","企業類型（３），企業産業大分類（１５），資本金階級（１１），企業数（全会社企業），都道府県・１１大都市・区","昭和56年事業所統計調査","会社企業編",NA,NA,"-",198107,"2007-11-27"
"0000040092","00200551","01102","企業類型（３），企業産業中分類（５４），資本金階級（１１），企業数（全会社企業），都道府県・１１大都市・区","昭和56年事業所統計調査","会社企業編",NA,NA,"-",198107,"2007-11-27"
"0000040093","00200551","00101","産業中分類（９），経営組織（３Ｄ），本所・支所（４），売上高階級（１２），事業所数，全国計","昭和56年事業所統計調査","サービス業編",NA,NA,"-",198107,"2007-11-27"
"0000040094","00200551","00102","産業小分類（４１），経営組織（３Ｄ），本所・支所（４），売上高階級（１２），事業所数，全国計","昭和56年事業所統計調査","サービス業編",NA,NA,"-",198107,"2007-11-27"
"0000040095","00200551","00103","産業中分類（９），経営組織（３Ｄ），本所・支所（４），売上高階級（１２），従業者数，全国計","昭和56年事業所統計調査","サービス業編",NA,NA,"-",198107,"2007-11-27"
"0000040096","00200551","00104","産業小分類（４１），経営組織（３Ｄ），本所・支所（４），売上高階級（１２），従業者数，全国計","昭和56年事業所統計調査","サービス業編",NA,NA,"-",198107,"2007-11-27"
"0000040097","00200551","00301","産業中分類（９），売上高階級（１２），事業所数，都道府県・１１大都市","昭和56年事業所統計調査","サービス業編",NA,NA,"-",198107,"2008-03-27"
"0000040098","00200551","00302","産業小分類（４１），売上高階級（１２），事業所数，都道府県・１１大都市","昭和56年事業所統計調査","サービス業編",NA,NA,"-",198107,"2008-03-27"
"0000040099","00200551","00303","産業中分類（９），売上高階級（１２），従業者数，都道府県・１１大都市","昭和56年事業所統計調査","サービス業編",NA,NA,"-",198107,"2008-03-27"
"0000040100","00200551","00304","産業小分類（４１），売上高階級（１２），従業者数，都道府県・１１大都市","昭和56年事業所統計調査","サービス業編",NA,NA,"-",198107,"2008-03-27"
"0000040101","00200551","00801","産業中分類（９），常雇規模９，事業所数，常雇数，現金給与支給額（常雇のいる事業所），全国計","昭和56年事業所統計調査","サービス業編",NA,NA,"-",198107,"2007-11-27"
"0000040102","00200551","00802","産業小分類（４１），常雇規模９，事業所数，常雇数，現金給与支給額（常雇のいる事業所），全国計","昭和56年事業所統計調査","サービス業編",NA,NA,"-",198107,"2007-11-27"
"0000040103","00200551","01201","産業中分類（９），常雇規模９，事業所数，常雇数，現金給与支給額（常雇のいる事業所），都道府県・１１大都市","昭和56年事業所統計調査","サービス業編",NA,NA,"-",198107,"2008-03-27"
"0000040104","00200551","01202","産業小分類（４１），常雇規模９，事業所数，常雇数，現金給与支給額（常雇のいる事業所），都道府県・１１大都市","昭和56年事業所統計調査","サービス業編",NA,NA,"-",198107,"2008-03-27"
"0000040105","00200551","00101","１平方キロメートル当たり事業所数，１平方キロメートル当たり事業所数，全国・都道府県・１１大都市・８大都市圏","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2008-03-27"
"0000040106","00200551","00102","１平方キロメートル当たり従業者数，１平方キロメートル当たり従業者数，全国・都道府県・１１大都市・８大都市圏","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2008-03-27"
"0000040107","00200551","00201","産業大分類（１１Ｂ），人口１万人当たり事業所数（非農林漁業），全国・都道府県・１１大都市・８大都市圏","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2008-03-27"
"0000040108","00200551","00202","産業大分類（１１Ｂ），人口１万人当たり従業者数（非農林漁業），全国・都道府県・１１大都市・８大都市圏","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2008-03-27"
"0000040109","00200551","00301","産業大分類（１４），経営組織（１８），事業所数，全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040110","00200551","00302","産業中分類（９３），経営組織（１８），事業所数，全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040111","00200551","00303","産業小分類（４９９），経営組織（１８），事業所数，全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040112","00200551","00304","産業大分類（１４），経営組織（１８），従業者数，全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040113","00200551","00305","産業中分類（９３），経営組織（１８），従業者数，全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040114","00200551","00306","産業小分類（４９９），経営組織（１８），従業者数，全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040115","00200551","00307","男女の別（３），産業大分類（１４），従業上の地位（６），従業者数，全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040116","00200551","00308","男女の別（３），産業中分類（９３），従業上の地位（６），従業者数，全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040117","00200551","00309","男女の別（３），産業小分類（４９９），従業上の地位（６），従業者数，全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040118","00200551","00310","男女の別（３），産業大分類（１４），従業上の地位（５Ａ），従業者数（個人），全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040119","00200551","00311","男女の別（３），産業中分類（９３），従業上の地位（５Ａ），従業者数（個人），全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040120","00200551","00312","男女の別（３），産業小分類（４９９），従業上の地位（５Ａ），従業者数（個人），全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040121","00200551","00313","男女の別（３），産業大分類（１４），従業上の地位（４Ａ），経営組織（８Ｂ），従業者数（法人・法人でない団体），全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040122","00200551","00314","男女の別（３），産業中分類（９３），従業上の地位（４Ａ），経営組織（８Ｂ），従業者数（法人・法人でない団体），全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040123","00200551","00315","男女の別（３），産業小分類（４９９），従業上の地位（４Ａ），経営組織（８Ｂ），従業者数（法人・法人でない団体），全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040124","00200551","00316","男女の別（３），産業大分類（１４），従業上の地位（２），経営組織（７），従業者数（国・日本国有鉄道・地方公共団体），全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040125","00200551","00317","男女の別（３），産業中分類（９３），従業上の地位（２），経営組織（７），従業者数（国・日本国有鉄道・地方公共団体），全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040126","00200551","00318","男女の別（３），産業小分類（４９９），従業上の地位（２），経営組織（７），従業者数（国・日本国有鉄道・地方公共団体），全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040127","00200551","00401","産業大分類（１４），経営組織（１８），事業所数，都道府県","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040128","00200551","00402","産業中分類（９３），経営組織（１８），事業所数，都道府県","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040129","00200551","00403","男女の別（３），産業大分類（１４），経営組織（１８），従業者数，都道府県","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040130","00200551","00404","男女の別（３），産業中分類（９３），経営組織（１８），従業者数，都道府県","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040131","00200551","00501","産業大分類（１４），経営組織（１８），事業所数，１１大都市","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040132","00200551","00502","産業中分類（９３），経営組織（１８），事業所数，１１大都市","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040133","00200551","00503","男女の別（３），産業大分類（１４），経営組織（１８），従業者数，１１大都市","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040134","00200551","00504","男女の別（３），産業中分類（９３），経営組織（１８），従業者数，１１大都市","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040135","00200551","00601","経営組織（９Ｂ），事業所数（非農林漁業），全国・市部・郡部・都道府県・市部・郡部・８大都市圏","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2008-03-27"
"0000040136","00200551","00602","男女の別（３），経営組織（９Ｂ），従業者数（非農林漁業），全国・市部・郡部・都道府県・市部・郡部・８大都市圏","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2008-03-27"
"0000040137","00200551","00701","経営組織（１１），産業大分類（１４），従業者規模（１０Ａ），事業所数，全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040138","00200551","00702","経営組織（１１），産業中分類（９３），従業者規模（１０Ａ），事業所数，全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040139","00200551","00703","男女の別（３），経営組織（１１），産業大分類（１４），従業者規模（１０Ａ），従業者数，全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040140","00200551","00704","男女の別（３），経営組織（１１），産業中分類（９３），従業者規模（１０Ａ），従業者数，全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040141","00200551","00705","男女の別（３），経営組織（１１），産業大分類（１４），従業者規模（１０Ａ），常雇数，全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040142","00200551","00706","男女の別（３），経営組織（１１），産業中分類（９３），従業者規模（１０Ａ），常雇数，全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040143","00200551","00801","男女の別（３），産業大分類（１４），従業上の地位（７），従業者規模（１０Ａ），従業者数，全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040144","00200551","00802","男女の別（３），産業中分類（９３），従業上の地位（７），従業者規模（１０Ａ），従業者数，全国計","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040145","00200551","00901","経営組織（５Ｂ），産業大分類（１２），従業者規模（１０Ａ），事業所数，都道府県・１１大都市・８大都市圏","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2008-03-27"
"0000040146","00200551","00902","男女の別（３），経営組織（５Ｂ），産業大分類（１２），従業者規模（１０Ａ），従業者数，都道府県・１１大都市・８大都市圏","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2008-03-27"
"0000040147","00200551","01001","経営組織（２Ａ）総数，うち民営，従業者規模（５），事業所数，市区町村","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040148","00200551","01002","男女の別（３），経営組織（２Ａ）総数，うち民営，従業者規模（５），従業者数，市区町村","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040149","00200551","01003","男女の別（３），経営組織（２Ａ）総数，うち民営，従業者規模（５），常雇数，市区町村","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
"0000040150","00200551","01004","経営組織（３Ａ），事業所数，市区町村","昭和61年事業所統計調査","全国編",NA,NA,"-",198607,"2007-11-28"
