"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003117548","00600120","23","用途別(大分類)、構造別、敷地利用率別(新築工事)／工事件数、床面積、敷地面積","建築物着工統計",NA,"年度次",0,"2026-01-20"
"0003114363","00600120","25","構造別、用途別、規模別（鉄骨造）／建築物の数、床面積","建築物着工統計",NA,"月次",0,"2026-01-20"
"0003114512","00600120","25","構造別、用途別、規模別（鉄骨造）／建築物の数、床面積","建築物着工統計",NA,"年次",0,"2026-01-20"
"0003117529","00600120","25","構造別、用途別、規模別（鉄骨造）／建築物の数、床面積","建築物着工統計",NA,"年度次",0,"2026-01-20"
"0003114407","00600120","3","用途別、構造別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"月次",0,"2026-01-20"
"0003114547","00600120","3","用途別、構造別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"年次",0,"2026-01-20"
"0003117545","00600120","3","用途別、構造別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"年度次",0,"2026-01-20"
"0003114409","00600120","30","多用途建築物用途別、構造別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"月次",0,"2026-01-20"
"0003114494","00600120","30","多用途建築物用途別、構造別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"年次",0,"2026-01-20"
"0003117504","00600120","30","多用途建築物用途別、構造別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"年度次",0,"2026-01-20"
"0003114396","00600120","31","多用途建築物用途別（大分類）、階数別、構造別（新築工事）／建築物の数、床面積、敷地面積","建築物着工統計",NA,"月次",0,"2026-01-20"
"0003114533","00600120","31","多用途建築物用途別（大分類）、階数別、構造別（新築工事）／建築物の数、床面積、敷地面積","建築物着工統計",NA,"年次",0,"2026-01-20"
"0003117512","00600120","31","多用途建築物用途別（大分類）、階数別、構造別（新築工事）／建築物の数、床面積、敷地面積","建築物着工統計",NA,"年度次",0,"2026-01-20"
"0003114343","00600120","37","用途別、会社資本規模別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"月次",0,"2026-01-20"
"0003114551","00600120","37","用途別、会社資本規模別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"年次",0,"2026-01-20"
"0003117549","00600120","37","用途別、会社資本規模別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"年度次",0,"2026-01-20"
"0003114364","00600120","38","都市計画別、用途別（大分類）、建築主別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"月次",0,"2026-01-20"
"0003114513","00600120","38","都市計画別、用途別（大分類）、建築主別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"年次",0,"2026-01-20"
"0003117530","00600120","38","都市計画別、用途別（大分類）、建築主別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"年度次",0,"2026-01-20"
"0003114393","00600120","4","用途別（大分類）、地上の階数別、構造別（新築工事）／建築物の数、床面積、敷地面積","建築物着工統計",NA,"月次",0,"2026-01-20"
"0003114509","00600120","4","用途別（大分類）、地上の階数別、構造別（新築工事）／建築物の数、床面積、敷地面積","建築物着工統計",NA,"年次",0,"2026-01-20"
"0003117526","00600120","4","用途別（大分類）、地上の階数別、構造別（新築工事）／建築物の数、床面積、敷地面積","建築物着工統計",NA,"年度次",0,"2026-01-20"
"0003114410","00600120","40","用途別、地下の階数別（地下を有する新築工事）／建築物の数、床面積、工事費予定額、敷地面積","建築物着工統計",NA,"月次",0,"2026-01-20"
"0003114495","00600120","40","用途別、地下の階数別（地下を有する新築工事）／建築物の数、床面積、工事費予定額、敷地面積","建築物着工統計",NA,"年次",0,"2026-01-20"
"0003117565","00600120","40","用途別、地下の階数別（地下を有する新築工事）／建築物の数、床面積、工事費予定額、敷地面積","建築物着工統計",NA,"年度次",0,"2026-01-20"
"0003114340","00600120","5","都道府県別、建築主別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"月次",0,"2026-01-20"
"0003114491","00600120","5","都道府県別、建築主別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"年次",0,"2026-01-20"
"0003117501","00600120","5","都道府県別、建築主別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"年度次",0,"2026-01-20"
"0003114530","00600120","6-1","都道府県別、構造別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"年次",0,"2026-01-20"
"0003117509","00600120","6-1","都道府県別、構造別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"年度次",0,"2026-01-20"
"0004000420","00600120","6-1","都道府県別、構造別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"月次",0,"2026-01-20"
"0003114432","00600120","6-2","市区町村別、構造別／床面積","建築物着工統計",NA,"月次",0,"2026-01-20"
"0003114548","00600120","6-2","市区町村別、構造別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"年次",0,"2026-01-20"
"0003117546","00600120","6-2","市区町村別、構造別／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"年度次",0,"2026-01-20"
"0004018780","00600120","6-2","市区町村別、構造別／床面積（2020年4月以降）","建築物着工統計",NA,"月次",0,"2026-01-20"
"0004019180","00600120","6-2","市区町村別、構造別／建築物の数、床面積（2020年以降）","建築物着工統計",NA,"年次",0,"2026-01-20"
"0004019380","00600120","6-2","市区町村別、構造別／建築物の数、床面積（2020年度以降）","建築物着工統計",NA,"年度次",0,"2026-01-20"
"0003114394","00600120","7-1","都道府県別、用途別（大分類）／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"月次",0,"2026-01-20"
"0003114510","00600120","7-1","都道府県別、用途別（大分類）／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"年次",0,"2026-01-20"
"0003117527","00600120","7-1","都道府県別、用途別（大分類）／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"年度次",0,"2026-01-20"
"0003114465","00600120","7-2","市区町村別、用途別（大分類）／床面積","建築物着工統計",NA,"月次",0,"2026-01-20"
"0003114492","00600120","7-2","市区町村別、用途別（大分類）／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"年次",0,"2026-01-20"
"0003117502","00600120","7-2","市区町村別、用途別（大分類）／建築物の数、床面積、工事費予定額","建築物着工統計",NA,"年度次",0,"2026-01-20"
"0004018800","00600120","7-2","市区町村別、用途別（大分類）／床面積（2020年4月以降）","建築物着工統計",NA,"月次",0,"2026-01-20"
"0004019181","00600120","7-2","市区町村別、用途別（大分類）／建築物の数、床面積（2020年以降）","建築物着工統計",NA,"年次",0,"2026-01-20"
"0004019381","00600120","7-2","市区町村別、用途別（大分類）／建築物の数、床面積（2020年度以降）","建築物着工統計",NA,"年度次",0,"2026-01-20"
"0003114362","00600120","8","構造別（鉄筋コンクリート造）、用途別、規模別／建築物の数、床面積","建築物着工統計",NA,"月次",0,"2026-01-20"
"0003114531","00600120","8","構造別（鉄筋コンクリート造）、用途別、規模別／建築物の数、床面積","建築物着工統計",NA,"年次",0,"2026-01-20"
"0003117510","00600120","8","構造別（鉄筋コンクリート造）、用途別、規模別／建築物の数、床面積","建築物着工統計",NA,"年度次",0,"2026-01-20"
"0003114395","00600120","9","構造別（鉄骨鉄筋コンクリート造）、用途別、規模別／建築物の数、床面積","建築物着工統計",NA,"月次",0,"2026-01-20"
"0003114549","00600120","9","構造別（鉄骨鉄筋コンクリート造）、用途別、規模別／建築物の数、床面積","建築物着工統計",NA,"年次",0,"2026-01-20"
"0003117547","00600120","9","構造別（鉄骨鉄筋コンクリート造）、用途別、規模別／建築物の数、床面積","建築物着工統計",NA,"年度次",0,"2026-01-20"
"0003114502","00600120","10","工事別、利用関係別、構造別／戸数・件数、床面積","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114514","00600120","10","工事別、利用関係別、構造別／戸数・件数、床面積","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114576","00600120","10","工事別、利用関係別、構造別／戸数・件数、床面積","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114496","00600120","11","（新設住宅）資金別、利用関係別、建築主別／戸数、床面積","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114540","00600120","11","（新設住宅）資金別、利用関係別、建築主別／戸数、床面積","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114627","00600120","11","（新設住宅）資金別、利用関係別、建築主別／戸数、床面積","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114534","00600120","12","（新設住宅）利用関係別、構造別、住宅の種類別／戸数、床面積","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114570","00600120","12","（新設住宅）利用関係別、構造別、住宅の種類別／戸数、床面積","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114588","00600120","12","（新設住宅）利用関係別、構造別、住宅の種類別／戸数、床面積","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114515","00600120","13","工事別、利用関係別、住宅の種類別、建て方別／戸数・件数、床面積","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114521","00600120","13","工事別、利用関係別、住宅の種類別、建て方別／戸数・件数、床面積","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114607","00600120","13","工事別、利用関係別、住宅の種類別、建て方別／戸数・件数、床面積","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114497","00600120","14","工事別、工事種類別、利用関係別／戸数・件数、床面積","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114503","00600120","14","工事別、工事種類別、利用関係別／戸数・件数、床面積","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114628","00600120","14","工事別、工事種類別、利用関係別／戸数・件数、床面積","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114535","00600120","15","都道府県別、工事別、利用関係別／戸数・件数、床面積","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114541","00600120","15","都道府県別、工事別、利用関係別／戸数・件数、床面積","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114589","00600120","15","都道府県別、工事別、利用関係別／戸数・件数、床面積","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114608","00600120","16","都道府県別、工事別、住宅の種類別、建て方別／戸数・件数、床面積","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114613","00600120","16","都道府県別、工事別、住宅の種類別、建て方別／戸数・件数、床面積","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114516","00600120","17","（新設住宅）利用関係別、資金別、建て方別／戸数、床面積　※DBをご利用の際は表示に時間がかかります","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114522","00600120","17","（新設住宅）利用関係別、資金別、建て方別／戸数、床面積  ※DBをご利用の際は表示に時間がかかります","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114577","00600120","17","（新設住宅）利用関係別、資金別、建て方別／戸数、床面積　                          ※DBをご利用の際は表示に時間がかかります","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114498","00600120","18","（新設住宅）利用関係別、構造別、建て方別／戸数、床面積　※DBをご利用の際は表示に時間がかかります","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114504","00600120","18","（新設住宅）利用関係別、構造別、建て方別／戸数、床面積　※DBをご利用の際は表示に時間がかかります","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114629","00600120","18","（新設住宅）利用関係別、構造別、建て方別／戸数、床面積　※DBをご利用の際は表示に時間がかかります","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114542","00600120","19","（新設住宅）利用関係別、規模別、住宅の種類別、建て方別／戸数","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114590","00600120","19","（新設住宅）利用関係別、規模別、住宅の種類別、建て方別／戸数　※DBをご利用の際は表示に時間がかかります","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114572","00600120","24","（新設住宅）規模別、資金別、利用関係別、構造別／戸数、床面積","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114609","00600120","24","（新設住宅）規模別、資金別、利用関係別、構造別／戸数、床面積","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0004023580","00600120","26","（新設住宅）利用関係別、建築を伴う除却住宅の利用関係別","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0004039718","00600120","26","着工新設住宅利用関係別、建築を伴う除却住宅の利用関係別(建築により除却住宅を伴う新設住宅着工戸数、建築を伴う除却住宅戸数）","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114523","00600120","27","（プレハブ）住宅の種類別、工事別、建て方別／戸数・件数、床面積","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114566","00600120","27","（プレハブ）住宅の種類別、工事別、建て方別／戸数・件数、床面積","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114578","00600120","27","（プレハブ）住宅の種類別、工事別、建て方別／戸数・件数、床面積","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114517","00600120","28","（プレハブ新設住宅）利用関係別、資金別／戸数、床面積","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114585","00600120","28","（プレハブ新設住宅）利用関係別、資金別／戸数、床面積","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114630","00600120","28","（プレハブ新設住宅）利用関係別、資金別／戸数、床面積","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114499","00600120","29","（プレハブ新設住宅）利用関係別、構造別、建て方別／戸数、床面積","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114543","00600120","29","（プレハブ新設住宅）利用関係別、構造別、建て方別／戸数、床面積","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114591","00600120","29","（プレハブ新設住宅）利用関係別、構造別、建て方別／戸数、床面積","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114537","00600120","32","（新築住宅）利用関係別、建築主別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114544","00600120","32","（新築住宅）利用関係別、建築主別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114610","00600120","32","（新築住宅）利用関係別、建築主別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114567","00600120","33","（新築住宅）利用関係別、資金別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114573","00600120","33","（新築住宅）利用関係別、資金別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114579","00600120","33","（新築住宅）利用関係別、資金別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114518","00600120","34","（新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114524","00600120","34","（新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114631","00600120","34","（新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114500","00600120","35","（プレハブ新築住宅）利用関係別、資金別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114586","00600120","35","（プレハブ新築住宅）利用関係別、資金別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114592","00600120","35","（プレハブ新築住宅）利用関係別、資金別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114538","00600120","36","（プレハブ新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114605","00600120","36","（プレハブ新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114611","00600120","36","（プレハブ新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114568","00600120","39","（新設住宅）都市計画別、利用関係別、建築主別、建て方別／戸数、床面積、敷地面積","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114574","00600120","39","（新設住宅）都市計画別、利用関係別、建築主別、建て方別／戸数、床面積、敷地面積","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114580","00600120","39","（新設住宅）都市計画別、利用関係別、建築主別、建て方別／戸数、床面積、敷地面積","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114519","00600120","41","（ツーバイフォー）住宅の種類別、工事別、建て方別／戸数・件数、床面積","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114625","00600120","41","（ツーバイフォー）住宅の種類別、工事別、建て方別／戸数・件数、床面積","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114632","00600120","41","（ツーバイフォー）住宅の種類別、工事別、建て方別／戸数・件数、床面積","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114501","00600120","42","（ツーバイフォー新設住宅）利用関係別、資金別／戸数、床面積","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114587","00600120","42","（ツーバイフォー新設住宅）利用関係別、資金別／戸数、床面積","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114593","00600120","42","（ツーバイフォー新設住宅）利用関係別、資金別／戸数、床面積","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114539","00600120","43","（ツーバイフォー新設住宅）利用関係別、構造別、建て方別／戸数、床面積","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114606","00600120","43","（ツーバイフォー新設住宅）利用関係別、構造別、建て方別／戸数、床面積","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114612","00600120","43","（ツーバイフォー新設住宅）利用関係別、構造別、建て方別／戸数、床面積","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114569","00600120","44","（ツーバイフォー新築住宅）利用関係別、資金別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114575","00600120","44","（ツーバイフォー新築住宅）利用関係別、資金別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114581","00600120","44","（ツーバイフォー新築住宅）利用関係別、資金別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003114520","00600120","45","（ツーバイフォー新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"月次",0,"2026-01-20"
"0003114626","00600120","45","（ツーバイフォー新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"年次",0,"2026-01-20"
"0003114633","00600120","45","（ツーバイフォー新築住宅）利用関係別、構造別、建て方別（住宅の工事費）／戸数、床面積、工事費予定額、１戸あたり工事費予定額、１平米あたり工事費予定額","住宅着工統計",NA,"年度次",0,"2026-01-20"
"0003119709","00600120","10","【建築物】構造別　用途別　都道府県別 昭和63年度～平成14年度","建築物着工統計","時系列表","年度次",0,"2026-01-20"
"0003119730","00600120","10","【建築物】構造別　用途別　都道府県別 平成15年度～","建築物着工統計","時系列表","年度次",0,"2026-01-20"
"0003119707","00600120",NA,"【建築物】都道府県別床面積 床面積","建築物着工統計","時系列表","月次",0,"2026-01-20"
"0003119708","00600120",NA,"【建築物】構造別　用途別 平成16年～","建築物着工統計","時系列表","年次",0,"2026-01-20"
"0003119727","00600120",NA,"【建築物】建築主別・用途別・構造別　床面積 建築主別 月次","建築物着工統計","時系列表","月次",0,"2026-01-20"
"0003119728","00600120",NA,"【建築物】季節調整値","建築物着工統計","時系列表","月次",0,"2026-01-20"
"0003119745","00600120",NA,"【建築物】民間非居住　用途別　床面積","建築物着工統計","時系列表","月次",0,"2026-01-20"
"0003119747","00600120",NA,"【建築物】建築主別・用途別・構造別　床面積 用途別 月次","建築物着工統計","時系列表","月次",0,"2026-01-20"
"0003119748","00600120",NA,"【建築物】都道府県別床面積 工事費予定額","建築物着工統計","時系列表","月次",0,"2026-01-20"
"0003119766","00600120",NA,"【建築物】建築主別・用途別・構造別　床面積 建築物計 月次","建築物着工統計","時系列表","月次",0,"2026-01-20"
"0003119768","00600120",NA,"【建築物】構造別　用途別　都道府県別 平成16年～","建築物着工統計","時系列表","年次",0,"2026-01-20"
"0003119769","00600120",NA,"【建築物】構造別床面積　時系列","建築物着工統計","時系列表","年次",0,"2026-01-20"
"0003138953","00600120",NA,"【建築物】建築主別・用途別・構造別　床面積 構造別 月次","建築物着工統計","時系列表","月次",0,"2026-01-20"
"0003119711","00600120",NA,"【住宅】利用関係別　戸数 季節調整値年率 月次","住宅着工統計","時系列表","月次",0,"2026-01-20"
"0003119713","00600120",NA,"【住宅】都道府県別着工戸数","住宅着工統計","時系列表","月次",0,"2026-01-20"
"0003119714","00600120",NA,"【住宅】利用関係別　時系列","住宅着工統計","時系列表","年次",0,"2026-01-20"
"0003119732","00600120",NA,"【住宅】利用関係別　戸数 床面積・前年比 月次","住宅着工統計","時系列表","月次",0,"2026-01-20"
"0003119733","00600120",NA,"【住宅】プレハブ、ツーバイフォー 月次","住宅着工統計","時系列表","月次",0,"2026-01-20"
"0003119734","00600120",NA,"【住宅】季節調整値 床面積","住宅着工統計","時系列表","月次",0,"2026-01-20"
"0003119735","00600120",NA,"【住宅】利用関係別　構造別　建て方別　都道府県別　戸数","住宅着工統計","時系列表","年次",0,"2026-01-20"
"0003119736","00600120",NA,"【住宅】利用関係別　構造別　建て方別　都道府県別　戸数","住宅着工統計","時系列表","年度次",0,"2026-01-20"
"0003119754","00600120",NA,"【住宅】都道府県別床面積","住宅着工統計","時系列表","月次",0,"2026-01-20"
"0003119771","00600120",NA,"【住宅】利用関係別　戸数 戸数・前年比・分譲に占める割合 月次","住宅着工統計","時系列表","月次",0,"2026-01-20"
"0003119772","00600120",NA,"【住宅】季節調整値 戸数","住宅着工統計","時系列表","月次",0,"2026-01-20"
"0003119773","00600120",NA,"【住宅】都道府県別戸数　時系列","住宅着工統計","時系列表","年次",0,"2026-01-20"
"0003139114","00600120",NA,"【住宅】構造別着工戸数 月次","住宅着工統計","時系列表","月次",0,"2026-01-20"
