"STATDISPID","statcode","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003356270","00350320","確定 国籍別航空機入港表 (1-12月：確定)","航空機統計","国籍別航空機入港表","月次",0,"2019-11-29"
"0003356271","00350320","確定 国籍別船舶入港表 (1-12月：確定)","船舶統計","国籍別船舶入港表","月次",0,"2019-11-29"
