"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0000180008","00200523","004","男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１５）、全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180009","00200523","005","都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（２２）、全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180010","00200523","006","年計・月（１３）、男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１２）、都道府県・１３大都市（６１）","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180011","00200523","007","移動前の住所地・男女別転入者数及び移動後の住所地・男女別転出者数（９）、都道府県・１３大都市（６０）、移動前又は移動後の全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180012","00200523","008","男女別他市区町村からの転入者数及び国外からの転入者数（５）、全国・都道府県・市部・郡部・市区町村","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180013","00200523","009","男女（３）、年計・月（１３）、国外からの転入者数、全国・都道府県（４８）","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180014","00200523","010","月・男女別転入者総数（５８）、全国・都道府県・市部・郡部・市区町村","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180015","00200523","011","男女（３）、従前の住所地（６４）、転入者総数、都道府県（４７）、都道府県・市部・郡部・市区町村","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180016","00200523","012","移動前の住所地・男女別転入者数及び移動後の住所地・男女別転出者数（９）、１３大都市計（１）、移動前又は移動後の全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180017","00200523","013","年（４６）、東京圏，名古屋圏，大阪圏の転入者数・転出者数及び転入超過数の推移（１２）","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180018","00200523","001","年（４７）、男女別移動者数の推移（１３）、全国（１）","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180019","00200523","00201","年計・月（１３）、男女別移動者総数（１４）、全国（１）","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180020","00200523","00202","年計・月（１３）、男女別都道府県内移動者数（１４）、全国（１）","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180021","00200523","00203","年計・月（１３）、男女別都道府県間移動者数（１４）、全国（１）","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180022","00200523","00301","年（１８）、都道府県内移動者数（１３大都市：自都市内区間移動者数）、全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180023","00200523","00302","年（１８）、他都道府県からの転入者数（１３大都市：他市町村からの転入者数）、全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180024","00200523","00303","年（１８）、転入超過数、全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180025","00200523","004","男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１５）、全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180026","00200523","005","都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（２２）、全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180027","00200523","006","年計・月（１３）、男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１２）、都道府県・１３大都市（６１）","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180028","00200523","007","移動前の住所地・男女別転入者数及び移動後の住所地・男女別転出者数（９）、都道府県・１３大都市（６０）、移動前又は移動後の全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180029","00200523","008","男女別他市区町村からの転入者数及び国外からの転入者数（５）、全国・都道府県・市部・郡部・市区町村","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180030","00200523","009","男女（３）、年計・月（１３）、国外からの転入者数、全国・都道府県（４８）","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180031","00200523","010","月・男女別転入者総数（５８）、全国・都道府県・市部・郡部・市区町村","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180032","00200523","011","男女（３）、従前の住所地（６４）、転入者総数、都道府県（４７）、都道府県・市部・郡部・市区町村","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180033","00200523","012","移動前の住所地・男女別転入者数及び移動後の住所地・男女別転出者数（９）、１３大都市計（１）、移動前又は移動後の全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180034","00200523","013","年（４７）、東京圏，名古屋圏，大阪圏の転入者数・転出者数及び転入超過数の推移（１２）","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180035","00200523","001","年（４８）、男女別移動者数の推移（１３）、全国（１）","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180036","00200523","00201","年計・月（１３）、男女別移動者総数（１４）、全国（１）","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180037","00200523","00202","年計・月（１３）、男女別都道府県内移動者数（１４）、全国（１）","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180038","00200523","00203","年計・月（１３）、男女別都道府県間移動者数（１４）、全国（１）","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180039","00200523","00301","年（１８）、都道府県内移動者数（１３大都市：自都市内区間移動者数）、全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180040","00200523","00302","年（１８）、他都道府県からの転入者数（１３大都市：他市町村からの転入者数）、全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180041","00200523","00303","年（１８）、転入超過数、全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180042","00200523","004","男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１５）、全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180043","00200523","005","都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（２２）、全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180044","00200523","006","年計・月（１３）、男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１２）、都道府県・１３大都市（６１）","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180045","00200523","007","移動前の住所地・男女別転入者数及び移動後の住所地・男女別転出者数（９）、都道府県・１３大都市（６０）、移動前又は移動後の全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180046","00200523","008","男女別他市区町村からの転入者数及び国外からの転入者数（５）、都道府県・市部・郡部・市区町村","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180047","00200523","009","男女（３）、年計・月（１３）、国外からの転入者数、全国・都道府県（４８）","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180048","00200523","010","月・男女別転入者総数（５８）、都道府県・市部・郡部・市区町村","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180049","00200523","011","男女（３）、従前の住所地（６４）、転入者総数、都道府県（４７）、都道府県・市部・郡部・市区町村","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180050","00200523","012","移動前の住所地・男女別転入者数及び移動後の住所地・男女別転出者数（９）、１３大都市計（１）、移動前又は移動後の全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180051","00200523","013","年（４８）、東京圏、名古屋圏、大阪圏の転入者数・転出者数及び転入超過数の推移（１２）","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180052","00200523","001","年（４９）、男女別移動者数の推移（１３）、全国（１）","住民基本台帳人口移動報告","平成14年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180053","00200523","00201","年計・月（１３）、男女別移動者総数（１４）、全国（１）","住民基本台帳人口移動報告","平成14年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180054","00200523","00202","年計・月（１３）、男女別都道府県内移動者数（１４）、全国（１）","住民基本台帳人口移動報告","平成14年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180055","00200523","00203","年計・月（１３）、男女別都道府県間移動者数（１４）、全国（１）","住民基本台帳人口移動報告","平成14年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180056","00200523","00301","年（１８）、都道府県内移動者数（１３大都市：自都市内区間移動者数）、全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成14年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180057","00200523","00302","年（１８）、他都道府県からの転入者数（１３大都市：他市町村からの転入者数）、全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成14年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180058","00200523","00303","年（１８）、転入超過数、全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成14年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180059","00200523","004","男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１５）、全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成14年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180060","00200523","005","都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（２２）、全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成14年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180061","00200523","006","年計・月（１３）、男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１２）、都道府県・１３大都市（６１）","住民基本台帳人口移動報告","平成14年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180062","00200523","007","移動前の住所地・男女別転入者数及び移動後の住所地・男女別転出者数（９）、都道府県・１３大都市（６０）、移動前又は移動後の全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成14年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180063","00200523","008","男女別他市区町村からの転入者数及び国外からの転入者数（５）、全国・都道府県・市部・郡部・市区町村","住民基本台帳人口移動報告","平成14年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180064","00200523","009","男女（３）、年計・月（１３）、国外からの転入者数、全国・都道府県（４８）","住民基本台帳人口移動報告","平成14年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180065","00200523","010","月・男女別転入者総数（５８）、全国・都道府県・市部・郡部・市区町村","住民基本台帳人口移動報告","平成14年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180066","00200523","011","男女（３）、従前の住所地（６４）、転入者総数、都道府県（４７）、都道府県・市部・郡部・市区町村","住民基本台帳人口移動報告","平成14年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180067","00200523","012","移動前の住所地・男女別転入者数及び移動後の住所地・男女別転出者数（９）、１３大都市計（１）、移動前又は移動後の全国・都道府県・１３大都市（６２）","住民基本台帳人口移動報告","平成14年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180068","00200523","013","年（４９）、東京圏、名古屋圏、大阪圏の転入者数・転出者数及び転入超過数の推移（１２）","住民基本台帳人口移動報告","平成14年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180069","00200523","014","移動前の住所地・日本人人口（６６）、移動後の住所地・全国・都道府県・３大都市圏・１３大都市（６５）","住民基本台帳人口移動報告","平成14年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180070","00200523","001","年（５０）、男女別移動者数の推移（１３）、全国（１）","住民基本台帳人口移動報告","平成15年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180071","00200523","00201","年計・月（１３）、男女別移動者総数（１４）、全国（１）","住民基本台帳人口移動報告","平成15年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180072","00200523","00202","年計・月（１３）、男女別都道府県内移動者数（１４）、全国（１）","住民基本台帳人口移動報告","平成15年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180073","00200523","00203","年計・月（１３）、男女別都道府県間移動者数（１４）、全国（１）","住民基本台帳人口移動報告","平成15年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180074","00200523","00301","年（１８）、都道府県内移動者数（１４大都市：自都市内区間移動者数）、全国・都道府県・１４大都市計・１４大都市（６３）","住民基本台帳人口移動報告","平成15年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180075","00200523","00302","年（１８）、他都道府県からの転入者数（１４大都市：他市町村からの転入者数）、全国・都道府県・１４大都市計・１４大都市（６３）","住民基本台帳人口移動報告","平成15年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180076","00200523","00303","年（１８）、転入超過数、全国・都道府県・１４大都市計・１４大都市（６３）","住民基本台帳人口移動報告","平成15年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180077","00200523","004","男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１５）、全国・都道府県・１４大都市計・１４大都市（６３）","住民基本台帳人口移動報告","平成15年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180078","00200523","005","都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（２２）、全国・都道府県・１４大都市計・１４大都市（６３）","住民基本台帳人口移動報告","平成15年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180079","00200523","00601","年計・月（１３）、男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１２）、都道府県（４７）","住民基本台帳人口移動報告","平成15年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180080","00200523","00602","年計・月（１３）、男女別自都市内区間移動者数、他市町村からの転入者数及び他市町村への転出者数（１２）、１４大都市計・１４大都市（１５）","住民基本台帳人口移動報告","平成15年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180081","00200523","007","移動前の住所地・男女別転入者数及び移動後の住所地・男女別転出者数（９）、都道府県・１４大都市計・１４大都市（６２）、総数・都道府県・１４大都市計・１４大都市（６３）","住民基本台帳人口移動報告","平成15年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180082","00200523","008","男女別他市区町村からの転入者数及び国外からの転入者数（５）、全国・市部・郡部・都道府県・市区町村","住民基本台帳人口移動報告","平成15年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180083","00200523","009","男女（３）、年計・月（１３）、国外からの転入者数、全国・都道府県（４８）","住民基本台帳人口移動報告","平成15年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180084","00200523","010","月・男女別転入者総数（５８）、全国・市部・郡部・都道府県・市区町村","住民基本台帳人口移動報告","平成15年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180085","00200523","011","男女（３）、従前の住所地（６５）、転入者総数、都道府県（４７）、都道府県・市部・郡部・市区町村","住民基本台帳人口移動報告","平成15年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180086","00200523","012","年（５０）、東京圏、名古屋圏、大阪圏の転入者数・転出者数及び転入超過数の推移（１２）","住民基本台帳人口移動報告","平成15年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180087","00200523","013","移動前の住所地・日本人人口（６７）、総数・都道府県・３大都市圏・１４大都市計・１４大都市（６６）","住民基本台帳人口移動報告","平成15年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180088","00200523","001","年（５１）、男女別移動者数の推移（１３）、全国（１）","住民基本台帳人口移動報告","平成16年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180089","00200523","00201","年計・月（１３）、男女別移動者総数（１４）、全国（１）","住民基本台帳人口移動報告","平成16年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180090","00200523","00202","年計・月（１３）、男女別都道府県内移動者数（１４）、全国（１）","住民基本台帳人口移動報告","平成16年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180091","00200523","00203","年計・月（１３）、男女別都道府県間移動者数（１４）、全国（１）","住民基本台帳人口移動報告","平成16年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180092","00200523","00301","年（１８）、都道府県内移動者数（１４大都市：自都市内区間移動者数）、全国・都道府県・１４大都市計・１４大都市（６３）","住民基本台帳人口移動報告","平成16年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180093","00200523","00302","年（１８）、他都道府県からの転入者数（１４大都市：他市町村からの転入者数）、全国・都道府県・１４大都市計・１４大都市（６３）","住民基本台帳人口移動報告","平成16年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180094","00200523","00303","年（１８）、転入超過数、全国・都道府県・１４大都市計・１４大都市（６３）","住民基本台帳人口移動報告","平成16年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180095","00200523","004","男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１５）、全国・都道府県・１４大都市計・１４大都市（６３）","住民基本台帳人口移動報告","平成16年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180096","00200523","005","都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（２２）、全国・都道府県・１４大都市計・１４大都市（６３）","住民基本台帳人口移動報告","平成16年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180097","00200523","00601","年計・月（１３）、男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１２）、都道府県（４７）","住民基本台帳人口移動報告","平成16年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180098","00200523","00602","年計・月（１３）、男女別自都市内区間移動者数、他市町村からの転入者数及び他市町村への転出者数（１２）、１４大都市計・１４大都市（１５）","住民基本台帳人口移動報告","平成16年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180099","00200523","007","移動前の住所地・男女別転入者数及び移動後の住所地・男女別転出者数（９）、都道府県・１４大都市計・１４大都市（６２）、総数・都道府県・１４大都市計・１４大都市（６３）","住民基本台帳人口移動報告","平成16年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180100","00200523","008","男女別他市区町村からの転入者数及び国外からの転入者数（５）、全国・市部・郡部・都道府県・市区町村","住民基本台帳人口移動報告","平成16年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180101","00200523","009","男女（３）、年計・月（１３）、国外からの転入者数、全国・都道府県（４８）","住民基本台帳人口移動報告","平成16年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180102","00200523","010","月・男女別転入者総数（５８）、全国・市部・郡部・都道府県・市区町村","住民基本台帳人口移動報告","平成16年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180103","00200523","011","男女（３）、従前の住所地（６５）、転入者総数、都道府県（４７）、都道府県・市部・郡部・市区町村","住民基本台帳人口移動報告","平成16年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180104","00200523","012","年（５１）、東京圏、名古屋圏、大阪圏の転入者数・転出者数及び転入超過数の推移（１２）","住民基本台帳人口移動報告","平成16年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180105","00200523","013","移動前の住所地・日本人人口（６７）、総数・都道府県・３大都市圏・１４大都市計・１４大都市（６６）","住民基本台帳人口移動報告","平成16年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180106","00200523","00101","年（５２）、男女別移動者数の推移（１３）、全国（１）","住民基本台帳人口移動報告","平成17年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180107","00200523","00102","年（５２）、都道府県内移動者数の推移（１１）、全国（１）","住民基本台帳人口移動報告","平成17年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180108","00200523","00103","年（５２）、都道府県間移動者数の推移（１１）、全国（１）","住民基本台帳人口移動報告","平成17年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180109","00200523","00201","年計・月（１３）、男女別移動者総数（１４）、全国（１）","住民基本台帳人口移動報告","平成17年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180110","00200523","00202","年計・月（１３）、男女別都道府県内移動者数（１４）、全国（１）","住民基本台帳人口移動報告","平成17年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180111","00200523","00203","年計・月（１３）、男女別都道府県間移動者数（１４）、全国（１）","住民基本台帳人口移動報告","平成17年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180112","00200523","00301","年（１８）、都道府県内移動者数（１５大都市：自都市内区間移動者数）、全国・都道府県（４７）・１５大都市（１６）","住民基本台帳人口移動報告","平成17年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180113","00200523","00302","年（１８）、他都道府県からの転入者数（１５大都市：他市町村からの転入者数）、全国・都道府県（４７）・１５大都市（１６）","住民基本台帳人口移動報告","平成17年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180114","00200523","00303","年（１８）、転入超過数、全国・都道府県（４７）・１５大都市（１６）","住民基本台帳人口移動報告","平成17年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180115","00200523","004","男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１５）、全国・都道府県（４７）・１５大都市（１６）","住民基本台帳人口移動報告","平成17年住民基本台帳人口移動報告","-",,"2023-10-31"
"0000180116","00200523","005","都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（２２）、全国・都道府県（４７）・１５大都市（１６）","住民基本台帳人口移動報告","平成17年住民基本台帳人口移動報告","-",,"2023-10-31"
