"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003426254","00450091",NA,"令和２年以降 一般_役職_勤続年数階級別DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003426933","00450091",NA,"令和２年以降 一般_都道府県別_年齢階級別DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003439118","00450091",NA,"令和２年以降 短時間_産業大分類_年齢階級別ＤＢ","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003439178","00450091",NA,"令和２年以降 短時間_都道府県DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003445738","00450091",NA,"令和２年以降 一般_役職_分布DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003445758","00450091",NA,"令和２年以降 一般_都道府県別_職種（特掲）DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003445759","00450091",NA,"令和２年以降 一般_都道府県別_職種（大分類）DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003445959","00450091",NA,"令和２年以降 一般_都道府県別_新規学卒者","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003446118","00450091",NA,"令和２年以降 一般_都道府県別_企業規模5～9人_産業別","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003446258","00450091",NA,"令和２年以降 一般_都道府県別_企業規模5～9人_年齢階級別","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003446878","00450091",NA,"令和２年以降 一般＿雇用形態別＿年齢階級別DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003446898","00450091",NA,"令和２年以降 一般＿雇用形態別＿勤続年数階級別DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003446899","00450091",NA,"令和２年以降 一般＿雇用形態別＿分布特性値DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003447178","00450091",NA,"令和２年以降 一般_標準労働者_年齢各歳別","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003447179","00450091",NA,"令和２年以降 一般_標準労働者_年齢階級別","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003447180","00450091",NA,"令和２年以降 一般_標準労働者_特定年齢別分布DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003447181","00450091",NA,"令和２年以降 新規学卒者の学歴別所定内給与額","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003447182","00450091",NA,"令和２年以降 新規学卒者の学歴別分布DB（中学、高校）","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003447278","00450091",NA,"令和２年以降 新規学卒者の学歴別分布DB（専門、高専・短大）","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003447279","00450091",NA,"令和２年以降 新規学卒者の学歴別分布DB（大学）","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003447280","00450091",NA,"令和２年以降 新規学卒者の学歴別分布DB（大学院）","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004007140","00450091",NA,"令和２年以降 短時間＿都道府県DB2","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004007160","00450091",NA,"令和２年以降 （参考表1）一般＿都道府県別","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004007161","00450091",NA,"令和２年以降 （参考表2）一般＿都道府県別","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004007380","00450091",NA,"令和２年以降 一般_都道府県別_職種（大分類、役職者除く）DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004007961","00450091",NA,"令和２年以降 一般_都道府県別_職種（特掲、役職者除く）DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004007980","00450091",NA,"令和２年以降 短時間＿産業大分類＿勤続年数別DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004007981","00450091",NA,"令和２年以降 短時間＿産業大分類＿分布特性値DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004008640","00450091",NA,"令和２年以降 臨時労働者＿産業大分類DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004008641","00450091",NA,"令和２年以降 臨時労働者＿産業大分類＿分布特性値DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004008680","00450091",NA,"令和２年以降 短時間労働者＿職種＿DB1","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004008681","00450091",NA,"令和２年以降 短時間労働者＿職種DB２","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004008700","00450091",NA,"令和２年以降 R02短時間労働者＿職種DB３","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004008701","00450091",NA,"令和２年以降 短時間労働者＿職種DB４","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004008720","00450091",NA,"令和２年以降 短時間＿職種＿経験年数別DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004008740","00450091",NA,"令和２年以降 短時間＿職種（大分類）＿経験年数別DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004008741","00450091",NA,"令和２年以降 臨時労働者＿職種（小分類）DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004008742","00450091",NA,"令和２年以降 臨時労働者＿職種（大分類）DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004008800","00450091",NA,"令和２年以降 短時間労働者＿企業規模５～９人DB第１表","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004008801","00450091",NA,"令和２年以降 短時間労働者＿企業規模５～９人DB第２表","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004008802","00450091",NA,"令和２年以降 短時間労働者＿企業規模５～９人DB第４表","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004008803","00450091",NA,"令和２年以降 短時間労働者＿企業規模５～９人DB第５表","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004008804","00450091",NA,"令和２年以降 短時間労働者＿企業規模５～９人DB第６表","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004008805","00450091",NA,"令和２年以降 短時間労働者＿企業規模５～９人DB第７表","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004008880","00450091",NA,"令和２年以降 短時間＿企業規模５～９人第３表DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004008882","00450091",NA,"令和２年以降 短時間＿企業規模５～９人第８表DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004008980","00450091",NA,"令和２年以降 臨時労働者＿企業規模５～９人DB１","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004009000","00450091",NA,"令和２年以降 臨時労働者＿職種小分類DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004009001","00450091",NA,"令和２年以降 臨時労働者＿職種大分類DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004009002","00450091",NA,"令和２年以降 臨時労働者＿企業規模５～９人分布特性値DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004009020","00450091",NA,"令和２年以降 R02短時間労働者＿雇用形態別DB１","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004009060","00450091",NA,"令和２年以降 短時間＿雇用形態DB2","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004009340","00450091",NA,"令和２年以降 短時間労働者＿雇用形態別＿分布特性値DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0004023040","00450091",NA,"令和２年以降 短時間_外国人労働者_在留資格区分、産業・企業規模別DB","賃金構造基本統計調査",NA,NA,NA,"-",,"2024-11-27"
"0003030997","00450091","1","臨時労働者の年齢階級別１時間当たりきまって支給する現金給与額","賃金構造基本統計調査","平成21年賃金構造基本統計調査","臨時労働者",NA,"-",,"2024-11-21"
"0003031008","00450091","2","臨時労働者の１時間当たりきまって支給する現金給与額階級別労働者数及び１時間当たりきまって支給する現金給与額の分布特性値","賃金構造基本統計調査","平成21年賃金構造基本統計調査","臨時労働者",NA,"-",,"2024-11-21"
"0003031009","00450091","3","臨時労働者の職種別１時間当たりきまって支給する現金給与額","賃金構造基本統計調査","平成21年賃金構造基本統計調査","臨時労働者",NA,"-",,"2024-11-21"
"0003031013","00450091","1","新規学卒者の初任給額","賃金構造基本統計調査","平成21年賃金構造基本統計調査","新規学卒者（初任給）",NA,"-",,"2024-11-21"
"0003031039","00450091","2","新規学卒者の初任給額階級別労働者数及び初任給額の分布特性値","賃金構造基本統計調査","平成21年賃金構造基本統計調査","新規学卒者（初任給）",NA,"-",,"2024-11-21"
"0003031016","00450091","3","都道府県別新規学卒者の初任給額 産業計～R サービス業（他に分類されないもの）","賃金構造基本統計調査","平成21年賃金構造基本統計調査","新規学卒者（初任給）",NA,"-",,"2024-11-21"
"0003029886","00450091","1","年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額 （産業計・産業別）","賃金構造基本統計調査","平成21年賃金構造基本統計調査","一般労働者","産業大分類","-",,"2024-11-21"
"0003030006","00450091","1","年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額 （労働者の種類別）","賃金構造基本統計調査","平成21年賃金構造基本統計調査","一般労働者","産業大分類","-",,"2024-11-21"
"0003029921","00450091","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 産業計","賃金構造基本統計調査","平成21年賃金構造基本統計調査","一般労働者","産業大分類","-",,"2024-11-21"
"0003029940","00450091","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （E 製造業）（F 電気・ガス・熱供給・水道業）","賃金構造基本統計調査","平成21年賃金構造基本統計調査","一般労働者","産業大分類","-",,"2024-11-21"
"0003029950","00450091","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （G 情報通信業）（H 運輸業，郵便業）","賃金構造基本統計調査","平成21年賃金構造基本統計調査","一般労働者","産業大分類","-",,"2024-11-21"
"0003029958","00450091","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （I 卸売業，小売業）（J 金融業，保険業）","賃金構造基本統計調査","平成21年賃金構造基本統計調査","一般労働者","産業大分類","-",,"2024-11-21"
"0003029991","00450091","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （O 教育，学習支援業）（P 医療，福祉）","賃金構造基本統計調査","平成21年賃金構造基本統計調査","一般労働者","産業大分類","-",,"2024-11-21"
"0003030013","00450091","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （民＋公営計）","賃金構造基本統計調査","平成21年賃金構造基本統計調査","一般労働者","産業大分類","-",,"2024-11-21"
"0003030026","00450091","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （Q 複合サービス事業）（R サービス業（他に分類されないもの））","賃金構造基本統計調査","平成21年賃金構造基本統計調査","一般労働者","産業大分類","-",,"2024-11-21"
"0003030038","00450091","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （労働者の種類別）","賃金構造基本統計調査","平成21年賃金構造基本統計調査","一般労働者","産業大分類","-",,"2024-11-21"
"0003030370","00450091","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （C 鉱業，採石業，砂利採取業）（D 建設業）","賃金構造基本統計調査","平成21年賃金構造基本統計調査","一般労働者","産業大分類","-",,"2024-11-21"
"0003030640","00450091","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （K 不動産業，物品賃貸業）（L 学術研究，専門・技術サービス業）","賃金構造基本統計調査","平成21年賃金構造基本統計調査","一般労働者","産業大分類","-",,"2024-11-21"
"0003030646","00450091","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （M 宿泊業，飲食サービス業）（N 生活関連サービス業，娯楽業）","賃金構造基本統計調査","平成21年賃金構造基本統計調査","一般労働者","産業大分類","-",,"2024-11-21"
"0003030043","00450091","3","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値 産業計","賃金構造基本統計調査","平成21年賃金構造基本統計調査","一般労働者","産業大分類","-",,"2024-11-21"
"0003030045","00450091","3","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値 （C 鉱業，採石業，砂利採取業）（D 建設業）","賃金構造基本統計調査","平成21年賃金構造基本統計調査","一般労働者","産業大分類","-",,"2024-11-21"
"0003030242","00450091","3","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値 （G 情報通信業）（H 運輸業，郵便業）","賃金構造基本統計調査","平成21年賃金構造基本統計調査","一般労働者","産業大分類","-",,"2024-11-21"
"0003030254","00450091","3","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値 （民＋公営計）","賃金構造基本統計調査","平成21年賃金構造基本統計調査","一般労働者","産業大分類","-",,"2024-11-21"
"0003030268","00450091","3","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値 （E 製造業）（F 電気・ガス・熱供給・水道業）","賃金構造基本統計調査","平成21年賃金構造基本統計調査","一般労働者","産業大分類","-",,"2024-11-21"
"0003030288","00450091","3","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値 （I 卸売業，小売業）（J 金融業，保険業）","賃金構造基本統計調査","平成21年賃金構造基本統計調査","一般労働者","産業大分類","-",,"2024-11-21"
