"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003174664","00200357","1-1-18","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第18表 産業別、外資比率別企業数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174602","00200357","1-1-2","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第2表 産業別、企業数、売上高、経常利益、資産、 負債及び純資産、剰余金の配当状況、固定資産の当期取得額・除却額","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174620","00200357","1-1-3","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第3表 産業別、企業数、売上高、経常利益、当期純利益、営業費用、営業利益、営業外収益、営業外費用","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174640","00200357","1-1-4","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第4表 産業別、企業数、売上高、経常利益、付加価値額 資本金規模別","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174641","00200357","1-1-4","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第4表 産業別、企業数、売上高、経常利益、付加価値額 従業者規模別","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174642","00200357","1-1-5","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第5表 産業別、設立年別、設立形態別企業数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174603","00200357","1-1-6","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第6表 産業別、組織再編行為別企業数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174582","00200357","1-1-7","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第7表 産業別、企業数、事業組織別事業所保有数、従業者数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174604","00200357","1-1-8","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第8表 産業別、資本金規模別、従業者数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174605","00200357","1-1-9","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第9表 産業別、売上高に関する取引、モノ以外のサービスに関する国際取引","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174748","00200357","1-2-1","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第1表 産業別、企業数 資本金規模別","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174749","00200357","1-2-1","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第1表 産業別、企業数 売上高規模別","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174750","00200357","1-2-1","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第1表 産業別、企業数 外資比率別","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174827","00200357","1-2-1","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第1表 産業別、企業数 常時従業者規模別","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174828","00200357","1-2-1","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第1表 産業別、企業数 従業者規模別","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174830","00200357","1-2-1","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第1表 産業別、企業数 事業形態別","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174837","00200357","1-2-10","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第10表 産業別、事業の外部委託","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174838","00200357","1-2-11","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第11表 産業別、企業数、取締役の人数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174839","00200357","1-2-11","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第11表 産業別、企業数、ストックオプション制度の実施状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174841","00200357","1-2-11","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第11表 産業別、企業数、委員会設置会社の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174842","00200357","1-2-12","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第12表 産業別、都道府県別、企業数、事業所数、従業者数、資産、負債及び純資産、売上高、売上総利益、 営業費用、営業利益、経常利益、当期純利益、付加価値、子会社・関連会社数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174843","00200357","1-2-13","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第13表 産業別、事業活動別、企業数、売上高","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174808","00200357","1-2-14","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第14表 産業別、子会社・関連会社保有の企業数、議決権所有割合別、国内・海外別、子会社・関連会社数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174880","00200357","1-2-15","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第15表 産業別、海外子会社・関連会社保有の企業数、議決権所有割合別、地域別、子会社・関連会社数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174862","00200357","1-2-16","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第16表 産業別、子会社・関連会社の増加・減少企業数及び国内・海外別保有社数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174900","00200357","1-2-17","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第17表 産業別、企業数、関係会社への投融資額等","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174844","00200357","1-2-18","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第18表 産業別、親会社議決権所有割合別、国内・海外別社数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174845","00200357","1-2-19","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第19表 産業別、親会社の経営形態別","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174901","00200357","1-2-19","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第19表 産業別、連結対象関係別の企業数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174840","00200357","1-2-2","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第2表 産業別、企業数、売上高、経常利益、資産、 負債及び純資産、剰余金の配当状況、固定資産の当期取得額・除却額","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174833","00200357","1-2-3","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第3表 産業別、企業数、売上高、経常利益、当期純利益、 付加価値、営業費用、営業利益、営業外収益、営業外費用","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174751","00200357","1-2-4","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第4表 産業別、設立形態別、設立年別企業数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174834","00200357","1-2-5","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第5表 産業別、組織再編行為別企業数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174835","00200357","1-2-6","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第6表 産業別、企業数、事業組織別事業所保有数、従業者数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174836","00200357","1-2-7","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第7表 産業別、企業数、研究開発、研究開発投資、能力開発","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174807","00200357","1-2-8","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第8表 産業別、企業数、技術の所有件数及び使用件数、技術取引の受取金額、支払金額","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174860","00200357","1-2-9","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第9表 産業別、企業数、売上高、仕入高、モノ以外のサービスに関する国際取引","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174682","00200357","2-1","第2章　電気通信業、放送業 第1表　資本金規模別、行っている事業","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174700","00200357","2-1","第2章　電気通信業、放送業 第1表　売上高（会社全体）規模別、行っている事業","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174745","00200357","2-10","第2章　電気通信業、放送業 第10表　サービス別、有線テレビジョン放送事業の売上高 有線テレビジョン放送サービス","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174800","00200357","2-10","第2章　電気通信業、放送業 第10表　サービス別、有線テレビジョン放送事業の売上高 その他のサービス","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174746","00200357","2-11","第2章　電気通信業、放送業 第11表　サービス別、資本金規模別、有線テレビジョン放送事業の売上高","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174820","00200357","2-12","第2章　電気通信業、放送業 第12表　サービス別、従業者規模別、有線テレビジョン放送事業の売上高","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174801","00200357","2-13","第2章　電気通信業、放送業 第13表　本業の売上高比率","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174821","00200357","2-14","第2章　電気通信業、放送業 第14表　事業別、営業費用（各業種固有）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174781","00200357","2-15","第2章　電気通信業、放送業 第15表　事業別、取得設備投資額（事業ベース）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174802","00200357","2-16","第2章　電気通信業、放送業 第16表　事業別、資本金規模別、取得設備投資額（事業ベース）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174822","00200357","2-16","第2章　電気通信業、放送業 第16表　事業別、従業者規模別、取得設備投資額（事業ベース）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174823","00200357","2-17","第2章　電気通信業、放送業 第17表　事業別、当該事業売上高設備投資比率","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174782","00200357","2-18","第2章　電気通信業、放送業 第18表　事業別、従業者規模別、従業者数（事業ベース）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174803","00200357","2-18","第2章　電気通信業、放送業 第18表　事業別、資本金規模別、従業者数（事業ベース）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174824","00200357","2-19","第2章　電気通信業、放送業 第19表　事業別、都道府県別、従業者数（事業ベース）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174720","00200357","2-2","第2章　電気通信業、放送業 第2表　事業別、長期資金調達額・長期資金運用額","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174747","00200357","2-20","第2章　電気通信業、放送業 第20表　資本金規模別、外部委託金額（事業ベース）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174804","00200357","2-20","第2章　電気通信業、放送業 第20表　従業者規模別、外部委託金額（事業ベース）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174805","00200357","2-21","第2章　電気通信業、放送業 第21表　海外への外部委託金額（事業ベース）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174784","00200357","2-22","第2章　電気通信業、放送業 第22表　事業別、資本金規模別、海外へのサービス提供方針","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174785","00200357","2-22","第2章　電気通信業、放送業 第22表　事業別、従業者規模別、海外へのサービス提供方針","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174825","00200357","2-23","第2章　電気通信業、放送業 第23表　事業別、資本金規模別、海外への外部委託方針","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174826","00200357","2-23","第2章　電気通信業、放送業 第23表　事業別、従業者規模別、海外への外部委託方針","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174829","00200357","2-24","第2章　電気通信業、放送業 第24表　事業別、今後新たに行いたい事業分野","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174721","00200357","2-3","第2章　電気通信業、放送業 第3表　売上高規模別、売上高（事業ベース）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174740","00200357","2-3","第2章　電気通信業、放送業 第3表　資本金規模別、売上高（事業ベース）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174741","00200357","2-3","第2章　電気通信業、放送業 第3表　従業者規模別、売上高（事業ベース）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174701","00200357","2-4","第2章　電気通信業、放送業 第4表　サービス別、電気通信事業の売上高 電気通信サービス","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174722","00200357","2-4","第2章　電気通信業、放送業 第4表　サービス別、電気通信事業の売上高 その他のサービス","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174723","00200357","2-5","第2章　電気通信業、放送業 第5表　サービス別、資本金規模別、電気通信事業の売上高","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174742","00200357","2-6","第2章　電気通信業、放送業 第6表　サービス別、従業者規模別、電気通信事業の売上高","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174743","00200357","2-7","第2章　電気通信業、放送業 第7表　サービス別、民間放送事業の売上高 その他のサービス","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174760","00200357","2-7","第2章　電気通信業、放送業 第7表　サービス別、民間放送事業の売上高 放送サービス","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174761","00200357","2-8","第2章　電気通信業、放送業 第8表　サービス別、資本金規模別、民間放送事業の売上高","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174780","00200357","2-9","第2章　電気通信業、放送業 第9表　サービス別、従業者規模別、民間放送事業の売上高","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175200","00200357","3-1","第3章　放送番組制作業 第1表　資本金規模別、制作している番組の放送媒体","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175201","00200357","3-1","第3章　放送番組制作業 第1表　従業者規模別、制作している番組の放送媒体","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175202","00200357","3-1","第3章　放送番組制作業 第1表　（参考）常時従業者数別、制作している番組の放送媒体","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175226","00200357","3-10","第3章　放送番組制作業 第10表　売上高設備投資比率","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175205","00200357","3-11","第3章　放送番組制作業 第11表　資本金規模別、設備のデジタル化率","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175206","00200357","3-11","第3章　放送番組制作業 第11表　従業者規模別、設備のデジタル化率","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175166","00200357","3-12","第3章　放送番組制作業 第12表　従業者規模別、放送番組制作業の従業者数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175241","00200357","3-12","第3章　放送番組制作業 第12表　資本金規模別、放送番組制作業の従業者数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175167","00200357","3-13","第3章　放送番組制作業 第13表　資本金規模別、テレビ放送番組制作の契約までの形態","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175168","00200357","3-13","第3章　放送番組制作業 第13表　従業者規模別、テレビ放送番組制作の契約までの形態","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175169","00200357","3-14","第3章　放送番組制作業 第14表　資本金規模別、従業者規模別、テレビ放送番組制作の契約件数と書面発注契約数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175227","00200357","3-14","第3章　放送番組制作業 第14表　資本金規模別、テレビ放送番組制作の契約件数と書面発注契約数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175170","00200357","3-15","第3章　放送番組制作業 第15表　資本金規模別、企業構成比（「完パケ」納品したテレビ放送番組本数別）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175207","00200357","3-15","第3章　放送番組制作業 第15表　従業者規模別、企業構成比（「完パケ」納品したテレビ放送番組本数別）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175208","00200357","3-16","第3章　放送番組制作業 第16表　資本金規模別、「完パケ」納品したテレビ放送番組の二次利用条件","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175242","00200357","3-16","第3章　放送番組制作業 第16表　従業者規模別、「完パケ」納品したテレビ放送番組の二次利用条件","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175209","00200357","3-17","第3章　放送番組制作業 第17表　二次利用の種類別、「完パケ」納品したテレビ放送番組の二次利用条件","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175171","00200357","3-18","第3章　放送番組制作業 第18表　資本金規模別、テレビ放送番組の二次利用状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175172","00200357","3-18","第3章　放送番組制作業 第18表　従業者規模別、テレビ放送番組の二次利用状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175210","00200357","3-19","第3章　放送番組制作業 第19表　資本金規模別、テレビ放送番組の二次利用の形態","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175228","00200357","3-19","第3章　放送番組制作業 第19表　従業者規模別、テレビ放送番組の二次利用の形態","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175161","00200357","3-2","第3章　放送番組制作業 第2表　資本金規模別、制作している放送番組の種類","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175162","00200357","3-2","第3章　放送番組制作業 第2表　従業者規模別、制作している放送番組の種類","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175173","00200357","3-20","第3章　放送番組制作業 第20表　資本金規模別、「完パケ」納品したテレビ放送番組のタイトル表示","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175229","00200357","3-20","第3章　放送番組制作業 第20表　従業者規模別、「完パケ」納品したテレビ放送番組のタイトル表示","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175174","00200357","3-21","第3章　放送番組制作業 第21表　資本金規模別、外部委託金額","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175243","00200357","3-21","第3章　放送番組制作業 第21表　従業者規模別、外部委託金額","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175244","00200357","3-21","第3章　放送番組制作業 第21表　外部委託金額（うち海外）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175175","00200357","3-22","第3章　放送番組制作業 第22表　資本金規模別、海外へのサービス提供方針","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175176","00200357","3-22","第3章　放送番組制作業 第22表　従業者規模別、海外へのサービス提供方針","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175230","00200357","3-23","第3章　放送番組制作業 第23表　従業者規模別、海外への外部委託方針","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175245","00200357","3-23","第3章　放送番組制作業 第23表　資本金規模別、海外への外部委託方針","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175177","00200357","3-24","第3章　放送番組制作業 第24表　今後の事業展開","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175231","00200357","3-25","第3章　放送番組制作業 第25表　経営上の課題、問題点 資本金規模別","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175246","00200357","3-25","第3章　放送番組制作業 第25表　経営上の課題、問題点 従業者規模別","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175220","00200357","3-3","第3章　放送番組制作業 第3表　資本金規模別、放送番組制作の業務内容","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175221","00200357","3-3","第3章　放送番組制作業 第3表　従業者規模別、放送番組制作の業務内容","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175163","00200357","3-4","第3章　放送番組制作業 第4表　資本金規模別、放送番組以外の業務内容","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175164","00200357","3-4","第3章　放送番組制作業 第4表　従業者規模別、放送番組以外の業務内容","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175222","00200357","3-5","第3章　放送番組制作業 第5表　資本金規模別、放送番組制作業売上高","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175223","00200357","3-5","第3章　放送番組制作業 第5表　従業者規模別、放送番組制作業売上高","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175224","00200357","3-5","第3章　放送番組制作業 第5表　売上高規模別、放送番組制作業売上高","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175165","00200357","3-6","第3章　放送番組制作業 第6表　資本金規模別、放送番組制作業売上高の業務内容別構成比","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175203","00200357","3-6","第3章　放送番組制作業 第6表　従業者規模別、放送番組制作業売上高の業務内容別構成比","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175260","00200357","3-7","第3章　放送番組制作業 第7表　資本金規模別、放送番組制作以外の売上高構成比","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175261","00200357","3-7","第3章　放送番組制作業 第7表　従業者規模別、放送番組制作以外の売上高構成比","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175240","00200357","3-8","第3章　放送番組制作業 第8表　取得設備投資額","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175204","00200357","3-9","第3章　放送番組制作業 第9表　従業者規模別、取得設備投資額","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175225","00200357","3-9","第3章　放送番組制作業 第9表　資本金規模別、取得設備投資額","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175540","00200357","4-1","第4章　インターネット附随サービス業 第1表　インターネット附随サービス業のサービス別売上高及び広告収入額","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175605","00200357","4-10","第4章　インターネット附随サービス業 第10表　売上高設備投資比率","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175621","00200357","4-11","第4章　インターネット附随サービス業 第11表　資本金規模別、外部委託金額","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175622","00200357","4-11","第4章　インターネット附随サービス業 第11表　従業者規模別、外部委託金額","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175623","00200357","4-12","第4章　インターネット附随サービス業 第12表　資本金規模別、外部委託金額（海外）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175624","00200357","4-12","第4章　インターネット附随サービス業 第12表　従業者規模別、外部委託金額（海外）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175625","00200357","4-13","第4章　インターネット附随サービス業 第13表　資本金規模別、従業者数（事業ベース）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175640","00200357","4-13","第4章　インターネット附随サービス業 第13表　従業者規模別、従業者数（事業ベース）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175641","00200357","4-14","第4章　インターネット附随サービス業 第14表　従業者規模別、採用者数・契約者数、退職者数・契約解除者数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175660","00200357","4-14","第4章　インターネット附随サービス業 第14表　資本金規模別、採用者数・契約者数、退職者数・契約解除者数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175626","00200357","4-15","第4章　インターネット附随サービス業 第15表　従業者規模別、人材育成に関する取組状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175642","00200357","4-15","第4章　インターネット附随サービス業 第15表　資本金規模別、人材育成に関する取組状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175584","00200357","4-16","第4章　インターネット附随サービス業 第16表　従業者規模別、産学連携に関する取組状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175661","00200357","4-16","第4章　インターネット附随サービス業 第16表　資本金規模別、産学連携に関する取組状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175643","00200357","4-17","第4章　インターネット附随サービス業 第17表　従業者規模別、海外へのサービス提供方針","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175662","00200357","4-17","第4章　インターネット附随サービス業 第17表　資本金規模別、海外へのサービス提供方針","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175585","00200357","4-18","第4章　インターネット附随サービス業 第18表　従業者規模別、海外への外部委託方針","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175627","00200357","4-18","第4章　インターネット附随サービス業 第18表　資本金規模別、海外への外部委託方針","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175586","00200357","4-19","第4章　インターネット附随サービス業 第19表　従業者規模別、認証取得への取組み状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175628","00200357","4-19","第4章　インターネット附随サービス業 第19表　資本金規模別、認証取得への取組み状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175560","00200357","4-2","第4章　インターネット附随サービス業 第2表　資本金規模別、インターネット附随サービス業の売上高","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175580","00200357","4-2","第4章　インターネット附随サービス業 第2表　従業者規模別、インターネット附随サービス業の売上高","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175644","00200357","4-20","第4章　インターネット附随サービス業 第20表　今後新たに行いたい事業分野","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175561","00200357","4-3","第4章　インターネット附随サービス業 第3表　資本金規模別、インターネット附随サービス業の売上高及び広告収入額","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175582","00200357","4-3","第4章　インターネット附随サービス業 第3表　従業者規模別、インターネット附随サービス業の売上高及び広告収入額","情報通信業基本調査","年度次",0,"2020-11-17"
