"STATDISPID","statcode","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003322640","00250008","年計表 種類別　届出事件数","戸籍統計","年度次","201604-201703","2024-08-30"
"0003324927","00250008","年計表 法務局及び地方法務局管内別　本籍，人口及び世帯数","戸籍統計","年度次","201604-201703","2024-08-30"
"0003324928","00250008","年計表 法務局及び地方法務局管内別　届出事件数","戸籍統計","年度次","201604-201703","2024-08-30"
"0003324929","00250008","年計表 法務局及び地方法務局管内別　新戸籍編製及び戸籍全部消除等処理事件数","戸籍統計","年度次","201604-201703","2024-08-30"
"0003324930","00250008","年計表 法務局及び地方法務局管内別　証明書，謄本，抄本，その他の請求件数及び手数料","戸籍統計","年度次","201604-201703","2024-08-30"
"0003324931","00250008","年計表 法務局及び地方法務局管内別　市区町村数及び戸籍事務を取り扱う事務所数","戸籍統計","年度次","201604-201703","2024-08-30"
"0003324932","00250008","年計表 経験年数別　戸籍事務担当職員数","戸籍統計","年度次","201604-201703","2024-08-30"
