"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003117370","00500210","3","統計表 個人経営体 自営漁業の専兼業別経営体数 専業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第3巻海面漁業に関する統計（市区町村編）","-","200801-200812","2019-03-14"
"0003117371","00500210","3","統計表 個人経営体 自営漁業の後継者の有無別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第3巻海面漁業に関する統計（市区町村編）","-","200801-200812","2019-03-14"
"0003117388","00500210","3","統計表 個人経営体 自営漁業の専兼業別経営体数 合計","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第3巻海面漁業に関する統計（市区町村編）","-","200801-200812","2019-03-14"
"0003117389","00500210","3","統計表 個人経営体 兼業経営体の漁業従事世帯員状況別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第3巻海面漁業に関する統計（市区町村編）","-","200801-200812","2019-03-14"
"0003117407","00500210","3","統計表 個人経営体 自営漁業の専兼業別経営体数 兼業内訳","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第3巻海面漁業に関する統計（市区町村編）","-","200801-200812","2019-03-14"
"0003124212","00500210","3","統計表 個人経営体 漁業の主従別営んだ兼業種類別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第3巻海面漁業に関する統計（市区町村編）","-","200801-200812","2019-03-14"
"0003117408","00500210","4","統計表 漁業就業者 漁業就業者数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第3巻海面漁業に関する統計（市区町村編）","-","200801-200812","2019-03-14"
"0003124203","00500210","4","統計表 漁業就業者 男女別年齢階層別漁業就業者数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第3巻海面漁業に関する統計（市区町村編）","-","200801-200812","2019-03-14"
"0003117390","00500210","5","統計表 11月１日現在の海上作業従事者(家族・雇用者別）","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第3巻海面漁業に関する統計（市区町村編）","-","200801-200812","2019-03-14"
"0003124252","00500210","6","統計表 世帯員（個人経営体出身　男女別年齢階層別）","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第3巻海面漁業に関する統計（市区町村編）","-","200801-200812","2019-03-14"
"0003117409","00500210","7","統計表 漁船","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第3巻海面漁業に関する統計（市区町村編）","-","200801-200812","2019-03-14"
"0003117358","00500210","8","統計表 漁業管理組織　 運営主体別組織数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第3巻海面漁業に関する統計（市区町村編）","-","200801-200812","2019-03-14"
"0003117391","00500210","8","統計表 漁業管理組織　 管理の内容別組織数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第3巻海面漁業に関する統計（市区町村編）","-","200801-200812","2019-03-14"
"0003117373","00500210","9","統計表 海面漁業地域 遊漁関係団体との取組別漁協数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第3巻海面漁業に関する統計（市区町村編）","-","200801-200812","2019-03-14"
"0003117410","00500210","9","統計表 海面漁業地域 都市との交流活動の取組を行った漁協数及び年間延べ参加人数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第3巻海面漁業に関する統計（市区町村編）","-","200801-200812","2019-03-14"
"0003117380","00500210","1","統計表 漁業経営体に関する基本的項目 漁業経営体数・漁船","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003124216","00500210","1","統計表 漁業経営体に関する基本的項目 海上作業従事者・陸上作業従事者・新規就業者","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003117383","00500210","2","統計表 漁業経営体 出荷先別延べ経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003117399","00500210","2","統計表 漁業経営体 経営組織別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003117400","00500210","2","統計表 漁業経営体 漁獲物・収獲物の販売金額別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003117418","00500210","2","統計表 漁業経営体 経営体階層別経営体数 経営体階層","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003117419","00500210","2","統計表 漁業経営体 営んだ漁業種類別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003117426","00500210","2","統計表 漁業経営体 経営体階層別経営体数 漁業層","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003117427","00500210","2","統計表 漁業経営体 動力漁船保有隻数別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003124207","00500210","2","統計表 漁業経営体 主とする漁業種類別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003117401","00500210","3","統計表 個人経営体 自営漁業の専兼業別経営体数 兼業内訳","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003117402","00500210","3","統計表 個人経営体 自営漁業の後継者の有無別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003117420","00500210","3","統計表 個人経営体 自営漁業の専兼業別経営体数 合計","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003117421","00500210","3","統計表 個人経営体 兼業経営体の漁業従事世帯員状況別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003117428","00500210","3","統計表 個人経営体 自営漁業の専兼業別経営体数 専業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003124254","00500210","3","統計表 個人経営体 漁業の主従別営んだ兼業種類別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003117445","00500210","4","統計表 漁業就業者 漁業就業者数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003124269","00500210","4","統計表 漁業就業者 男女別年齢階層別漁業就業者数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003117403","00500210","5","統計表 11月１日現在の海上作業従事者（家族・雇用者別)","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003124255","00500210","6","統計表 世帯員（個人経営体出身　男女別年齢階層別）","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003117422","00500210","7","統計表 漁船","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第1分冊北海道・東北・北陸","-","200801-200812","2019-03-14"
"0003117447","00500210","1","統計表 漁業経営体に関する基本的項目 漁業経営体数・漁船","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003124240","00500210","1","統計表 漁業経営体に関する基本的項目 海上作業従事者・陸上作業従事者・新規就業者","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003117424","00500210","2","統計表 漁業経営体 経営体階層別経営体数 経営体階層","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003117431","00500210","2","統計表 漁業経営体 経営体階層別経営体数 漁業層","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003117432","00500210","2","統計表 漁業経営体 動力漁船保有隻数別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003117450","00500210","2","統計表 漁業経営体 出荷先別延べ経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003117465","00500210","2","統計表 漁業経営体 経営組織別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003117466","00500210","2","統計表 漁業経営体 漁獲物・収獲物の販売金額別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003117485","00500210","2","統計表 漁業経営体 営んだ漁業種類別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003124217","00500210","2","統計表 漁業経営体 主とする漁業種類別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003117433","00500210","3","統計表 個人経営体 自営漁業の専兼業別経営体数 専業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003117434","00500210","3","統計表 個人経営体 自営漁業の後継者の有無別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003117467","00500210","3","統計表 個人経営体 自営漁業の専兼業別経営体数 兼業内訳","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003117486","00500210","3","統計表 個人経営体 自営漁業の専兼業別経営体数 合計","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003117487","00500210","3","統計表 個人経営体 兼業経営体の漁業従事世帯員状況別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003124260","00500210","3","統計表 個人経営体 漁業の主従別営んだ兼業種類別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003117468","00500210","4","統計表 漁業就業者 漁業就業者数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003124242","00500210","4","統計表 漁業就業者 男女別年齢階層別漁業就業者数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003117488","00500210","5","統計表 11月１日現在の海上作業従事者（家族・雇用者別)","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003124243","00500210","6","統計表 世帯員（個人経営体出身　男女別年齢階層別）","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003117469","00500210","7","統計表 漁船","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2019-03-14"
"0003117531","00500210","1","統計表 漁業経営体に関する基本的項目 漁業経営体数・漁船","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003124263","00500210","1","統計表 漁業経営体に関する基本的項目 海上作業従事者・陸上作業従事者・新規就業者","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003117514","00500210","2","統計表 漁業経営体 経営体階層別経営体数 経営体階層","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003117515","00500210","2","統計表 漁業経営体 営んだ漁業種類別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003117532","00500210","2","統計表 漁業経営体 経営組織別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003117533","00500210","2","統計表 漁業経営体 漁獲物・収獲物の販売金額別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003117551","00500210","2","統計表 漁業経営体 経営体階層別経営体数 漁業層","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003117552","00500210","2","統計表 漁業経営体 動力漁船保有隻数別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003117569","00500210","2","統計表 漁業経営体 出荷先別延べ経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003124245","00500210","2","統計表 漁業経営体 主とする漁業種類別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003117516","00500210","3","統計表 個人経営体 自営漁業の専兼業別経営体数 合計","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003117517","00500210","3","統計表 個人経営体 兼業経営体の漁業従事世帯員状況別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003117534","00500210","3","統計表 個人経営体 自営漁業の専兼業別経営体数 兼業内訳","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003117553","00500210","3","統計表 個人経営体 自営漁業の専兼業別経営体数 専業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003117554","00500210","3","統計表 個人経営体 自営漁業の後継者の有無別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003124281","00500210","3","統計表 個人経営体 漁業の主従別営んだ兼業種類別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003117535","00500210","4","統計表 漁業就業者 漁業就業者数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003124264","00500210","4","統計表 漁業就業者 男女別年齢階層別漁業就業者数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003117518","00500210","5","統計表 11月１日現在の海上作業従事者（家族・雇用者別)","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003124246","00500210","6","統計表 世帯員（個人経営体出身　男女別年齢階層別）","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003117536","00500210","7","統計表 漁船","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第4分冊九州・沖縄","-","200801-200812","2019-03-14"
"0003117453","00500210","1","統計表 漁業経営体に関する基本的項目 漁業経営体数・漁船","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003124261","00500210","1","統計表 漁業経営体に関する基本的項目 海上作業従事者・陸上作業従事者・新規就業者","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003117437","00500210","2","統計表 漁業経営体 経営体階層別経営体数 漁業層","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003117438","00500210","2","統計表 漁業経営体 動力漁船保有隻数別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003117456","00500210","2","統計表 漁業経営体 出荷先別延べ経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003117471","00500210","2","統計表 漁業経営体 経営組織別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003117472","00500210","2","統計表 漁業経営体 漁獲物・収獲物の販売金額別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003117490","00500210","2","統計表 漁業経営体 経営体階層別経営体数 経営体階層","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003117491","00500210","2","統計表 漁業経営体 営んだ漁業種類別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003124244","00500210","2","統計表 漁業経営体 主とする漁業種類別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003117439","00500210","3","統計表 個人経営体 自営漁業の専兼業別経営体数 専業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003117440","00500210","3","統計表 個人経営体 自営漁業の後継者の有無別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003117473","00500210","3","統計表 個人経営体 自営漁業の専兼業別経営体数 兼業内訳","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003117492","00500210","3","統計表 個人経営体 自営漁業の専兼業別経営体数 合計","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003117493","00500210","3","統計表 個人経営体 兼業経営体の漁業従事世帯員状況別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003124218","00500210","3","統計表 個人経営体 漁業の主従別営んだ兼業種類別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003117474","00500210","4","統計表 漁業就業者 漁業就業者数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003124280","00500210","4","統計表 漁業就業者 男女別年齢階層別漁業就業者数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003117494","00500210","5","統計表 11月１日現在の海上作業従事者（家族・雇用者別)","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003124262","00500210","6","統計表 世帯員（個人経営体出身　男女別年齢階層別）","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003117475","00500210","7","統計表 漁船","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第3分冊中国・四国","-","200801-200812","2019-03-14"
"0003118708","00500210","1","内水面漁業地域の部（都道府県編） 組合員 組合員数別漁協数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第7巻内水面漁業に関する統計","-","200801-200812","2019-03-14"
"0003118747","00500210","1","内水面漁業地域の部（都道府県編） 組合員 正・准別組合員数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第7巻内水面漁業に関する統計","-","200801-200812","2019-03-14"
"0003124100","00500210","1","総括 全国・都道府県編 内水面漁業経営体数 経営組織別統計","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第7巻内水面漁業に関する統計","-","200801-200812","2019-03-14"
"0003124108","00500210","1","総括 全国・都道府県編 内水面漁業経営体数 都道府県別統計","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第7巻内水面漁業に関する統計","-","200801-200812","2019-03-14"
"0003118453","00500210","1-1-1","内水面養殖業の部（全国編） 養殖業経営 主とする養殖種類別統計 - 営んだ養殖種類別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第7巻内水面漁業に関する統計","-","200801-200812","2019-03-14"
"0003118455","00500210","1-1-1","内水面養殖業の部（全国編） 養殖業経営 主とする養殖種類別統計 - 養殖施設の稼働割合別経営体数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第7巻内水面漁業に関する統計","-","200801-200812","2019-03-14"
"0003118474","00500210","1-1-1","内水面養殖業の部（全国編） 養殖業経営 主とする養殖種類別統計 - 過去１年間の養殖業従事者数別経営体数 養殖業従事者数","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第7巻内水面漁業に関する統計","-","200801-200812","2019-03-14"
