"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003031835","00550210","1-10","確報 燃料鉄鋼(鉄鋼業) 2010年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003064649","00550210","1-10","確報 燃料鉄鋼(鉄鋼業) 2011年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2013-04-11"
"0003014197","00550210","1-11","確報 業種別統計　非鉄金属地金工業 年計","経済産業省特定業種石油等消費統計","確報","月次",,"2010-03-22"
"0003031836","00550210","1-11","確報 非鉄・機械(非鉄金属地金工業) 2010年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003064650","00550210","1-11","確報 非鉄・機械(非鉄金属地金工業) 2011年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2013-04-11"
"0003014198","00550210","1-12","確報 業種別統計　機械工業 年計","経済産業省特定業種石油等消費統計","確報","月次",,"2010-04-02"
"0003031837","00550210","1-12","確報 非鉄・機械(機械工業) 2010年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003064651","00550210","1-12","確報 非鉄・機械(機械工業) 2011年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2013-04-11"
"0003014213","00550210","1-13","確報 業種別統計　電力受払 年計","経済産業省特定業種石油等消費統計","確報","月次",,"2010-03-22"
"0003031838","00550210","1-13","確報 電力・蒸気受払(電力受払) 2010年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003014214","00550210","1-14","確報 業種別統計　蒸気受払 年計","経済産業省特定業種石油等消費統計","確報","月次",,"2010-03-22"
"0003031839","00550210","1-14","確報 電力・蒸気受払(蒸気受払) 2010年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003064653","00550210","1-14","確報 電力・蒸気受払(蒸気受払) 2011年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2013-04-11"
"0003014215","00550210","1-15","確報 指定生産品目別統計　紙・化繊・石油・硝子　直接投入エネルギー表 年計","経済産業省特定業種石油等消費統計","確報","月次",,"2010-03-22"
"0003031849","00550210","1-15","確報 紙・化繊・石油・硝子(直接投入エネルギー表) 2010年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003064654","00550210","1-15","確報 紙・化繊・石油・硝子(直接投入エネルギー表) 2011年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2013-04-11"
"0003014222","00550210","1-16","確報 指定生産品目別統計　紙・化繊・石油・硝子　一次投入燃料換算表 年計","経済産業省特定業種石油等消費統計","確報","月次",,"2010-03-22"
"0003031850","00550210","1-16","確報 紙・化繊・石油・硝子(一次投入燃料換算表) 2010年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003064655","00550210","1-16","確報 紙・化繊・石油・硝子(一次投入燃料換算表) 2011年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2013-04-11"
"0003014216","00550210","1-17","確報 指定生産品目別統計　化学 年計","経済産業省特定業種石油等消費統計","確報","月次",,"2010-03-22"
"0003031851","00550210","1-17","確報 化学　指定生産品目別統計 2010年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003064656","00550210","1-17","確報 化学　指定生産品目別統計 2011年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2013-04-11"
"0003014217","00550210","1-18","確報 指定生産品目別統計　窯業土石 年計","経済産業省特定業種石油等消費統計","確報","月次",,"2010-03-22"
"0003031852","00550210","1-18","確報 窯業土石　指定生産品目別統計 2010年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003064657","00550210","1-18","確報 窯業土石　指定生産品目別統計 2011年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2013-04-11"
"0003014218","00550210","1-19","確報 指定生産品目別統計　鉄鋼 年計","経済産業省特定業種石油等消費統計","確報","月次",,"2010-03-22"
"0003031853","00550210","1-19","確報 鉄鋼　指定生産品目別統計　 2010年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003064658","00550210","1-19","確報 鉄鋼　指定生産品目別統計　 2011年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2013-12-11"
"0003014219","00550210","1-20","確報 指定生産品目別統計　非鉄 年計","経済産業省特定業種石油等消費統計","確報","月次",,"2010-03-22"
"0003031854","00550210","1-20","確報 非鉄　指定生産品目別統計 2010年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003064659","00550210","1-20","確報 非鉄　指定生産品目別統計 2011年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2013-12-11"
"0003014220","00550210","1-21","確報 指定生産品目別統計　機械 年計","経済産業省特定業種石油等消費統計","確報","月次",,"2010-03-22"
"0003031855","00550210","1-21","確報 機械　指定生産品目別統計 2010年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003064660","00550210","1-21","確報 機械　指定生産品目別統計 2011年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2013-04-11"
"0003014221","00550210","1-22","確報 指定生産品目別統計　在庫表 年計","経済産業省特定業種石油等消費統計","確報","月次",,"2010-03-22"
"0003031856","00550210","1-22","確報 在庫表　指定生産品目別統計 2010年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003064661","00550210","1-22","確報 在庫表　指定生産品目別統計 2011年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2013-04-11"
"0003014223","00550210","1-23","確報 地域別統計　北海道、東北 年計","経済産業省特定業種石油等消費統計","確報","月次",,"2010-04-02"
"0003031858","00550210","1-23","確報 地域別統計　北海道、東北 2010年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003064756","00550210","1-23","確報 地域別統計　北海道、東北 2011年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2013-04-11"
"0003014224","00550210","1-24","確報 地域別統計　関東、中部 年計","経済産業省特定業種石油等消費統計","確報","月次",,"2010-04-02"
"0003031859","00550210","1-24","確報 地域別統計　関東、中部 2010年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003064757","00550210","1-24","確報 地域別統計　関東、中部 2011年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2013-04-11"
"0003014225","00550210","1-25","確報 地域別統計　近畿、中国 年計","経済産業省特定業種石油等消費統計","確報","月次",,"2010-04-02"
"0003031860","00550210","1-25","確報 地域別統計　近畿、中国 2010年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003064758","00550210","1-25","確報 地域別統計　近畿、中国 2011年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2013-04-11"
"0003014226","00550210","1-26","確報 地域別統計　四国、九州 年計","経済産業省特定業種石油等消費統計","確報","月次",,"2010-04-02"
"0003031861","00550210","1-26","確報 地域別統計　四国、九州 2010年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003064759","00550210","1-26","確報 地域別統計　四国、九州 2011年1月","経済産業省特定業種石油等消費統計","確報","月次",,"2013-04-11"
"0003032265","00550210","10-01","確報 エネルギー消費量の推移 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067954","00550210","10-01","確報 エネルギー消費量の推移 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032266","00550210","10-02","確報 総合表 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067955","00550210","10-02","確報 総合表 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032267","00550210","10-03","確報 燃料総合表 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067956","00550210","10-03","確報 燃料総合表 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032268","00550210","10-04","確報 パルプ・紙・板紙工業 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067957","00550210","10-04","確報 パルプ・紙・板紙工業 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032269","00550210","10-05","確報 化学繊維工業 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067958","00550210","10-05","確報 化学繊維工業 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032270","00550210","10-06","確報 石油製品工業 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067959","00550210","10-06","確報 石油製品工業 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032271","00550210","10-07","確報 ガラス製品工業 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067960","00550210","10-07","確報 ガラス製品工業 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032272","00550210","10-08","確報 化学工業 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067961","00550210","10-08","確報 化学工業 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032273","00550210","10-09","確報 窯業・土石製品工業 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067962","00550210","10-09","確報 窯業・土石製品工業 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032274","00550210","10-10","確報 燃料鉄鋼(鉄鋼業) 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067963","00550210","10-10","確報 燃料鉄鋼(鉄鋼業) 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032275","00550210","10-11","確報 非鉄・機械(非鉄金属地金工業) 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067964","00550210","10-11","確報 非鉄・機械(非鉄金属地金工業) 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032276","00550210","10-12","確報 非鉄・機械(機械工業) 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067965","00550210","10-12","確報 非鉄・機械(機械工業) 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032277","00550210","10-13","確報 電力・蒸気受払(電力受払) 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067966","00550210","10-13","確報 電力・蒸気受払(電力受払) 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032278","00550210","10-14","確報 電力・蒸気受払(蒸気受払) 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067967","00550210","10-14","確報 電力・蒸気受払(蒸気受払) 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032279","00550210","10-15","確報 紙・化繊・石油・硝子(直接投入エネルギー表) 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067968","00550210","10-15","確報 紙・化繊・石油・硝子(直接投入エネルギー表) 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032280","00550210","10-16","確報 紙・化繊・石油・硝子(一次投入燃料換算表) 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067969","00550210","10-16","確報 紙・化繊・石油・硝子(一次投入燃料換算表) 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032281","00550210","10-17","確報 化学　指定生産品目別統計 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067970","00550210","10-17","確報 化学　指定生産品目別統計 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032282","00550210","10-18","確報 窯業土石　指定生産品目別統計 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067971","00550210","10-18","確報 窯業土石　指定生産品目別統計 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032283","00550210","10-19","確報 鉄鋼　指定生産品目別統計　 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067972","00550210","10-19","確報 鉄鋼　指定生産品目別統計　 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032284","00550210","10-20","確報 非鉄　指定生産品目別統計 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067973","00550210","10-20","確報 非鉄　指定生産品目別統計 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032285","00550210","10-21","確報 機械　指定生産品目別統計 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067974","00550210","10-21","確報 機械　指定生産品目別統計 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032286","00550210","10-22","確報 在庫表　指定生産品目別統計 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003067975","00550210","10-22","確報 在庫表　指定生産品目別統計 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032287","00550210","10-23","確報 地域別統計　北海道、東北 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003067976","00550210","10-23","確報 地域別統計　北海道、東北 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032288","00550210","10-24","確報 地域別統計　関東、中部 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003067977","00550210","10-24","確報 地域別統計　関東、中部 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032289","00550210","10-25","確報 地域別統計　近畿、中国 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003067978","00550210","10-25","確報 地域別統計　近畿、中国 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032290","00550210","10-26","確報 地域別統計　四国、九州 2010年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003067979","00550210","10-26","確報 地域別統計　四国、九州 2011年10月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032769","00550210","11-01","確報 エネルギー消費量の推移 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068146","00550210","11-01","確報 エネルギー消費量の推移 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032770","00550210","11-02","確報 総合表 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068147","00550210","11-02","確報 総合表 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032771","00550210","11-03","確報 燃料総合表 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068148","00550210","11-03","確報 燃料総合表 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032772","00550210","11-04","確報 パルプ・紙・板紙工業 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068149","00550210","11-04","確報 パルプ・紙・板紙工業 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032773","00550210","11-05","確報 化学繊維工業 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068150","00550210","11-05","確報 化学繊維工業 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032774","00550210","11-06","確報 石油製品工業 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068151","00550210","11-06","確報 石油製品工業 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032775","00550210","11-07","確報 ガラス製品工業 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068152","00550210","11-07","確報 ガラス製品工業 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032776","00550210","11-08","確報 化学工業 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068153","00550210","11-08","確報 化学工業 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032777","00550210","11-09","確報 窯業・土石製品工業 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068154","00550210","11-09","確報 窯業・土石製品工業 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032778","00550210","11-10","確報 燃料鉄鋼(鉄鋼業) 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068155","00550210","11-10","確報 燃料鉄鋼(鉄鋼業) 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032779","00550210","11-11","確報 非鉄・機械(非鉄金属地金工業) 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068156","00550210","11-11","確報 非鉄・機械(非鉄金属地金工業) 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032780","00550210","11-12","確報 非鉄・機械(機械工業) 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068157","00550210","11-12","確報 非鉄・機械(機械工業) 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032781","00550210","11-13","確報 電力・蒸気受払(電力受払) 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068158","00550210","11-13","確報 電力・蒸気受払(電力受払) 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032782","00550210","11-14","確報 電力・蒸気受払(蒸気受払) 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068159","00550210","11-14","確報 電力・蒸気受払(蒸気受払) 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032783","00550210","11-15","確報 紙・化繊・石油・硝子(直接投入エネルギー表) 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068160","00550210","11-15","確報 紙・化繊・石油・硝子(直接投入エネルギー表) 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032784","00550210","11-16","確報 紙・化繊・石油・硝子(一次投入燃料換算表) 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068161","00550210","11-16","確報 紙・化繊・石油・硝子(一次投入燃料換算表) 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032785","00550210","11-17","確報 化学　指定生産品目別統計 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068162","00550210","11-17","確報 化学　指定生産品目別統計 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032786","00550210","11-18","確報 窯業土石　指定生産品目別統計 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068163","00550210","11-18","確報 窯業土石　指定生産品目別統計 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032787","00550210","11-19","確報 鉄鋼　指定生産品目別統計　 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068164","00550210","11-19","確報 鉄鋼　指定生産品目別統計　 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032788","00550210","11-20","確報 非鉄　指定生産品目別統計 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068165","00550210","11-20","確報 非鉄　指定生産品目別統計 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032789","00550210","11-21","確報 機械　指定生産品目別統計 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068166","00550210","11-21","確報 機械　指定生産品目別統計 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032790","00550210","11-22","確報 在庫表　指定生産品目別統計 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003068167","00550210","11-22","確報 在庫表　指定生産品目別統計 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032791","00550210","11-23","確報 地域別統計　北海道、東北 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003068168","00550210","11-23","確報 地域別統計　北海道、東北 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032792","00550210","11-24","確報 地域別統計　関東、中部 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003068169","00550210","11-24","確報 地域別統計　関東、中部 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032793","00550210","11-25","確報 地域別統計　近畿、中国 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003068170","00550210","11-25","確報 地域別統計　近畿、中国 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032794","00550210","11-26","確報 地域別統計　四国、九州 2010年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003068171","00550210","11-26","確報 地域別統計　四国、九州 2011年11月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032795","00550210","12-01","確報 エネルギー消費量の推移 2010年12月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003069104","00550210","12-01","確報 エネルギー消費量の推移 2011年12月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032796","00550210","12-02","確報 総合表 2010年12月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003069105","00550210","12-02","確報 総合表 2011年12月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032797","00550210","12-03","確報 燃料総合表 2010年12月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003069106","00550210","12-03","確報 燃料総合表 2011年12月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032798","00550210","12-04","確報 パルプ・紙・板紙工業 2010年12月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003069107","00550210","12-04","確報 パルプ・紙・板紙工業 2011年12月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032799","00550210","12-05","確報 化学繊維工業 2010年12月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003069108","00550210","12-05","確報 化学繊維工業 2011年12月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032800","00550210","12-06","確報 石油製品工業 2010年12月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003069109","00550210","12-06","確報 石油製品工業 2011年12月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032801","00550210","12-07","確報 ガラス製品工業 2010年12月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003069110","00550210","12-07","確報 ガラス製品工業 2011年12月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032802","00550210","12-08","確報 化学工業 2010年12月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003069111","00550210","12-08","確報 化学工業 2011年12月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032803","00550210","12-09","確報 窯業・土石製品工業 2010年12月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003069112","00550210","12-09","確報 窯業・土石製品工業 2011年12月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
