"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0004018708","00350200","1","結果の概要 適用法人数等","適用実態調査（租特透明化法第４条第１項に基づく適用実態調査）","租税特別措置の適用実態調査の結果に関する報告書","年度次","202004-202103","2024-08-01"
"0004018709","00350200","2-1","結果の概要 資本金階級別の適用件数及び適用法人数","適用実態調査（租特透明化法第４条第１項に基づく適用実態調査）","租税特別措置の適用実態調査の結果に関する報告書","年度次","202004-202103","2024-08-01"
"0004018710","00350200","2-2","結果の概要 所得階級別の適用件数及び適用法人数","適用実態調査（租特透明化法第４条第１項に基づく適用実態調査）","租税特別措置の適用実態調査の結果に関する報告書","年度次","202004-202103","2024-08-01"
"0004018711","00350200","3","結果の概要 業種別の適用件数及び適用法人数","適用実態調査（租特透明化法第４条第１項に基づく適用実態調査）","租税特別措置の適用実態調査の結果に関する報告書","年度次","202004-202103","2024-08-01"
"0004018712","00350200","4","結果の概要 法人税関係特別措置の種類ごとの適用状況","適用実態調査（租特透明化法第４条第１項に基づく適用実態調査）","租税特別措置の適用実態調査の結果に関する報告書","年度次","202004-202103","2024-08-01"
"0004018713","00350200","5-1","結果の概要 個別措置の適用概況一覧","適用実態調査（租特透明化法第４条第１項に基づく適用実態調査）","租税特別措置の適用実態調査の結果に関する報告書","年度次","202004-202103","2024-08-01"
"0004018714","00350200","5-2","結果の概要 個別措置の適用概況一覧（業種割合）","適用実態調査（租特透明化法第４条第１項に基づく適用実態調査）","租税特別措置の適用実態調査の結果に関する報告書","年度次","202004-202103","2024-08-01"
"0004018715","00350200","6","結果に関する報告 法人税関係特別措置の概要及び適用件数・適用法人数・適用総額（総括表）","適用実態調査（租特透明化法第４条第１項に基づく適用実態調査）","租税特別措置の適用実態調査の結果に関する報告書","年度次","202004-202103","2024-08-01"
