"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003324376","00500248","1-1","第１部　野生鳥獣資源利用実態調査 食肉処理施設の稼働状況（全国） 年間施設稼働日数規模別施設数等","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2025-03-04"
"0003324377","00500248","1-1","第１部　野生鳥獣資源利用実態調査 食肉処理施設の稼働状況（全国） 年間作業従事者数及び専従者数規模別施設数","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2025-03-04"
"0003324430","00500248","1-10","第１部　野生鳥獣資源利用実態調査 食肉処理施設の概要（平成29年度の休業含む。）（全国農業地域別、都道府県別） 設立年別施設数","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2025-03-04"
"0003324431","00500248","1-10","第１部　野生鳥獣資源利用実態調査 食肉処理施設の概要（平成29年度の休業含む。）（全国農業地域別、都道府県別） 設置者・運営者別施設数","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2025-03-04"
"0003324432","00500248","1-10","第１部　野生鳥獣資源利用実態調査 食肉処理施設の概要（平成29年度の休業含む。）（全国農業地域別、都道府県別） 施設面積規模別施設数","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2025-03-04"
"0003324433","00500248","1-10","第１部　野生鳥獣資源利用実態調査 食肉処理施設の概要（平成29度の休業含む。）（全国農業地域別、都道府県別） ライン設備別施設数","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2025-03-04"
"0003324434","00500248","1-10","第１部　野生鳥獣資源利用実態調査 食肉処理施設の概要（平成29年度の休業含む。）（全国農業地域別、都道府県別） 鳥獣種別の年間処理能力頭数・羽数","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2025-03-04"
"0003324435","00500248","1-10","第１部　野生鳥獣資源利用実態調査 食肉処理施設の概要（平成29年度の休業含む。）（全国農業地域別、都道府県別） 金属探知機の有無別施設数","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2025-03-04"
"0003324436","00500248","1-10","第１部　野生鳥獣資源利用実態調査 食肉処理施設の概要（平成29年度の休業含む。）（全国農業地域別、都道府県別） 食肉処理実施期間別施設数","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2025-03-04"
"0003324378","00500248","1-2","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の解体頭・羽数","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2025-03-04"
"0003324379","00500248","1-2","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） ジビエ利用量","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2025-03-04"
"0003324380","00500248","1-2","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の解体処理のみの請負及び自家消費向け別ジビエ利用量","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2025-03-04"
"0003324381","00500248","1-2","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の食肉処理施設数 イノシシ及びシカの解体頭数規模別施設数","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2025-03-04"
"0003324382","00500248","1-2","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の食肉処理施設数 解体したその他鳥獣の種類別施設数","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2025-03-04"
"0003324383","00500248","1-2","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の搬入時の体重及び１頭・羽当たりの体重","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2025-03-04"
"0003324384","00500248","1-2","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の捕獲方法別解体頭・羽数","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2025-03-04"
"0003324385","00500248","1-2","第１部　野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の仕入価格及び解体処理の請負価格","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2025-03-04"
