"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003090096","00200553","17-2","産業(小分類)，常用雇用者規模(15区分)，従業上の地位(６区分)，男女別従業者数―全国，都道府県","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090097","00200553","18","産業(中分類)，常用雇用者規模(10区分)，単独・本所・支所(３区分)，経営組織(４区分)別民営事業所数及び従業上の地位(３区分)，男女別従業者数―全国，都道府県","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090124","00200553","19-1","産業(中分類)，臨時雇用者を除く従業者規模(11区分)，従業上の地位(６区分)，男女別従業者数―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090119","00200553","19-2","産業(中分類)，臨時雇用者を除く従業者規模(11区分)，経営組織(４区分)別民営事業所数及び男女別従業者数―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085534","00200553","2-1","産業（細分類）別民営事業所数，男女別従業者数及び１事業所当たり従業者数－全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085572","00200553","2-1","産業（細分類）別民営事業所数，男女別従業者数及び１事業所当たり従業者数－都道府県","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085710","00200553","2-1-1","産業（細分類），単独・本所・支所（３区分）別民営事業所数，従業者数及び売上（収入）金額（外国の会社及び法人でない団体を除く）－全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085493","00200553","2-1-2","産業（細分類），単独・本所・支所（３区分）別民営事業所数，事業従事者数及び付加価値額（外国の会社及び法人でない団体を除く）－全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085524","00200553","2-2","産業（細分類），経営組織（４区分）別民営事業所数及び男女別従業者数－都道府県","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085553","00200553","2-2","産業（細分類），経営組織（４区分）別民営事業所数及び男女別従業者数－全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085555","00200553","2-2-1","産業（中分類），単独・本所・支所（３区分）別民営事業所数，従業者数及び売上（収入）金額（外国の会社及び法人でない団体を除く）－都道府県，大都市圏","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085574","00200553","2-2-2","産業（中分類），単独・本所・支所（３区分）別民営事業所数，事業従事者数及び付加価値額（外国の会社及び法人でない団体を除く）－都道府県，大都市圏","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085526","00200553","2-3-1","産業（大分類），単独・本所・支所（３区分）別民営事業所数，従業者数及び売上（収入）金額（外国の会社及び法人でない団体を除く）－市区町村","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085537","00200553","2-3-2","産業（大分類），単独・本所・支所（３区分）別民営事業所数，事業従事者数及び付加価値額（外国の会社及び法人でない団体を除く）－市区町村","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090056","00200553","20-1","産業(小分類)，従業者規模(８区分)，経営組織(７区分)，出向・派遣従業者の有無別民営事業所数―全国，都道府県","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090075","00200553","20-2","産業(小分類)，従業者規模(８区分)，経営組織(７区分)，男女別従業者数及び出向・派遣従業者数―全国，都道府県","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090098","00200553","21-1","産業(小分類)，従業者規模(８区分)，単独・本所・支所(３区分)，出向・派遣従業者の有無別民営事業所数―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090066","00200553","21-2","産業(小分類)，従業者規模(８区分)，単独・本所・支所(３区分)，男女別従業者数及び出向・派遣従業者数―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090154","00200553","22","産業(小分類)，事業従事者規模(９区分)，経営組織(４区分)別民営事業所数及び男女別事業従事者数―全国，都道府県","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090081","00200553","23","産業(大分類)，事業従事者規模(９区分)，経営組織(４区分)，事業従事者数に占める出向・派遣従業者数比率(７区分)別民営事業所数及び男女別事業従事者数―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090058","00200553","24","産業(小分類)，経営組織(４区分)，事業従事者数に占める出向・派遣従業者数比率(７区分)別民営事業所数及び男女別事業従事者数―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090077","00200553","25","産業(中分類)，経営組織(４区分)，事業従事者数に占める出向・派遣従業者数比率(７区分)別民営事業所数及び男女別事業従事者数―全国，都道府県","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090106","00200553","26","産業(中分類)，従業者規模(８区分)，単独・本所・支所(３区分)，経営組織(７区分)，別経営の事業所からの出向・派遣従業者規模(６区分)別民営事業所数―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090104","00200553","27","産業(中分類)，企業産業(中分類)別民営事業所数，男女別従業者数及び常用雇用者数(複数事業所企業の事業所)―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090082","00200553","28","産業(中分類)，単独・本所・支所(３区分)，本所の所在地別民営事業所数及び男女別従業者数(外国の会社を除く会社)―全国，都道府県，県庁所在市，人口30万以上市","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090113","00200553","29","産業(中分類)，常用雇用者規模(10区分)，資本金階級(10区分)，単独・本所(２区分)別民営事業所数，男女別従業者数及び常用雇用者数(外国の会社を除く会社の単独及び本所事業所)―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085535","00200553","3","産業（中分類）別民営事業所数，男女別従業者数及び常用雇用者数－市区町村","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085556","00200553","3-1","産業（中分類）別民営事業所数，売上（収入）金額及び事業活動（22区分）別該当事業所数，売上（収入）金額（外国の会社及び法人でない団体を除く）－全国，都道府県，大都市圏","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085575","00200553","3-2","産業（大分類）別民営事業所数，売上（収入）金額及び事業活動（22区分）別該当事業所数，売上（収入）金額（外国の会社及び法人でない団体を除く）－市区町村","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090089","00200553","30-1","産業(小分類)，開設時期(12区分)，単独・本所・支所(３区分)，経営組織(４区分)別民営事業所数及び男女別従業者数―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090060","00200553","30-2","産業(小分類)，開設時期(12区分)，単独・本所・支所(３区分)，従業者規模(10区分)別民営事業所数及び男女別従業者数―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090105","00200553","31","産業(中分類)，開設時期(12区分)，単独・本所・支所(３区分)，経営組織(４区分)別民営事業所数及び男女別従業者数―都道府県","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090100","00200553","32","産業(中分類)，開設時期(12区分)，資本金階級(10区分)，単独・本所(２区分)別民営事業所数及び男女別従業者数(外国の会社を除く会社の単独及び本所事業所)―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090152","00200553","33","産業(大分類)，開設時期(12区分)，経営組織(４区分)別民営事業所数及び男女別従業者数―都道府県，市区町村","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003094594","00200553","34","産業（小分類），経営組織（４区分），従業者規模（10区分），単独・本所・支所（３区分），存続・新設・廃棄（３区分）別民営事業所数及び男女別従業者数―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003094621","00200553","35","産業（小分類），存続・新設・廃業（３区分）別民営事業所数及び男女別従業者数―都道府県，大都市","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003094611","00200553","36-1","産業（中分類），単独・本所・支所（３区分），経営組織（４区分），存続・新設・廃業（３区分）別民営事業所数―都道府県","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003094609","00200553","36-2","産業（中分類），単独・本所・支所（３区分），経営組織（４区分），存続・新設・廃業（３区分），男女別従業者数―都道府県","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003094569","00200553","37","産業（大分類），経営組織（４区分），存続・新設・廃業（３区分）別民営事業所数及び男女別従業者数―都道府県，市区町村","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003094595","00200553","38","産業（中分類），資本金階級（10区分），単独・本所(２区分)，存続・新設・廃業（３区分）別民営事業所数及び男女別従業者数（外国の会社を除く会社の単独及び本所事業所)―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003094622","00200553","39","産業（大分類），資本金階級（10区分），単独・本所(２区分)，存続・新設・廃業（３区分）別民営事業所数及び男女別従業者数（外国の会社を除く会社の単独及び本所事業所)―全国，都道府県，市区町村","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085554","00200553","4-1","産業（小分類）別民営事業所数－全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090114","00200553","4-1-1","産業(中分類)，経営組織(５区分)別民営事業所数，従業者数及び売上(収入)金額―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090061","00200553","4-1-2","産業(中分類)，経営組織(３区分)別民営事業所数，事業従事者数及び付加価値額(外国の会社及び法人でない団体を除く)―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085573","00200553","4-2","産業（小分類）別従業上の地位（６区分），男女別従業者数及び出向・派遣従業者数－全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090084","00200553","4-2-1","産業(大分類)，経営組織(５区分)別民営事業所数，従業者数及び売上(収入)金額―都道府県，大都市","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090193","00200553","4-2-2","産業(大分類)，経営組織(３区分)別民営事業所数，事業従事者数及び付加価値額(外国の会社及び法人でない団体を除く)―都道府県，大都市","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003094560","00200553","40","存続・新設・廃業（３区分）別民営事業所数及び男女別従業者数―全国，都道府県，市区町村，大都市圏","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090116","00200553","5-1","産業(中分類)，経営組織(７区分)別民営事業所数―全国，都道府県，大都市","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090120","00200553","5-1-1","産業(小分類)，従業者規模(７区分)別民営事業所数，従業者数，売上(収入)金額，１事業所当たり従業者数，１事業所当たり売上(収入)金額及び従業者１人当たり売上(収入)金額(外国の会社及び法人でない団体を除く)―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090076","00200553","5-1-2","産業(小分類)，従業者規模(７区分)別民営事業所数，事業従事者数，付加価値額，１事業所当たり事業従事者数，１事業所当たり付加価値額及び事業従事者１人当たり付加価値額(外国の会社及び法人でない団体を除く)―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090112","00200553","5-2","産業(中分類)，経営組織(７区分)，従業上の地位(６区分)，男女別従業者数―全国，都道府県，大都市","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090090","00200553","5-2-1","産業(大分類)，従業者規模(７区分)別民営事業所数，従業者数，売上(収入)金額，１事業所当たり従業者数，１事業所当たり売上(収入)金額及び従業者１人当たり売上(収入)金額(外国の会社及び法人でない団体を除く)―都道府県，大都市","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090069","00200553","5-2-2","産業(大分類)，従業者規模(７区分)別民営事業所数，事業従事者数，付加価値額，１事業所当たり事業従事者数，１事業所当たり付加価値額及び事業従事者１人当たり付加価値額(外国の会社及び法人でない団体を除く)―都道府県，大都市","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090080","00200553","6","産業(中分類)，従業者規模(13区分)，経営組織(４区分)別民営事業所数，男女別従業者数，常用雇用者数及び１事業所当たり従業者数―全国，都道府県，大都市，大都市圏","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090067","00200553","6-1","産業(小分類)，開設時期(11区分)別民営事業所数，従業者数及び売上(収入)金額(外国の会社及び法人でない団体を除く)―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090121","00200553","6-2","産業(小分類)，開設時期(11区分)別民営事業所数，事業従事者数及び付加価値額(外国の会社及び法人でない団体を除く)―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090094","00200553","7-1","産業(中分類)，従業者規模(10区分)別民営事業所数―都道府県，県庁所在市，人口30万以上市","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003094610","00200553","7-1","産業（小分類），存続・新設（２区分）別民営事業所数，従業者数及び売上（収入）金額（外国の会社及び法人でない団体を除く）－全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090057","00200553","7-2","産業(中分類)，従業者規模(10区分)，従業上の地位(６区分)，男女別従業者数―都道府県，県庁所在市，人口30万以上市","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003094570","00200553","7-2","産業（小分類），存続・新設（２区分）別民営事業所数，事業従事者数及び付加価値額（外国の会社及び法人でない団体を除く）－全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090099","00200553","8","産業(大分類)，経営組織(４区分)，従業者規模(10区分)別民営事業所数及び男女別従業者数―全国，都道府県，大都市，大都市圏","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090382","00200553","9-1","産業(小分類)，従業者規模(15区分)，単独・本所・支所(３区分)，経営組織(４区分)別民営事業所数―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090403","00200553","9-2","産業(小分類)，従業者規模(15区分)，単独・本所・支所(３区分)，経営組織(４区分)，従業上の地位(６区分)，男女別従業者数―全国","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090153","00200553","1","企業産業(中分類)，企業常用雇用者規模(11区分)，単一・複数(２区分)，資本金階級(10区分)別会社企業数，事業所数，男女別従業者数及び常用雇用者数―全国，都道府県","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085474","00200553","1-1-1","企業産業（小分類）別企業等数，事業所数，従業者数，売上（収入）金額，費用，付加価値額及び設備投資額－全国　（総数）","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085576","00200553","1-1-2","企業産業（小分類）別企業等数，事業所数，従業者数，売上（収入）金額，費用，付加価値額及び設備投資額－全国（単一事業所企業）","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085528","00200553","1-1-3","企業産業（小分類）別企業等数，事業所数，従業者数，売上（収入）金額，費用，付加価値額及び設備投資額－全国（複数事業所企業）","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085455","00200553","1-2-1","企業産業（中分類）別企業等数，事業所数，従業者数，売上（収入）金額，費用，付加価値額及び設備投資額－都道府県，大都市圏　（総数）","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085539","00200553","1-2-2","企業産業（中分類）別企業等数，事業所数，従業者数，売上（収入）金額，費用，付加価値額及び設備投資額－都道府県，大都市圏（単一事業所企業）","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085558","00200553","1-2-3","企業産業（中分類）別企業等数，事業所数，従業者数，売上（収入）金額，費用，付加価値額及び設備投資額－都道府県，大都市圏（複数事業所企業）","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085436","00200553","1-3-1","企業産業（大分類）別企業等数，事業所数，従業者数，売上（収入）金額，費用，付加価値額及び設備投資額－市区町村　（総数）","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085577","00200553","1-3-2","企業産業（大分類）別企業等数，事業所数，従業者数，売上（収入）金額，費用，付加価値額及び設備投資額－市区町村（単一事業所企業）","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003085529","00200553","1-3-3","企業産業（大分類）別企業等数，事業所数，従業者数，売上（収入）金額，費用，付加価値額及び設備投資額－市区町村（複数事業所企業）","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090093","00200553","10","企業産業(中分類)，国内企業常用雇用者規模(11区分)，単一・複数(２区分)，経営組織(３区分)別企業等数，事業所数及び男女別従業者数―全国","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090107","00200553","10","企業産業(小分類)，電子商取引の有無(４区分)別企業等数，事業所数，従業者数，売上(収入)金額，費用，付加価値額及び設備投資額―全国","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090101","00200553","11-1-1","企業産業(中分類)，企業従業者規模(12区分)，経営組織(３区分)，単一・複数(３区分)別企業等数及び事業所数―全国","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090130","00200553","11-1-2","企業産業(中分類)，企業従業者規模(12区分)，経営組織(３区分)，単一・複数(３区分)，従業上の地位(６区分)，男女別従業者数―全国","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090129","00200553","11-2-1","企業産業(大分類)，企業従業者規模(12区分)，経営組織(３区分)，単一・複数(３区分)別企業等数及び事業所数―都道府県","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090087","00200553","11-2-2","企業産業(大分類)，企業従業者規模(12区分)，経営組織(３区分)，単一・複数(３区分)，従業上の地位(６区分)，男女別従業者数―都道府県","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090085","00200553","12","企業産業(中分類)，支所数規模(10区分)，企業常用雇用者規模(11区分)別法人数，事業所数(複数事業所企業(個人経営を除く))―全国，都道府県","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090102","00200553","13","経営組織(３区分)，単一・複数(２区分)，企業産業(大分類)別企業等数，事業所数及び男女別従業者数―全国，都道府県，市区町村，大都市圏","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090192","00200553","14","経営組織(３区分)，支所数規模(８区分)別企業等数，事業所数及び男女別従業者数(複数事業所企業)―全国，都道府県，市区町村，大都市圏","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090109","00200553","15","企業産業(中分類)，支所数規模(８区分)，資本金階級(10区分)別企業数及び事業所数(複数事業所企業(会社企業のみ))―全国，都道府県","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090117","00200553","16","企業産業(中分類)，企業常用雇用者規模(11区分)，資本金階級(10区分)別企業数，事業所数及び国内・海外別支所数(複数事業所企業(会社企業のみ))―全国，都道府県","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090086","00200553","17","企業産業(大分類)，国内支所数規模(８区分)，海外支所数規模(９区分)別企業等数(複数事業所企業)―全国，都道府県","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090194","00200553","18","企業産業(中分類)，本所の従業者規模(10区分)，企業常用雇用者規模(11区分)別法人数，事業所数及び男女別従業者数(複数事業所企業(個人経営を除く))―全国","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090172","00200553","19","企業産業(大分類)，本所の所在地，経営組織(３区分)，国内支所の分布範囲(２区分)別企業等数，事業所数，男女別従業者数及び常用雇用者数(国内複数事業所企業)―全国，都道府県，市区町村，大都市圏","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
"0003090128","00200553","2","企業産業(中分類)，企業常用雇用者規模(11区分)，経営組織(５区分)別企業等数，事業所数，男女別従業者数及び常用雇用者数―全国","平成24年経済センサス‐活動調査","企業等に関する集計","産業横断的集計",NA,NA,"-",201202,"2024-06-25"
