"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003014193","00550010","1-1-1","時系列表（事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等、　付加価値額、有形固定資産投資総額） 従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）","工業統計調査","速報","平成20年工業統計速報データ","年次","200801-200812","2022-07-05"
"0003014199","00550010","1-2-1","産業中分類別（事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等、付加価値額、年末在庫合計額、製造品年末在庫額、半製品・仕掛品年末価額、原材料・燃料年末在庫額、有形固定資産投資総額） 従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）","工業統計調査","速報","平成20年工業統計速報データ","年次","200801-200812","2022-07-05"
"0003094240","00550010","1-3-1","従業者規模別（事業所数、従業者数） 従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）","工業統計調査","速報","平成20年工業統計速報データ","年次","200801-200812","2022-07-05"
"0003094258","00550010","1-3-2","従業者規模別（現金給与総額） 従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）","工業統計調査","速報","平成20年工業統計速報データ","年次","200801-200812","2022-07-05"
"0003094259","00550010","1-3-3","従業者規模別（原材料使用額等、製造品出荷額等、付加価値額） 従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）","工業統計調査","速報","平成20年工業統計速報データ","年次","200801-200812","2022-07-05"
"0003094274","00550010","1-3-4","従業者規模別（有形固定資産投資総額） 従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）","工業統計調査","速報","平成20年工業統計速報データ","年次","200801-200812","2022-07-05"
"0003094301","00550010","1-4-1","都道府県別（事業所数、従業者数） 従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）","工業統計調査","速報","平成20年工業統計速報データ","年次","200801-200812","2022-07-05"
"0003094302","00550010","1-4-2","都道府県別（製造品出荷額等、付加価値額） 従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）","工業統計調査","速報","平成20年工業統計速報データ","年次","200801-200812","2022-07-05"
"0003094303","00550010","1-5-1","都道府県別（製造品出荷額等の都道府県別順位及び主要産業の概況） 従業者4人以上の事業所に関する統計（但し、在庫及び有形固定資産関連は従業者30人以上）","工業統計調査","速報","平成20年工業統計速報データ","年次","200801-200812","2022-07-05"
"0003014203","00550010","2-1","都道府県・産業中分類別　事業所数 従業者10人以上の事業所に関する統計","工業統計調査","速報","平成20年工業統計速報データ","年次","200801-200812","2022-07-05"
"0003014204","00550010","2-2","都道府県・産業中分類別　製造品出荷額等 従業者10人以上の事業所に関する統計","工業統計調査","速報","平成20年工業統計速報データ","年次","200801-200812","2022-07-05"
"0003014205","00550010","2-3","都道府県・産業中分類別　付加価値額 従業者10人以上の事業所に関する統計","工業統計調査","速報","平成20年工業統計速報データ","年次","200801-200812","2022-07-05"
"0003014206","00550010","2-1","産業別統計表（産業細分類別、従業者４人以上の事業所に関する統計表）","工業統計調査","概要版","平成19年工業統計表「概要版」","年次","200701-200712","2022-07-05"
"0003014207","00550010","2-2","産業別統計表（産業細分類別、従業者30人以上の事業所に関する在庫額、有形固定資産額及びリース契約による契約額及び支払額統計表）","工業統計調査","概要版","平成19年工業統計表「概要版」","年次","200701-200712","2022-07-05"
"0003014208","00550010","2-3","従業者規模別統計表（産業中分類別、従業者４人以上の事業所に関する統計表）","工業統計調査","概要版","平成19年工業統計表「概要版」","年次","200701-200712","2022-07-05"
"0003014209","00550010","2-4","従業者規模別統計表（産業中分類別、従業者30人以上の事業所に関する在庫額、有形固定資産額及びリース契約による契約額及び支払額統計表）","工業統計調査","概要版","平成19年工業統計表「概要版」","年次","200701-200712","2022-07-05"
"0003014210","00550010","2-5","都道府県別、東京特別区・政令指定都市別統計表（産業中分類別、従業者４人以上の事業所に関する統計表）","工業統計調査","概要版","平成19年工業統計表「概要版」","年次","200701-200712","2022-07-05"
"0003014158","00550010","2-1","市区町村編 都道府県、東京特別区・政令指定都市別の産業中分類別統計","工業統計調査","確報","平成19年確報","年次","200701-200712","2022-07-05"
"0003014164","00550010","2-1","細分類 全国産業細分類別統計","工業統計調査","確報","平成19年確報","年次","200701-200712","2022-07-05"
"0003014159","00550010","2-2","市区町村編 市区町村別、産業中分類別統計","工業統計調査","確報","平成19年確報","年次","200701-200712","2022-07-05"
"0003014165","00550010","2-2","細分類 経済産業局別産業細分類別統計","工業統計調査","確報","平成19年確報","年次","200701-200712","2022-07-05"
"0003014166","00550010","2-3","細分類 都道府県別産業細分類別統計","工業統計調査","確報","平成19年確報","年次","200701-200712","2022-07-05"
"0003014171","00550010","3-01","企業統計編 企業に関する統計（産業小分類別、経営組織別、資本金階層別、従業者規模別の企業数）","工業統計調査","確報","平成19年確報","年次","200701-200712","2022-07-05"
"0003014172","00550010","3-02","企業統計編 企業に関する統計（産業中分類別、経営組織別、資本金階層別、従業者規模別の従業者数）","工業統計調査","確報","平成19年確報","年次","200701-200712","2022-07-05"
"0003014173","00550010","3-03","企業統計編 企業に関する統計（産業中分類別、経営組織別、資本金階層別、従業者規模別の粗付加価値額）","工業統計調査","確報","平成19年確報","年次","200701-200712","2022-07-05"
