"STATDISPID","statcode","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003318802","00250009","1 法務局及び地方法務局管内別 供託金","供託統計","年度次","201604-201703","2024-08-30"
"0003318803","00250009","2 法務局及び地方法務局管内別 供託有価証券","供託統計","年度次","201604-201703","2024-08-30"
"0003318804","00250009","3 法務局及び地方法務局管内別 供託振替国債","供託統計","年度次","201604-201703","2024-08-30"
