"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003131051","00600280","2-3-7","第２部　甲種港湾 第３表　海上出入貨物表　（７）移入貨物品種別仕出港別表 2010年～2019年","港湾統計（年報）","年次",0,"2025-03-21"
"0003131116","00600280","2-3-7","第２部　甲種港湾 第３表　海上出入貨物表　（７）移入貨物品種別仕出港別表 2009年","港湾統計（年報）","年次",0,"2025-03-21"
"0004001902","00600280","2-3-7","第２部　甲種港湾 第３表　海上出入貨物表　（７）移入貨物品種別貨物形態別仕出港別表 2020年～","港湾統計（年報）","年次",0,"2025-03-21"
"0003131103","00600280","2-4","第２部　甲種港湾 第４表　自動車航送車両台数表 2009年","港湾統計（年報）","年次",0,"2025-03-21"
"0003131104","00600280","2-4","第２部　甲種港湾 第４表　自動車航送車両台数表 2010年～","港湾統計（年報）","年次",0,"2025-03-21"
"0003130903","00600280","2-5-1","第２部　甲種港湾 第５表　コンテナ個数・シャーシ台数表　（１）輸出コンテナ仕向国・地域別表 2009年","港湾統計（年報）","年次",0,"2025-03-21"
"0003130933","00600280","2-5-1","第２部　甲種港湾 第５表　コンテナ個数・シャーシ台数表　（１）輸出コンテナ仕向国・地域別表 2010年～","港湾統計（年報）","年次",0,"2025-03-21"
"0003130934","00600280","2-5-2","第２部　甲種港湾 第５表　コンテナ個数・シャーシ台数表　（２）輸入コンテナ仕出国・地域別表 2009年","港湾統計（年報）","年次",0,"2025-03-21"
"0003130935","00600280","2-5-2","第２部　甲種港湾 第５表　コンテナ個数・シャーシ台数表　（２）輸入コンテナ仕出国・地域別表 2010年～","港湾統計（年報）","年次",0,"2025-03-21"
"0003131052","00600280","2-5-3","第２部　甲種港湾 第５表　コンテナ個数・シャーシ台数表　（３）移出コンテナ仕向港別表 2009年","港湾統計（年報）","年次",0,"2025-03-21"
"0003131099","00600280","2-5-3","第２部　甲種港湾 第５表　コンテナ個数・シャーシ台数表　（３）移出コンテナ仕向港別表 2010年～","港湾統計（年報）","年次",0,"2025-03-21"
"0003131117","00600280","2-5-4","第２部　甲種港湾 第５表　コンテナ個数・シャーシ台数表　（４）移入コンテナ仕出港別表 2010年～","港湾統計（年報）","年次",0,"2025-03-21"
"0003131133","00600280","2-5-4","第２部　甲種港湾 第５表　コンテナ個数・シャーシ台数表　（４）移入コンテナ仕出港別表 2009年","港湾統計（年報）","年次",0,"2025-03-21"
"0003130904","00600280","2-5-5","第２部　甲種港湾 第５表　コンテナ個数・シャーシ台数表　（５）輸出シャーシ仕向国・地域別表 2010年～","港湾統計（年報）","年次",0,"2025-03-21"
"0003130923","00600280","2-5-5","第２部　甲種港湾 第５表　コンテナ個数・シャーシ台数表　（５）輸出シャーシ仕向国・地域別表 2009年","港湾統計（年報）","年次",0,"2025-03-21"
"0003130905","00600280","2-5-6","第２部　甲種港湾 第５表　コンテナ個数・シャーシ台数表　（６）輸入シャーシ仕出国・地域別表 2009年","港湾統計（年報）","年次",0,"2025-03-21"
"0003130936","00600280","2-5-6","第２部　甲種港湾 第５表　コンテナ個数・シャーシ台数表　（６）輸入シャーシ仕出国・地域別表 2010年～","港湾統計（年報）","年次",0,"2025-03-21"
"0003131118","00600280","2-5-7","第２部　甲種港湾 第５表　コンテナ個数・シャーシ台数表　（７）移出シャーシ仕向港別表 2009年","港湾統計（年報）","年次",0,"2025-03-21"
"0003131119","00600280","2-5-7","第２部　甲種港湾 第５表　コンテナ個数・シャーシ台数表　（７）移出シャーシ仕向港別表 2010年～","港湾統計（年報）","年次",0,"2025-03-21"
"0003131102","00600280","2-5-8","第２部　甲種港湾 第５表　コンテナ個数・シャーシ台数表　（８）移入シャーシ仕出港別表 2009年","港湾統計（年報）","年次",0,"2025-03-21"
"0003131135","00600280","2-5-8","第２部　甲種港湾 第５表　コンテナ個数・シャーシ台数表　（８）移入シャーシ仕出港別表 2010年～","港湾統計（年報）","年次",0,"2025-03-21"
"0003350772","00600280","2-5-9","第２部　甲種港湾 第５表　コンテナ個数・シャーシ台数表　（９）コンテナ長さ別種別個数表","港湾統計（年報）","年次",0,"2025-03-21"
"0003130746","00600280","3-1","第３部　乙種港湾 第１表　入港船舶表 2009年","港湾統計（年報）","年次",0,"2025-03-21"
"0003130816","00600280","3-1","第３部　乙種港湾 第１表　入港船舶表 2010年～","港湾統計（年報）","年次",0,"2025-03-21"
"0003130805","00600280","3-2","第３部　乙種港湾 第２表　船舶乗降人員表 2009年","港湾統計（年報）","年次",0,"2025-03-21"
"0003130817","00600280","3-2","第３部　乙種港湾 第２表　船舶乗降人員表 2010年～","港湾統計（年報）","年次",0,"2025-03-21"
"0003130806","00600280","3-3-1","第３部　乙種港湾 第３表　海上出入貨物表　（１）トン数総数表 2009年","港湾統計（年報）","年次",0,"2025-03-21"
"0003130807","00600280","3-3-1","第３部　乙種港湾 第３表　海上出入貨物表　（１）トン数総数表 2010年～","港湾統計（年報）","年次",0,"2025-03-21"
"0003130692","00600280","3-3-2","第３部　乙種港湾 第３表　海上出入貨物表　（２）品種別都道府県別表（輸移出入）","港湾統計（年報）","年次",0,"2025-03-21"
"0003130808","00600280","3-3-3","第３部　乙種港湾 第３表　海上出入貨物表　（３）コンテナ・シャーシトン数総数表 2010年～","港湾統計（年報）","年次",0,"2025-03-21"
"0003130819","00600280","3-3-3","第３部　乙種港湾 第３表　海上出入貨物表　（３）コンテナ・シャーシトン数総数表 2009年","港湾統計（年報）","年次",0,"2025-03-21"
"0003130748","00600280","3-4","第３部　乙種港湾 第４表　自動車航送車両台数表 2009年","港湾統計（年報）","年次",0,"2025-03-21"
"0003130820","00600280","3-4","第３部　乙種港湾 第４表　自動車航送車両台数表 2010年～","港湾統計（年報）","年次",0,"2025-03-21"
"0003130749","00600280","3-5","第３部　乙種港湾 第５表　コンテナ個数・シャーシ台数表 シャーシ台数 2010年～","港湾統計（年報）","年次",0,"2025-03-21"
"0003130809","00600280","3-5","第３部　乙種港湾 第５表　コンテナ個数・シャーシ台数表 コンテナ個数 2009年","港湾統計（年報）","年次",0,"2025-03-21"
"0003130821","00600280","3-5","第３部　乙種港湾 第５表　コンテナ個数・シャーシ台数表 コンテナ個数 2010年～","港湾統計（年報）","年次",0,"2025-03-21"
"0003130822","00600280","3-5","第３部　乙種港湾 第５表　コンテナ個数・シャーシ台数表 シャーシ台数 2009年","港湾統計（年報）","年次",0,"2025-03-21"
"0003130436","00600280","1","各表 第１表　総括表 入港船舶 指数（年次） 2010年基準","港湾統計（月報）","月次",0,"2025-03-21"
"0003130439","00600280","1","各表 第１表　総括表 入港船舶 指数（月次） 2005年基準","港湾統計（月報）","月次",0,"2025-02-24"
"0003130479","00600280","1","各表 第１表　総括表 海上出入貨物 前年比","港湾統計（月報）","月次",0,"2025-03-21"
"0003130515","00600280","1","各表 第１表　総括表 入港船舶 指数（年次） 2005年基準","港湾統計（月報）","月次",0,"2025-03-21"
"0003130516","00600280","1","各表 第１表　総括表 入港船舶 前年比","港湾統計（月報）","月次",0,"2025-03-21"
"0003130518","00600280","1","各表 第１表　総括表 入港船舶 指数（月次） 2010年基準","港湾統計（月報）","月次",0,"2025-02-24"
"0003130519","00600280","1","各表 第１表　総括表 海上出入貨物 指数（年次） 2005年基準","港湾統計（月報）","月次",0,"2025-03-21"
"0003130538","00600280","1","各表 第１表　総括表 海上出入貨物 指数（年次） 2010年基準","港湾統計（月報）","月次",0,"2025-03-21"
"0003130539","00600280","1","各表 第１表　総括表 海上出入貨物 指数（月次） 2005年基準","港湾統計（月報）","月次",0,"2025-02-24"
"0003130540","00600280","1","各表 第１表　総括表 海上出入貨物 指数（月次） 2010年基準","港湾統計（月報）","月次",0,"2025-02-24"
"0003350773","00600280","1","各表 第１表　総括表 入港船舶 指数（年次） 2015年基準","港湾統計（月報）","月次",0,"2025-03-21"
"0003350774","00600280","1","各表 第１表　総括表 入港船舶 指数（月次） 2015年基準","港湾統計（月報）","月次",0,"2025-02-24"
"0003350775","00600280","1","各表 第１表　総括表 海上出入貨物 指数（年次） 2015年基準","港湾統計（月報）","月次",0,"2025-03-21"
"0003350776","00600280","1","各表 第１表　総括表 海上出入貨物 指数（月次） 2015年基準","港湾統計（月報）","月次",0,"2025-02-24"
"0003448478","00600280","1","各表 第１表　総括表 入港船舶 指数（年次） 2020年基準","港湾統計（月報）","月次",0,"2025-03-21"
"0003448479","00600280","1","各表 第１表　総括表 入港船舶 指数（月次） 2020年基準","港湾統計（月報）","月次",0,"2025-06-09"
"0003448480","00600280","1","各表 第１表　総括表 海上出入貨物 指数（年次） 2020年基準","港湾統計（月報）","月次",0,"2025-03-21"
"0003448481","00600280","1","各表 第１表　総括表 海上出入貨物 指数（月次） 2020年基準","港湾統計（月報）","月次",0,"2025-06-09"
"0003130435","00600280","2","各表 第２表　入港船舶表 2010年1月～","港湾統計（月報）","月次",0,"2025-06-09"
"0003130514","00600280","2","各表 第２表　入港船舶表 2005年1月～2009年12月","港湾統計（月報）","月次",0,"2025-02-24"
"0003130476","00600280","3","各表 第３表　海上出入貨物表 2010年1月～","港湾統計（月報）","月次",0,"2025-06-09"
"0003130533","00600280","3","各表 第３表　海上出入貨物表 2005年1月～2009年12月","港湾統計（月報）","月次",0,"2025-02-24"
"0003130534","00600280","4","各表 第４表　自動車航送台数表 2005年1月～2009年12月","港湾統計（月報）","月次",0,"2025-02-24"
"0003130535","00600280","4","各表 第４表　自動車航送台数表 2010年1月～","港湾統計（月報）","月次",0,"2025-06-09"
"0003130477","00600280","5","各表 第５表　コンテナ個数表 2005年1月～2009年12月","港湾統計（月報）","月次",0,"2025-02-24"
"0003130478","00600280","5","各表 第５表　コンテナ個数表 2010年1月～","港湾統計（月報）","月次",0,"2025-06-09"
