"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0002066459","00501007","1","森林資源現況総括表 全国","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066460","00501007","2","森林資源現況総括表 都道府県別総括表 全森林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066461","00501007","2","森林資源現況総括表 都道府県別総括表 ７条の２森林のうち、林野庁","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066462","00501007","2","森林資源現況総括表 都道府県別総括表 ７条の２森林のうち、官行造林地","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066463","00501007","2","森林資源現況総括表 都道府県別総括表 計画対象外国有林のうち、林野庁所管","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066464","00501007","2","森林資源現況総括表 都道府県別総括表 計画対象外国有林のうち、他省庁所管","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066465","00501007","2","森林資源現況総括表 都道府県別総括表 ５条森林のうち、公有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066466","00501007","2","森林資源現況総括表 都道府県別総括表 ５条森林のうち、私有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066467","00501007","2","森林資源現況総括表 都道府県別総括表 計画対象外民有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066468","00501007","3","森林資源現況総括表 都道府県別個表 北海道","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066469","00501007","3","森林資源現況総括表 都道府県別個表 青森県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066470","00501007","3","森林資源現況総括表 都道府県別個表 岩手県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066471","00501007","3","森林資源現況総括表 都道府県別個表 宮城県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066472","00501007","3","森林資源現況総括表 都道府県別個表 秋田県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066473","00501007","3","森林資源現況総括表 都道府県別個表 山形県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066474","00501007","3","森林資源現況総括表 都道府県別個表 福島県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066475","00501007","3","森林資源現況総括表 都道府県別個表 茨城県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066476","00501007","3","森林資源現況総括表 都道府県別個表 栃木県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066477","00501007","3","森林資源現況総括表 都道府県別個表 群馬県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066478","00501007","3","森林資源現況総括表 都道府県別個表 埼玉県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066479","00501007","3","森林資源現況総括表 都道府県別個表 千葉県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066480","00501007","3","森林資源現況総括表 都道府県別個表 東京都","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066481","00501007","3","森林資源現況総括表 都道府県別個表 神奈川県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066482","00501007","3","森林資源現況総括表 都道府県別個表 新潟県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066483","00501007","3","森林資源現況総括表 都道府県別個表 富山県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066484","00501007","3","森林資源現況総括表 都道府県別個表 石川県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066485","00501007","3","森林資源現況総括表 都道府県別個表 福井県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066486","00501007","3","森林資源現況総括表 都道府県別個表 山梨県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066487","00501007","3","森林資源現況総括表 都道府県別個表 長野県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066488","00501007","3","森林資源現況総括表 都道府県別個表 岐阜県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066489","00501007","3","森林資源現況総括表 都道府県別個表 静岡県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066490","00501007","3","森林資源現況総括表 都道府県別個表 愛知県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066491","00501007","3","森林資源現況総括表 都道府県別個表 三重県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066492","00501007","3","森林資源現況総括表 都道府県別個表 滋賀県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066493","00501007","3","森林資源現況総括表 都道府県別個表 京都府","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066494","00501007","3","森林資源現況総括表 都道府県別個表 大阪府","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066495","00501007","3","森林資源現況総括表 都道府県別個表 兵庫県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066496","00501007","3","森林資源現況総括表 都道府県別個表 奈良県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066497","00501007","3","森林資源現況総括表 都道府県別個表 和歌山県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066498","00501007","3","森林資源現況総括表 都道府県別個表 鳥取県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066499","00501007","3","森林資源現況総括表 都道府県別個表 島根県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066500","00501007","3","森林資源現況総括表 都道府県別個表 岡山県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066501","00501007","3","森林資源現況総括表 都道府県別個表 広島県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066502","00501007","3","森林資源現況総括表 都道府県別個表 山口県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066503","00501007","3","森林資源現況総括表 都道府県別個表 徳島県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066504","00501007","3","森林資源現況総括表 都道府県別個表 香川県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066505","00501007","3","森林資源現況総括表 都道府県別個表 愛媛県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066506","00501007","3","森林資源現況総括表 都道府県別個表 高知県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066507","00501007","3","森林資源現況総括表 都道府県別個表 福岡県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066508","00501007","3","森林資源現況総括表 都道府県別個表 佐賀県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066509","00501007","3","森林資源現況総括表 都道府県別個表 長崎県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066510","00501007","3","森林資源現況総括表 都道府県別個表 熊本県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066511","00501007","3","森林資源現況総括表 都道府県別個表 大分県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066512","00501007","3","森林資源現況総括表 都道府県別個表 宮崎県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066513","00501007","3","森林資源現況総括表 都道府県別個表 鹿児島県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066514","00501007","3","森林資源現況総括表 都道府県別個表 沖縄県","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066515","00501007","4-1","樹種別齢級別面積 人工林計 計画対象森林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066516","00501007","4-1","樹種別齢級別面積 人工林計 計画対象国有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066517","00501007","4-1","樹種別齢級別面積 人工林計 計画対象民有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066542","00501007","4-10","樹種別齢級別面積 人工林ナラ類 計画対象森林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066543","00501007","4-10","樹種別齢級別面積 人工林ナラ類 計画対象国有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066544","00501007","4-10","樹種別齢級別面積 人工林ナラ類 計画対象民有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066545","00501007","4-11","樹種別齢級別面積 人工林その他広葉樹 計画対象森林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066546","00501007","4-11","樹種別齢級別面積 人工林その他広葉樹 計画対象国有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066547","00501007","4-11","樹種別齢級別面積 人工林その他広葉樹 計画対象民有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066548","00501007","4-12","樹種別齢級別面積 天然林計 計画対象森林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066549","00501007","4-12","樹種別齢級別面積 天然林計 計画対象国有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066550","00501007","4-12","樹種別齢級別面積 天然林計 計画対象民有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066551","00501007","4-13","樹種別齢級別面積 天然林針葉樹 計画対象森林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066552","00501007","4-13","樹種別齢級別面積 天然林針葉樹 計画対象国有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066553","00501007","4-13","樹種別齢級別面積 天然林針葉樹 計画対象民有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066554","00501007","4-14","樹種別齢級別面積 天然林広葉樹 計画対象森林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066555","00501007","4-14","樹種別齢級別面積 天然林広葉樹 計画対象国有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066556","00501007","4-14","樹種別齢級別面積 天然林広葉樹 計画対象民有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066518","00501007","4-2","樹種別齢級別面積 人工林スギ 計画対象森林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066519","00501007","4-2","樹種別齢級別面積 人工林スギ 計画対象国有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066520","00501007","4-2","樹種別齢級別面積 人工林スギ 計画対象民有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066521","00501007","4-3","樹種別齢級別面積 人工林ヒノキ 計画対象森林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066522","00501007","4-3","樹種別齢級別面積 人工林ヒノキ 計画対象国有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066523","00501007","4-3","樹種別齢級別面積 人工林ヒノキ 計画対象民有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066524","00501007","4-4","樹種別齢級別面積 人工林マツ類 計画対象森林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066525","00501007","4-4","樹種別齢級別面積 人工林マツ類 計画対象国有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066526","00501007","4-4","樹種別齢級別面積 人工林マツ類 計画対象民有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066527","00501007","4-5","樹種別齢級別面積 人工林カラマツ 計画対象森林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
"0002066528","00501007","4-5","樹種別齢級別面積 人工林カラマツ 計画対象国有林","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29"
