"STATDISPID","statcode","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003061541","00350620","計数項目（原数値）","財務省景気予測調査","時系列データ","-","200304-200403","2012-03-29"
"0003061549","00350620","判断項目（原数値）","財務省景気予測調査","時系列データ","-","200304-200403","2012-03-29"
"0003061550","00350620","判断項目（季調値）","財務省景気予測調査","時系列データ","-","200304-200403","2012-03-29"
