"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003273187","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 岩手県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273188","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 宮城県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273189","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 秋田県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273190","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 山形県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273191","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 福島県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273192","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 茨城県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273193","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 栃木県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273194","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 群馬県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273195","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 埼玉県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273196","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 千葉県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273197","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 東京都","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273198","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 神奈川","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273199","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 新潟県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273200","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 富山県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273201","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 石川県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273202","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 福井県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273203","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 山梨県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273204","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 長野県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273205","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 岐阜県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273206","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 静岡県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273207","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 愛知県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273208","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 三重県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273209","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 滋賀県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273210","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 京都府","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273211","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 大阪府","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273212","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 兵庫県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273213","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 奈良県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273214","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 和歌山","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273215","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 鳥取県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273216","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 島根県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273217","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 岡山県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273218","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 広島県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273219","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 山口県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273220","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 徳島県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273221","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 香川県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273222","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 愛媛県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273223","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 高知県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273224","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 福岡県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273225","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 佐賀県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273226","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 長崎県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273227","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 熊本県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273228","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 大分県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273229","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 宮崎県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273230","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 鹿児島県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273231","00400306","3","市区町村（設置者）別「コンピュータの設置状況」及び「インターネット接続状況」の実態 沖縄県","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003290741","00400306","3","デジタルテレビ等の整備の実態 （1）デジタルテレビ等の設置場所別台数","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003290920","00400306","3","デジタルテレビ等の整備の実態 （3）電子黒板のタイプ別・設置場所別台数","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
"0003273182","00400306","4","教員のICT活用指導力の状況 （1）合計（2）小学校（3）中学校（4）義務教育学校（5）高等学校（6）中等教育学校（7）特別支援学校","学校における教育の情報化の実態等に関する調査","調査結果","年度次","201604-201703","2019-03-27"
