"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003362680","00500800","1-1","総括 人員　研究機関数、研究職員数等の現状","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2019-12-20"
"0003362689","00500800","1-10","総括 人員　研究職員の専門別人数　農業分野","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2019-12-20"
"0003362690","00500800","1-11","総括 人員　研究職員の専門別人数　林業分野","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2019-12-20"
"0003362691","00500800","1-12","総括 人員　研究職員の専門別人数　水産業分野","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2019-12-20"
"0003362682","00500800","1-3","総括 人員　臨時職員の職種別人数","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2019-12-20"
"0003362683","00500800","1-4","総括 人員　研究職員の年齢別人数","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2019-12-20"
"0003362684","00500800","1-5","総括 人員　研究職員の研究歴別人数","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2019-12-20"
"0003362687","00500800","1-8","総括 人員　研究職員の部門別人数　農業分野","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2019-12-20"
"0003362688","00500800","1-9","総括 人員　研究職員の部門別人数　林業・水産業分野","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2019-12-20"
"0003362722","00500800","10-2","都道府県 都道府県研究機関　研究職員の部門別人数","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2019-12-20"
"0003362723","00500800","10-3","都道府県 都道府県研究機関　研究職員の専門別人数","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2019-12-20"
"0003362724","00500800","10-4","都道府県 都道府県研究機関　総収入額と財源別金額","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2019-12-20"
"0003362725","00500800","10-5","都道府県 都道府県研究機関　競争的研究資金の府省別獲得金額","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2019-12-20"
"0003362692","00500800","2-1","総括 資金　総収入額と財源別金額","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2019-12-20"
"0003362693","00500800","2-2","総括 資金　競争的研究資金の府省別獲得金額","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2019-12-20"
"0003362694","00500800","2-3","総括 資金　総支出額の推移と支出項目別金額","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2019-12-20"
"0003362695","00500800","3-1","総括 用地　総用地面積の用途別面積","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2019-12-20"
"0003385947","00500800","4-1","独立行政法人等 人員　独立行政法人等別総人員の推移と職種別人数","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2020-12-29"
"0003385958","00500800","4-13","独立行政法人等 人員　独立行政法人等別研究職員の分野別学位取得者人数","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2020-12-29"
"0003385959","00500800","4-14","独立行政法人等 人員　独立行政法人等別研究職員の部門別人数","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2020-12-29"
"0003385960","00500800","4-15","独立行政法人等 人員　独立行政法人等別研究職員の専門別人数","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2020-12-29"
"0003362703","00500800","4-16","独立行政法人等 人員　独立行政法人等研究職員の部門別専門別人数","農林水産関係試験研究機関基礎調査","確報",NA,"年度次",,"2019-12-20"
