"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003214121","00500204","1","農業物価統計（平成27年基準） 農業物価類別価格指数 農産物類別年次別価格指数","農業物価統計調査－平成27年基準－","確報","平成27年農業物価統計","年次","201501-201512","2024-03-28"
"0003214122","00500204","1","農業物価統計（平成22年基準）（2016年８月29日公表） 農業物価類別価格指数 農業生産資材類別年次別価格指数","農業物価統計調査－平成27年基準－","確報","平成27年農業物価統計","年次","201501-201512","2024-03-28"
"0003214140","00500204","1","農業物価統計（平成27年基準） 農業物価類別価格指数 農業生産資材類別年次別価格指数","農業物価統計調査－平成27年基準－","確報","平成27年農業物価統計","年次","201501-201512","2024-03-28"
"0003214160","00500204","1","農業物価統計（平成22年基準）（2016年８月29日公表） 農業物価類別価格指数 農産物類別年次別価格指数","農業物価統計調査－平成27年基準－","確報","平成27年農業物価統計","年次","201501-201512","2024-03-28"
"0003214021","00500204","2","農業物価統計（平成27年基準） 農業物価品目別価格指数 農業生産資材年次別価格指数","農業物価統計調査－平成27年基準－","確報","平成27年農業物価統計","年次","201501-201512","2024-03-28"
"0003214024","00500204","2","農業物価統計（平成22年基準）（2016年８月29日公表） 農業物価品目別価格指数 農産物月別価格指数（平成27年）","農業物価統計調査－平成27年基準－","確報","平成27年農業物価統計","年次","201501-201512","2024-03-28"
"0003214041","00500204","2","農業物価統計（平成27年基準） 農業物価品目別価格指数 農業生産資材月別価格指数（平成27年）","農業物価統計調査－平成27年基準－","確報","平成27年農業物価統計","年次","201501-201512","2024-03-28"
"0003214043","00500204","2","農業物価統計（平成22年基準）（2016年８月29日公表） 農業物価品目別価格指数 農産物年次別価格指数","農業物価統計調査－平成27年基準－","確報","平成27年農業物価統計","年次","201501-201512","2024-03-28"
"0003214060","00500204","2","農業物価統計（平成27年基準） 農業物価品目別価格指数 農産物年次別価格指数","農業物価統計調査－平成27年基準－","確報","平成27年農業物価統計","年次","201501-201512","2024-03-28"
"0003214063","00500204","2","農業物価統計（平成22年基準）（2016年８月29日公表） 農業物価品目別価格指数 農業生産資材年次別価格指数","農業物価統計調査－平成27年基準－","確報","平成27年農業物価統計","年次","201501-201512","2024-03-28"
