"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0001901012","00500228","2-2","統計表 水産加工品の加工種類別品目別生産量（都道府県別）（令和２年） 生鮮冷凍水産物","水産物流通調査","確報","令和２年水産加工統計調査",NA,"年次","202001-202012","2021-11-30"
"0001995541","00500228","1-1","統計表 水産加工品の加工種類別品目別生産量（全国） 食用加工品","水産物流通調査","確報","令和３年水産加工統計調査",NA,"年次","202101-202112","2024-02-07"
"0001995542","00500228","1-2","統計表 水産加工品の加工種類別品目別生産量（全国） 生鮮冷凍水産物","水産物流通調査","確報","令和３年水産加工統計調査",NA,"年次","202101-202112","2023-03-07"
"0001995543","00500228","2-1","統計表 水産加工品の加工種類別品目別生産量（都道府県別）（令和３年） 食用加工品、生鮮冷凍水産物","水産物流通調査","確報","令和３年水産加工統計調査",NA,"年次","202101-202112","2023-09-13"
"0002069001","00500228","1-1","令和３年品目別用途別出荷量（31漁港計・19品目） 実数","水産物流通調査","確報","産地水産物用途別出荷量調査","令和３年産地水産物用途別出荷量調査","年次","202101-202112","2024-03-29"
"0002069002","00500228","1-2","令和３年品目別用途別出荷量（31漁港計・19品目） 構成比","水産物流通調査","確報","産地水産物用途別出荷量調査","令和３年産地水産物用途別出荷量調査","年次","202101-202112","2024-03-29"
"0002069003","00500228","2","令和３年漁港別品目別用途別出荷量 令和３年漁港別品目別用途別出荷量","水産物流通調査","確報","産地水産物用途別出荷量調査","令和３年産地水産物用途別出荷量調査","年次","202101-202112","2024-03-29"
"0002067897","00500228","1-1","令和３年月別品目別月間入庫量 合計 産地 消費地","水産物流通調査","確報","冷蔵水産物在庫量調査","令和３年冷蔵水産物在庫量調査","年次","202101-202112","2024-03-29"
"0002067898","00500228","2-1","令和３年月別品目別月間出庫量 合計 産地 消費地","水産物流通調査","確報","冷蔵水産物在庫量調査","令和３年冷蔵水産物在庫量調査","年次","202101-202112","2024-03-29"
"0002067899","00500228","3-1","令和３年月別品目別月末在庫量 合計 産地 消費地","水産物流通調査","確報","冷蔵水産物在庫量調査","令和３年冷蔵水産物在庫量調査","年次","202101-202112","2024-03-29"
"0002063715","00500228","1-1","統計表 水産加工品の加工種類別品目別生産量（全国） 食用加工品","水産物流通調査","確報","令和４年水産加工統計調査",NA,"年次","202201-202212","2024-03-28"
"0002063716","00500228","1-2","統計表 水産加工品の加工種類別品目別生産量（全国） 生鮮冷凍水産物","水産物流通調査","確報","令和４年水産加工統計調査",NA,"年次","202201-202212","2024-03-28"
"0002063717","00500228","2","統計表 水産加工品の加工種類別品目別生産量（都道府県別）（令和４年） 食用加工品、生鮮冷凍水産物","水産物流通調査","確報","令和４年水産加工統計調査",NA,"年次","202201-202212","2024-03-28"
"0002112027","00500228","1-1","令和４年品目別用途別出荷量（31漁港計・19品目） 実数","水産物流通調査","確報","産地水産物用途別出荷量調査","令和４年産地水産物用途別出荷量調査","年次","202201-202212","2025-04-09"
"0002112028","00500228","1-2","令和４年品目別用途別出荷量（31漁港計・19品目） 構成比","水産物流通調査","確報","産地水産物用途別出荷量調査","令和４年産地水産物用途別出荷量調査","年次","202201-202212","2025-04-09"
"0002112029","00500228","2","令和４年漁港別品目別用途別出荷量 令和４年漁港別品目別用途別出荷量","水産物流通調査","確報","産地水産物用途別出荷量調査","令和４年産地水産物用途別出荷量調査","年次","202201-202212","2025-04-09"
"0002111844","00500228","1-1","令和４年月別品目別月間入庫量 合計 産地 消費地","水産物流通調査","確報","冷蔵水産物在庫量調査","令和４年冷蔵水産物在庫量調査","年次","202201-202212","2025-04-09"
"0002111845","00500228","2-1","令和４年月別品目別月間出庫量 合計 産地 消費地","水産物流通調査","確報","冷蔵水産物在庫量調査","令和４年冷蔵水産物在庫量調査","年次","202201-202212","2025-04-09"
"0002111846","00500228","3-1","令和４年月別品目別月末在庫量 合計 産地 消費地","水産物流通調査","確報","冷蔵水産物在庫量調査","令和４年冷蔵水産物在庫量調査","年次","202201-202212","2025-04-09"
