"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003365808","00501005","10","公有林野等官行造林の部 官行造林の立木被害","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2025-04-08"
"0004024045","00501005","10","公有林野等官行造林の部 官行造林地の保安林","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2025-04-08"
"0003365790","00501005","2","地域振興 国有林野の地元利用","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2023-02-24"
"0003365791","00501005","2","地域振興 分収造林","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2023-02-24"
"0003365792","00501005","2","地域振興 共用林野","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2023-02-24"
"0003365793","00501005","2","地域振興 市町村交付金","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2025-04-08"
"0003365809","00501005","2","地域振興 国有林野貸付使用地","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2025-04-08"
"0003364008","00501005","3","収穫 伐採方法別，伐採面積及び材積","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2025-04-08"
"0003364009","00501005","3","収穫 立製内別，伐採面積及び材積","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2025-04-08"
"0003365794","00501005","3","収穫 樹種別伐採量","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2025-04-08"
"0003365795","00501005","4","販売及び製品生産 素材の生産及び販売","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2025-04-08"
"0003365796","00501005","4","販売及び製品生産 素材の受払","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2025-04-09"
"0003365797","00501005","5","造林 国有林造林事業","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2023-02-24"
"0003365798","00501005","5","造林 樹種別新植面積及び数量","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2025-04-08"
"0003365799","00501005","6","治山 国有林治山事業","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2025-04-08"
"0003365800","00501005","6","治山 民有林直轄治山事業","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2023-02-24"
"0003365801","00501005","7","林道及び貯木場 林道及び貯木場の現況","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2025-04-08"
"0003365810","00501005","7","林道及び貯木場 林道事業","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2025-04-08"
"0003365802","00501005","8","被害 国有林野の立木被害","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2025-04-08"
"0003364020","00501005","9","組織及び人員  森林管理局位置，森林管理署等","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2025-04-08"
"0003365811","00501005","9","組織及び人員 職員","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2025-04-08"
"0003295740","00501005","1","国有林野の現況等 管理区域及び面積","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295741","00501005","1","国有林野の現況等 国有林野種目別，要存置，不要存置別面積","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295742","00501005","1","国有林野の現況等 機能類型別，林種別面積","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295743","00501005","1","国有林野の現況等 林種別，針広別材積","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295744","00501005","1","国有林野の現況等 樹種別材積","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295745","00501005","1","国有林野の現況等 林種別，針広別成長量","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295746","00501005","1","国有林野の現況等 法指定地域","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295747","00501005","1","国有林野の現況等 保安林","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295748","00501005","1","国有林野の現況等 自然公園","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295749","00501005","1","国有林野の現況等 保護林","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295750","00501005","1","国有林野の現況等 緑の回廊","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295751","00501005","1","国有林野の現況等 レクリエーションの森","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0004024061","00501005","1","国有林野の現況等 保安林","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2025-04-08"
"0003295771","00501005","10","公有林野等官行造林の部 官行造林地契約面積の推移","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295772","00501005","10","公有林野等官行造林の部 官行造林地の林種別面積，材積，成長量","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295773","00501005","10","公有林野等官行造林の部 官行造林樹種別材積","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295774","00501005","10","公有林野等官行造林の部 官行造林地の保安林","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295775","00501005","10","公有林野等官行造林の部 官行造林伐採面積及び材積","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295776","00501005","10","公有林野等官行造林の部 官行造林樹種別伐採量","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295777","00501005","10","公有林野等官行造林の部 官行造林の立木被害","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0004024062","00501005","10","公有林野等官行造林の部 官行造林地の保安林","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2025-04-08"
"0003295752","00501005","2","地域振興 国有林野の地元利用","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295753","00501005","2","地域振興 分収造林","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295754","00501005","2","地域振興 共用林野","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295755","00501005","2","地域振興 国有林野貸付使用地","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295756","00501005","2","地域振興 市町村交付金","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295757","00501005","3","収穫 伐採方法別，伐採面積及び材積","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295758","00501005","3","収穫 立製内別，伐採面積及び材積","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295759","00501005","3","収穫 樹種別伐採量","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295760","00501005","4","販売及び製品生産 素材の生産及び販売","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295761","00501005","4","販売及び製品生産 素材の受払","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2025-04-08"
"0003295762","00501005","5","造林 国有林造林事業","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295763","00501005","5","造林 樹種別新植面積及び数量","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295764","00501005","6","治山 国有林治山事業","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295765","00501005","6","治山 民有林直轄治山事業","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295766","00501005","7","林道及び貯木場 林道及び貯木場の現況","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295767","00501005","7","林道及び貯木場 林道事業","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295768","00501005","8","被害 国有林野の立木被害","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295769","00501005","9","組織及び人員 森林管理局位置、森林管理署等","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0003295770","00501005","9","組織及び人員 職員","国有林野事業統計","確報","第69次　平成29年国有林野事業統計書（平成28年度）","年次","201701-201712","2023-02-24"
"0002011142","00501005","1","国有林野の現況等 管理区域及び面積","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011143","00501005","1","国有林野の現況等 国有林野種目別、要存置、不要存置別面積","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011144","00501005","1","国有林野の現況等 機能類型別、林種別面積","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011145","00501005","1","国有林野の現況等 林種別、針広別材積","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011146","00501005","1","国有林野の現況等 樹種別材積","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011147","00501005","1","国有林野の現況等 林種別、針広別成長量","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011148","00501005","1","国有林野の現況等 法指定地域","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011149","00501005","1","国有林野の現況等 保安林","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011150","00501005","1","国有林野の現況等 自然公園","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011151","00501005","1","国有林野の現況等 保護林","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2025-04-08"
"0002011152","00501005","1","国有林野の現況等 緑の回廊","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2025-04-08"
"0002011153","00501005","1","国有林野の現況等 レクリエーションの森","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0004024075","00501005","1","国有林野の現況等 保安林","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2025-04-08"
"0004024078","00501005","1","国有林野の現況等 自然公園","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2025-04-08"
"0002011171","00501005","10","公有林野等官行造林の部 官行造林地契約面積の推移","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011172","00501005","10","公有林野等官行造林の部 官行造林地の林種別面積、材積、成長量","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011173","00501005","10","公有林野等官行造林の部 官行造林樹種別材積","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011174","00501005","10","公有林野等官行造林の部 官行造林地の保安林","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011175","00501005","10","公有林野等官行造林の部 官行造林伐採面積及び材積","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2025-04-08"
"0002011176","00501005","10","公有林野等官行造林の部 官行造林樹種別伐採量","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011177","00501005","10","公有林野等官行造林の部 官行造林の立木被害","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2025-04-08"
"0004024077","00501005","10","公有林野等官行造林の部 官行造林地の保安林","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2025-04-08"
"0002011154","00501005","2","地域振興 国有林野の地元利用","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011155","00501005","2","地域振興 分収造林","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011156","00501005","2","地域振興 共用林野","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011157","00501005","2","地域振興 国有林野貸付使用地","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2025-04-08"
"0002011158","00501005","2","地域振興 市町村交付金","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011159","00501005","3","収穫 伐採方法別、伐採面積及び材積","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2025-04-08"
"0002011160","00501005","3","収穫 立製内別、伐採面積及び材積","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2025-04-08"
"0002011161","00501005","3","収穫 樹種別伐採量","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011162","00501005","4","販売及び製品生産 素材の生産及び販売、素材の受払","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2025-04-08"
"0002011163","00501005","5","造林 国有林造林事業、樹種別新植面積及び数量","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011164","00501005","6","治山 国有林治山事業","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011165","00501005","6","治山 民有林直轄治山事業","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011166","00501005","7","林道及び貯木場 林道及び貯木場の現況","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011167","00501005","7","林道及び貯木場 林道事業","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2025-04-08"
"0002011168","00501005","8","被害 国有林野の立木被害","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011169","00501005","9","組織及び人員 森林管理局位置、森林管理署等","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002011170","00501005","9","組織及び人員 職員","国有林野事業統計","確報","第70次　平成30年国有林野事業統計書（平成29年度）","年次","201801-201812","2023-03-13"
"0002006160","00501005","1","国有林野の現況等 管理区域及び面積","国有林野事業統計","確報","第71次　令和元年国有林野事業統計書（平成30年度）","年次","201901-201912","2023-03-13"
"0002006161","00501005","1","国有林野の現況等 国有林野種目別、要存置、不要存置別面積","国有林野事業統計","確報","第71次　令和元年国有林野事業統計書（平成30年度）","年次","201901-201912","2023-03-13"
"0002006162","00501005","1","国有林野の現況等 機能類型別、林種別面積","国有林野事業統計","確報","第71次　令和元年国有林野事業統計書（平成30年度）","年次","201901-201912","2023-03-13"
"0002006163","00501005","1","国有林野の現況等 林種別、針広別材積","国有林野事業統計","確報","第71次　令和元年国有林野事業統計書（平成30年度）","年次","201901-201912","2023-03-13"
