"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003000628","00450071","01","産業、性、通勤・住込別年齢、勤続年数、月間出勤日数、通常日１日の実労働時間数、月間きまって支給する現金給与額、常用労働者数及び過去１年間特別に支払われた現金給与額","毎月勤労統計調査　特別調査",NA,NA,"-",,"2021-10-12"
"0003000648","00450071","02","産業、性、家族・家族以外、通勤・住込別年齢、勤続年数、月間出勤日数、通常日１日の実労働時間数、月間きまって支給する現金給与額、常用労働者数及び過去１年間特別に支払われた現金給与額","毎月勤労統計調査　特別調査",NA,NA,"-",,"2021-10-12"
"0003000649","00450071","03","産業、性、通常日１日の実労働時間階級別年齢、勤続年数、月間出勤日数、通常日１日の実労働時間数、月間きまって支給する現金給与額、１時間当たりきまって支給する現金給与額、常用労働者数及び過去１年間特別に支払われた現金給与額","毎月勤労統計調査　特別調査",NA,NA,"-",,"2021-10-12"
"0003000650","00450071","04","産業、性、年齢階級、通勤・住込別月間きまって支給する現金給与額及び常用労働者数","毎月勤労統計調査　特別調査",NA,NA,"-",,"2021-10-12"
"0003000667","00450071","05","産業、性、勤続年数階級、通勤・住込別月間きまって支給する現金給与額及び常用労働者数","毎月勤労統計調査　特別調査",NA,NA,"-",,"2021-10-12"
"0003000688","00450071","06","産業、性、年齢階級、勤続年数階級別月間きまって支給する現金給与額及び常用労働者数","毎月勤労統計調査　特別調査",NA,NA,"-",,"2021-10-12"
"0003000708","00450071","07-1","産業、性、通勤・住込、月間きまって支給する現金給与額階級別常用労働者数","毎月勤労統計調査　特別調査",NA,NA,"-",,"2021-10-12"
"0003000709","00450071","07-2","産業、性、通勤・住込、月間きまって支給する現金給与額階級別常用労働者数","毎月勤労統計調査　特別調査",NA,NA,"-",,"2021-10-12"
"0003000627","00450071","08-1","産業、性、通常日１日の実労働時間階級別常用労働者数","毎月勤労統計調査　特別調査",NA,NA,"-",,"2021-10-12"
"0003000710","00450071","08-2","産業、性、通常日１日の実労働時間階級別常用労働者数","毎月勤労統計調査　特別調査",NA,NA,"-",,"2021-10-12"
