"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003208380","00500202","1","林業経営統計 総括表","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208405","00500202","10","林業経営統計 林業経営関連借入金","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208364","00500202","11","林業経営統計 未収・未払金","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208365","00500202","12","林業経営統計 林齢別樹種別林業経営費(１ha当たり) 関東・東山・東海","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208384","00500202","12","林業経営統計 林齢別樹種別林業経営費(１ha当たり) 全国","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208385","00500202","12","林業経営統計 林齢別樹種別林業経営費(１ha当たり) 近畿・中国","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208404","00500202","12","林業経営統計 林齢別樹種別林業経営費(１ha当たり) 東北・北陸","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208423","00500202","12","林業経営統計 林齢別樹種別林業経営費(１ha当たり) 北海道","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208424","00500202","12","林業経営統計 林齢別樹種別林業経営費(１ha当たり) 四国・九州","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208400","00500202","2","林業経営統計 経営体の概況","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208361","00500202","3","林業経営統計 経営土地の状況（年度始め）","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208381","00500202","4","林業経営統計 樹種別・林齢区分別山林面積(年度始め)及び年度内造林面積（年度末）","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208420","00500202","5","林業経営統計 林業投下労働時間","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208362","00500202","6","林業経営統計 林業用資産 林業用固定資産の保有状況(年度始め)","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208401","00500202","6","林業経営統計 林業用資産 林業用資産","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208363","00500202","7","林業経営統計 林業経営収支 作業別林業経営費","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208382","00500202","7","林業経営統計 林業経営収支 林業粗収益","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208402","00500202","7","林業経営統計 林業経営収支 林業経営費","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208421","00500202","7","林業経営統計 林業経営収支 主要林木の林齢区分別販売概況","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208383","00500202","8","林業経営統計 育林施業面積","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
"0003208422","00500202","9","林業経営統計 素材生産量","林業経営統計調査","確報","平成25年度林業経営統計調査報告","年度次","201304-201403","2017-11-09"
