"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003235429","00500208","1","漁業産出額 生産漁業所得累年統計 全国（昭和61年～平成18年）","漁業産出額","長期累年",NA,"年次","201701-201712","2024-04-09"
"0003235432","00500208","1","漁業産出額 産出額（総括表）累年統計 全国（昭和35年～平成28年）","漁業産出額","長期累年",NA,"年次","201701-201712","2024-04-11"
"0003235433","00500208","2","漁業産出額 海面漁業種類別産出額累年統計 全国（昭和35年～平成28年）","漁業産出額","長期累年",NA,"年次","201701-201712","2024-04-09"
"0003235428","00500208","3","漁業産出額 魚種別産出額累年統計 内水面漁業 全国（昭和35年～平成28年）","漁業産出額","長期累年",NA,"年次","201701-201712","2024-04-09"
"0003235430","00500208","3","漁業産出額 魚種別産出額累年統計 海面漁業 全国（昭和35年～平成28年）","漁業産出額","長期累年",NA,"年次","201701-201712","2024-04-09"
"0003235431","00500208","3","漁業産出額 魚種別産出額累年統計 内水面養殖業 全国（昭和35年～平成28年）","漁業産出額","長期累年",NA,"年次","201701-201712","2024-04-09"
"0003235434","00500208","3","漁業産出額 魚種別産出額累年統計 海面養殖業 全国（昭和35年～平成28年）","漁業産出額","長期累年",NA,"年次","201701-201712","2024-04-11"
"0003218311","00500208","1","総括表 産出額","漁業産出額","確報","平成27年漁業産出額","年次","201501-201512","2024-04-09"
"0003206501","00500208","2","年次別産出額（平成17年～平成27年） 内水面養殖業","漁業産出額","確報","平成27年漁業産出額","年次","201501-201512","2024-04-09"
"0003206560","00500208","2","年次別産出額（平成17年～平成27年） 内水面漁業","漁業産出額","確報","平成27年漁業産出額","年次","201501-201512","2024-04-09"
"0003218313","00500208","2","年次別産出額（平成17年～平成27年） 海面養殖業","漁業産出額","確報","平成27年漁業産出額","年次","201501-201512","2024-04-09"
"0003218314","00500208","3","大海区都道府県別産出額（海面漁業・養殖業） 海面漁業・養殖業産出額、海面漁業","漁業産出額","確報","平成27年漁業産出額","年次","201501-201512","2024-04-09"
"0003218315","00500208","3","大海区都道府県別産出額（海面漁業・養殖業） 海面養殖業","漁業産出額","確報","平成27年漁業産出額","年次","201501-201512","2024-04-09"
"0003273655","00500208","1","総括表 産出額","漁業産出額","確報","平成28年漁業産出額","年次","201601-201612","2024-04-09"
"0003270456","00500208","2","年次別産出額（平成17年～平成27年） 海面養殖業","漁業産出額","確報","平成28年漁業産出額","年次","201601-201612","2024-04-09"
"0003270458","00500208","2","年次別産出額（平成17年～平成27年） 内水面漁業","漁業産出額","確報","平成28年漁業産出額","年次","201601-201612","2024-04-09"
"0003270462","00500208","2","年次別産出額（平成17年～平成27年） 内水面養殖業","漁業産出額","確報","平成28年漁業産出額","年次","201601-201612","2024-04-09"
"0003270465","00500208","3","大海区都道府県別産出額（海面漁業・養殖業） 海面漁業・養殖業産出額、海面漁業","漁業産出額","確報","平成28年漁業産出額","年次","201601-201612","2024-04-09"
"0003270467","00500208","3","大海区都道府県別産出額（海面漁業・養殖業） 海面養殖業","漁業産出額","確報","平成28年漁業産出額","年次","201601-201612","2024-04-09"
"0003235407","00500208",NA,"年次別産出額 大海区・都道府県・支庁別生産額（海面漁業・海面養殖業）【平成15～18年】","漁業産出額","確報",NA,"年次","200601-200612","2024-12-02"
"0003235408","00500208",NA,"年次別産出額 大海区・都道府県・支庁別生産額（海面漁業）【平成15～18年】","漁業産出額","確報",NA,"年次","200601-200612","2024-12-02"
"0003235420","00500208",NA,"年次別産出額 大海区・都道府県・支庁別生産額（海面養殖業）【平成15～18年】","漁業産出額","確報",NA,"年次","200601-200612","2024-12-02"
"0003235422","00500208",NA,"年次別産出額 支庁別生産額（海面養殖業） 魚種別生産額","漁業産出額","確報",NA,"年次","200601-200612","2024-12-02"
"0003235424","00500208",NA,"年次別産出額 大海区・都道府県別生産額（海面養殖業） 魚種別生産額","漁業産出額","確報",NA,"年次","201501-201512","2024-11-29"
"0003235425","00500208",NA,"年次別産出額 支庁別生産額（海面漁業・海面養殖業） 魚種別生産額","漁業産出額","確報",NA,"年次","200601-200612","2024-12-02"
"0003235426","00500208",NA,"年次別産出額 支庁別生産額（海面漁業） 魚種別生産額","漁業産出額","確報",NA,"年次","200601-200612","2024-12-02"
"0001781899","00500208","1","総括表 産出額","漁業産出額","確報","平成29年漁業産出額","年次","201701-201712","2024-04-09"
"0001781901","00500208","2","年次別産出額（平成19年～平成29年） 海面養殖業","漁業産出額","確報","平成29年漁業産出額","年次","201701-201712","2024-04-09"
"0001781902","00500208","2","年次別産出額（平成19年～平成29年） 内水面漁業","漁業産出額","確報","平成29年漁業産出額","年次","201701-201712","2024-04-09"
"0001781903","00500208","2","年次別産出額（平成19年～平成29年） 内水面養殖業","漁業産出額","確報","平成29年漁業産出額","年次","201701-201712","2024-04-09"
"0001781904","00500208","3","大海区都道府県別産出額（海面漁業・養殖業） 海面漁業・養殖業産出額、海面漁業","漁業産出額","確報","平成29年漁業産出額","年次","201701-201712","2024-04-09"
"0001781905","00500208","3","大海区都道府県別産出額（海面漁業・養殖業） 海面養殖業","漁業産出額","確報","平成29年漁業産出額","年次","201701-201712","2024-04-09"
"0001886486","00500208","2","統計表 大海区都道府県別統計表（海面漁業・養殖業産出額） 海面漁業・養殖業産出額、主要魚種別海面漁業産出額","漁業産出額","確報","平成30年漁業産出額","年次","201801-201812","2024-04-09"
"0001886487","00500208","2","統計表 大海区都道府県別統計表（海面漁業・養殖業産出額） 主要魚種別海面養殖業産出額","漁業産出額","確報","平成30年漁業産出額","年次","201801-201812","2024-04-09"
"0001876614","00500208","2","統計表 大海区都道府県別統計表（海面漁業・養殖業産出額） 主要魚種別海面養殖業産出額","漁業産出額","確報","令和元年漁業産出額","年次","201901-201912","2024-04-09"
"0002001226","00500208","2","統計表 大海区都道府県別統計表（海面漁業・養殖業産出額） 主要魚種別海面養殖業産出額","漁業産出額","確報","令和２年漁業産出額","年次","202001-202012","2024-04-09"
