"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003372772","00502000","1","水産業協同組合統計表（都道府県知事認可の水産業協同組合） 組合数の推移（都道府県知事認可組合）","都道府県知事認可の漁業協同組合の職員に関する一斉調査","確報","水産業協同組合統計表（都道府県知事認可の水産業協同組合）","年度次",,"2023-03-07"
"0003372773","00502000","1","沿海地区出資漁業協同組合 事業年度の周期別組合数","都道府県知事認可の漁業協同組合の職員に関する一斉調査","確報","水産業協同組合統計表（都道府県知事認可の水産業協同組合）","年度次",,"2023-03-07"
"0003372804","00502000","10","沿海地区出資漁業協同組合 購買事業　（２）組合員数（正および准組合員数の合計）別取扱高別組合数","都道府県知事認可の漁業協同組合の職員に関する一斉調査","確報","水産業協同組合統計表（都道府県知事認可の水産業協同組合）","年度次",,"2023-03-07"
"0003404530","00502000","10","沿海地区出資漁業協同組合 購買事業　（１）事業実施状況及び品目別取扱高","都道府県知事認可の漁業協同組合の職員に関する一斉調査","確報","水産業協同組合統計表（都道府県知事認可の水産業協同組合）","年度次",,"2023-03-07"
"0003372805","00502000","11","沿海地区出資漁業協同組合 販売事業　（１）販売事業実施組合数","都道府県知事認可の漁業協同組合の職員に関する一斉調査","確報","水産業協同組合統計表（都道府県知事認可の水産業協同組合）","年度次",,"2023-03-07"
"0003372807","00502000","11","沿海地区出資漁業協同組合 販売事業　（３）組合員数（正および准組合員数の合計）別取扱高別組合数","都道府県知事認可の漁業協同組合の職員に関する一斉調査","確報","水産業協同組合統計表（都道府県知事認可の水産業協同組合）","年度次",,"2023-03-07"
"0003404531","00502000","11","沿海地区出資漁業協同組合 販売事業　（２）品目別取扱高","都道府県知事認可の漁業協同組合の職員に関する一斉調査","確報","水産業協同組合統計表（都道府県知事認可の水産業協同組合）","年度次",,"2023-03-07"
"0003404532","00502000","12","沿海地区出資漁業協同組合 製氷・冷凍・冷蔵事業　実施状況及び取扱高","都道府県知事認可の漁業協同組合の職員に関する一斉調査","確報","水産業協同組合統計表（都道府県知事認可の水産業協同組合）","年度次",,"2023-03-07"
"0003372809","00502000","13","沿海地区出資漁業協同組合 漁業自営事業　（１）実施状況","都道府県知事認可の漁業協同組合の職員に関する一斉調査","確報","水産業協同組合統計表（都道府県知事認可の水産業協同組合）","年度次",,"2023-03-07"
"0003372810","00502000","13","沿海地区出資漁業協同組合 漁業自営事業　（２）漁獲高","都道府県知事認可の漁業協同組合の職員に関する一斉調査","確報","水産業協同組合統計表（都道府県知事認可の水産業協同組合）","年度次",,"2023-03-07"
"0003372811","00502000","14","沿海地区出資漁業協同組合 遊漁船業等の漁場利用事業　（１）事業実施状況","都道府県知事認可の漁業協同組合の職員に関する一斉調査","確報","水産業協同組合統計表（都道府県知事認可の水産業協同組合）","年度次",,"2023-03-07"
"0003404533","00502000","14","沿海地区出資漁業協同組合 遊漁船業等の漁場利用事業　（２）受入漁場利用料及び資源管理規程の有無","都道府県知事認可の漁業協同組合の職員に関する一斉調査","確報","水産業協同組合統計表（都道府県知事認可の水産業協同組合）","年度次",,"2023-03-07"
"0003404534","00502000","15","沿海地区出資漁業協同組合 その他の事業　事業実施状況及び事業を全く行わなかった組合数","都道府県知事認可の漁業協同組合の職員に関する一斉調査","確報","水産業協同組合統計表（都道府県知事認可の水産業協同組合）","年度次",,"2023-03-07"
"0003372814","00502000","16","沿海地区出資漁業協同組合 共同利用施設　所有状況","都道府県知事認可の漁業協同組合の職員に関する一斉調査","確報","水産業協同組合統計表（都道府県知事認可の水産業協同組合）","年度次",,"2023-03-07"
"0003377716","00502000","17","沿海地区出資漁業協同組合 貸借対照表　（１）総括表（資産の部）","都道府県知事認可の漁業協同組合の職員に関する一斉調査","確報","水産業協同組合統計表（都道府県知事認可の水産業協同組合）","年度次",,"2023-03-07"
"0003377717","00502000","17","沿海地区出資漁業協同組合 貸借対照表　（１）総括表（負債及び純資産の部）","都道府県知事認可の漁業協同組合の職員に関する一斉調査","確報","水産業協同組合統計表（都道府県知事認可の水産業協同組合）","年度次",,"2023-03-07"
"0003404535","00502000","17","沿海地区出資漁業協同組合 貸借対照表　（２）資産","都道府県知事認可の漁業協同組合の職員に関する一斉調査","確報","水産業協同組合統計表（都道府県知事認可の水産業協同組合）","年度次",,"2023-03-07"
"0003404536","00502000","17","沿海地区出資漁業協同組合 貸借対照表　（３）負債・純資産","都道府県知事認可の漁業協同組合の職員に関する一斉調査","確報","水産業協同組合統計表（都道府県知事認可の水産業協同組合）","年度次",,"2023-03-07"
