"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003314882","00400501","Q1-4","全社、主要業種の社内研究開発費 外部支出研究開発費 受入研究費 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003314883","00400501","Q1-4","全社、主要業種の社内研究開発費 外部支出研究開発費 受入研究費 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003314898","00400501","Q1-4","付問1 全社の外部支出研究開発費の内訳(対国内) 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003314899","00400501","Q1-4","付問1 全社の外部支出研究開発費の内訳(対国内) 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003287848","00400501","Q2-1","外国籍研究開発者数､主要業種に係わる研究開発者数 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003287849","00400501","Q2-1","外国籍研究開発者数､主要業種に係わる研究開発者数 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003314884","00400501","Q2-1","年齢別研究開発者数 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003314885","00400501","Q2-1","年齢別研究開発者数 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003314886","00400501","Q2-2","本年度に採用した研究者数およびその内訳(新卒､中途を問わず)、うち､新卒採用者以外 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003314887","00400501","Q2-2","本年度に採用した研究者数およびその内訳(新卒､中途を問わず)、うち､新卒採用者以外 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003314888","00400501","Q2-3","本年度の転出研究者数とその転出先内訳 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003314889","00400501","Q2-3","本年度の転出研究者数とその転出先内訳 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302028","00400501","Q2-4","研究開発者採用後の印象 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302029","00400501","Q2-4","研究開発者採用後の印象 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302030","00400501","Q2-5","研究開発者インターンシップ受入状況 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302031","00400501","Q2-5","研究開発者インターンシップ受入状況 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302032","00400501","Q3-1","本年度の知的財産活動について 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302033","00400501","Q3-1","本年度の知的財産活動について 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302034","00400501","Q3-1","付問2 前々年度と比較した本年度の出願件数の増減 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302035","00400501","Q3-1","付問2 前々年度と比較した本年度の出願件数の増減 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302036","00400501","Q3-1","付問2 前々年度と比較した本年度の出願件数の減少理由 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302037","00400501","Q3-1","付問2 前々年度と比較した本年度の出願件数の減少理由 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302038","00400501","Q3-1","付問2 前々年度と比較した本年度の出願件数の増加理由 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302039","00400501","Q3-1","付問2 前々年度と比較した本年度の出願件数の増加理由 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003314890","00400501","Q3-1","付問1 本年度の特許出願件数 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003314891","00400501","Q3-1","付問1 本年度の特許出願件数 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003314892","00400501","Q3-1","付問1 本年度の特許出願の経費 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003314893","00400501","Q3-1","付問1 本年度の特許出願の経費 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003314894","00400501","Q3-2","国内特許の実施状況 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003314895","00400501","Q3-2","国内特許の実施状況 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003314896","00400501","Q3-3","ライセンス状況 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003314897","00400501","Q3-3","ライセンス状況 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302040","00400501","Q3-4","特許出願時点から競合他社が迂回発明を特許出願するまでの期間 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302041","00400501","Q3-4","特許出願時点から競合他社が迂回発明を特許出願するまでの期間 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302042","00400501","Q3-5","企業秘密、営業秘密の管理状況 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302043","00400501","Q3-5","企業秘密、営業秘密の管理状況 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302044","00400501","Q3-6","知的財産権の帰属先 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302045","00400501","Q3-6","知的財産権の帰属先 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302046","00400501","Q3-6","付問 職務発明制度 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302047","00400501","Q3-6","付問 職務発明制度 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302048","00400501","Q4-1","主要業種の区分 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302049","00400501","Q4-1","主要業種の区分 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302050","00400501","Q4-1","主要業種の要素技術・要素行程の変化サイクル 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302051","00400501","Q4-1","主要業種の要素技術・要素行程の変化サイクル 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302052","00400501","Q4-1","主要業種における日本市場での競合企業数 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302053","00400501","Q4-1","主要業種における日本市場での競合企業数 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302054","00400501","Q4-1","主要業種における過去3年間(前々年度～本年度)の新規参入企業数 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302055","00400501","Q4-1","主要業種における過去3年間(前々年度～本年度)の新規参入企業数 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302056","00400501","Q4-10","開発した新製品･サービスの利益確保において優先した事項 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302057","00400501","Q4-10","開発した新製品･サービスの利益確保において優先した事項 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302058","00400501","Q4-2","国内の主要業種における自社の位置づけ 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302059","00400501","Q4-2","国内の主要業種における自社の位置づけ 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302060","00400501","Q4-3","主要業種の市場の範囲 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302061","00400501","Q4-3","主要業種の市場の範囲 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302062","00400501","Q4-4","主要業種に参入してからの経過年数 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302063","00400501","Q4-4","主要業種に参入してからの経過年数 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302064","00400501","Q4-5","主要業種における新製品･サービス･製造方法等の投入･導入 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302065","00400501","Q4-5","主要業種における新製品･サービス･製造方法等の投入･導入 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302066","00400501","Q4-6","開発着手から利益を得られるまでの期間 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302067","00400501","Q4-6","開発着手から利益を得られるまでの期間 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302068","00400501","Q4-7","開発の技術・工程比率 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302069","00400501","Q4-7","開発の技術・工程比率 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003303386","00400501","Q4-9","競争優位を保つための重視項目 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003303387","00400501","Q4-9","競争優位を保つための重視項目 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302070","00400501","Q5","他組織との連携の有無 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302071","00400501","Q5","他組織との連携の有無 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302072","00400501","Q5-1","大学・公的研究機関からの知識の導入有無 業種別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
"0003302073","00400501","Q5-1","大学・公的研究機関からの知識の導入有無 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
"0003302074","00400501","Q5-1","重視する情報源 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302075","00400501","Q5-1","重視する情報源 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302076","00400501","Q5-2","役に立った導入した知識 業種別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
"0003302077","00400501","Q5-2","役に立った導入した知識 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
"0003302078","00400501","Q5-2","連携の種類 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302079","00400501","Q5-2","連携の種類 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302080","00400501","Q5-3","導入した技術的知識が役立った段階 業種別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
"0003302081","00400501","Q5-3","導入した技術的知識が役立った段階 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
"0003302082","00400501","Q5-3","連携で問題と考えること 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302083","00400501","Q5-3","連携で問題と考えること 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302084","00400501","Q5-4","大学・公的研究機関の側で問題と考えること 業種別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
"0003302085","00400501","Q5-4","大学・公的研究機関の側で問題と考えること 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
"0003302086","00400501","Q5-4","研究開発する技術 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302087","00400501","Q5-4","研究開発する技術 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302088","00400501","Q5-5","知識の導入が必須であった相手先 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302089","00400501","Q5-5","知識の導入が必須であった相手先 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003287934","00400501","Q6-1","施策・制度の利用額 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003287935","00400501","Q6-1","施策・制度の利用額 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302090","00400501","Q6-1","社外の先端研究施設・設備の活用の有無 業種別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
"0003302091","00400501","Q6-1","社外の先端研究施設・設備の活用の有無 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
"0003302096","00400501","Q6-1","施策・制度の利用状況 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302097","00400501","Q6-1","施策・制度の利用状況 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003314940","00400501","Q6-1","活用した施設 業種別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
"0003314941","00400501","Q6-1","活用した施設 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
"0003314942","00400501","Q6-1","利用できなかった理由 業種別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
"0003314943","00400501","Q6-1","利用できなかった理由 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
"0003302098","00400501","Q6-2","活用に至った経緯 業種別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
"0003302099","00400501","Q6-2","活用に至った経緯 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
"0003302100","00400501","Q6-2","競争的資金の獲得・応募状況 業種別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302101","00400501","Q6-2","競争的資金の獲得・応募状況 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201604-201703","2019-03-29"
"0003302102","00400501","Q6-3","施設・設備を選択した際に重視した点 業種別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
"0003302103","00400501","Q6-3","施設・設備を選択した際に重視した点 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
"0003303382","00400501","Q6-4","社外の先端研究施設・設備を活用したことによる効果 業種別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
"0003303383","00400501","Q6-4","社外の先端研究施設・設備を活用したことによる効果 資本金階級別","民間企業の研究活動に関する調査報告","年度次","201404-201503","2019-03-29"
