"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003414037","00200555","00101","企業産業（小分類）、経営組織別企業等数及び売上（収入）金額","2019年経済構造実態調査（甲調査）","一次集計","企業等に関する集計","-",,"2025-03-27"
"0003414933","00200555","00201","企業産業（小分類）、経営組織別企業等数、売上（収入）金額、年間商品販売額、費用総額、主な費用項目及び付加価値額","2019年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","-",,"2025-03-27"
"0003414953","00200555","002021","企業産業（中分類）、資本金階級別企業等数、売上（収入）金額、費用総額、主な費用項目及び付加価値額","2019年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","-",,"2025-03-27"
"0003414973","00200555","002022","企業産業（中分類）、売上（収入）金額階級別企業等数、売上（収入）金額、費用総額、主な費用項目及び付加価値額","2019年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","-",,"2025-03-27"
"0003414934","00200555","00203","企業産業（小分類）、電子商取引の有無別企業等数、売上（収入）金額、費用総額、主な費用項目、付加価値額及び一般消費者と行った電子商取引の額","2019年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","-",,"2025-03-27"
"0003414954","00200555","00204","企業産業（小分類）、経営組織別卸売業，小売業の企業等数、年間商品販売額、年間商品仕入額及び年初・年末商品手持額","2019年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","-",,"2025-03-27"
"0003414974","00200555","002051","経営組織別企業等数","2019年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","-",,"2025-03-27"
"0003414935","00200555","002052","経営組織別事業活動産業（小分類）別売上（収入）金額","2019年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","-",,"2025-03-27"
"0003414955","00200555","002061","資本金階級・売上（収入）金額階級別企業等数","2019年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","-",,"2025-03-27"
"0003414975","00200555","002062","資本金階級・売上（収入）金額階級別事業活動産業（中分類）別売上（収入）金額","2019年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","-",,"2025-03-27"
"0003414936","00200555","002071","企業産業（中分類）別企業等数","2019年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","-",,"2025-03-27"
"0003414956","00200555","002072","企業産業（中分類）別事業活動産業（中分類）別売上（収入）金額","2019年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","-",,"2025-03-27"
"0003414957","00200555","00301","事業区分（中分類、一部小分類）別費用内訳割合","2019年経済構造実態調査（甲調査）","二次集計","企業等に関する集計2","-",,"2025-03-27"
"0003417693","00200555","00401","産業（大分類）別売上（収入）金額―全国、都道府県","2019年経済構造実態調査（甲調査）","三次集計","事業所に関する集計1","-",,"2025-03-27"
"0003417694","00200555","00501","産業（小分類）別卸売業，小売業の年間商品販売額、本支店間移動の額及び売場面積","2019年経済構造実態調査（甲調査）","三次集計","事業所に関する集計2","-",,"2025-03-27"
