"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003350771","00550560","13","鉄鋼生産内訳月報（生産設備基数）","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003350741","00550560","2","鉄鋼生産内訳月報（普通鋼外販用鋼材生産内訳）","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003366264","00550560","3","鉄鋼生産内訳月報（特殊鋼熱間圧延鋼材　鋼種別（生産・在庫））(年次)","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003366265","00550560","3","鉄鋼生産内訳月報（特殊鋼熱間圧延鋼材　鋼種別（生産・在庫））(年度次)","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003366266","00550560","3","鉄鋼生産内訳月報（特殊鋼熱間圧延鋼材　鋼種別（生産・在庫））(四半期)","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003366267","00550560","3","鉄鋼生産内訳月報（特殊鋼熱間圧延鋼材　鋼種別（生産・在庫））(月次)","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003366268","00550560","4","鉄鋼生産内訳月報（特殊鋼熱間圧延鋼材生産・消費・在庫内訳（鋼種別・形状別））","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003366269","00550560","5","鉄鋼生産内訳月報（特殊鋼冷間仕上鋼材　鋼種別（生産））(年次)","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003366330","00550560","5","鉄鋼生産内訳月報（特殊鋼冷間仕上鋼材　鋼種別（生産））(年度次)","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003366331","00550560","5","鉄鋼生産内訳月報（特殊鋼冷間仕上鋼材　鋼種別（生産））(四半期)","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003366332","00550560","5","鉄鋼生産内訳月報（特殊鋼冷間仕上鋼材　鋼種別（生産））(月次)","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003366333","00550560","6","鉄鋼生産内訳月報（特殊鋼冷間仕上鋼材生産・消費内訳（鋼種別・形状別））","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003366334","00550560","7","鉄鋼生産内訳月報（特殊鋼最終鋼材生産内訳（鋼種別））(年次)","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003366335","00550560","7","鉄鋼生産内訳月報（特殊鋼最終鋼材生産内訳（鋼種別））(年度次)","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003366336","00550560","7","鉄鋼生産内訳月報（特殊鋼最終鋼材生産内訳（鋼種別））(四半期)","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003366337","00550560","7","鉄鋼生産内訳月報（特殊鋼最終鋼材生産内訳（鋼種別））(月次)","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003350756","00550560","8","鉄鋼生産内訳月報（鋼管　生産内訳（製法別・用途別））","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003350757","00550560","9","鉄鋼生産内訳月報（鋼管　用途別生産内訳）(年次)","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003350758","00550560","9","鉄鋼生産内訳月報（鋼管　用途別生産内訳）(年度次)","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003350759","00550560","9","鉄鋼生産内訳月報（鋼管　用途別生産内訳）(四半期)","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003350760","00550560","9","鉄鋼生産内訳月報（鋼管　用途別生産内訳）(月次)","鉄鋼生産内訳月報","月報","月次",,"2020-03-27"
"0003350737","00550560","1","鉄鋼生産内訳月報　年報　A．機種別・鋼種別生産内訳","鉄鋼生産内訳月報","年報","年次",,"2020-03-27"
"0003350738","00550560","1","鉄鋼生産内訳月報　年報　B．内需・輸出別生産内訳","鉄鋼生産内訳月報","年報","年次",,"2020-03-27"
