"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003321504","00500244","2-1","生産者の米穀在庫等調査 農家1戸当たり供給量、消費量、販売量、在庫量等（月別） 水稲うるち米・水稲もち米計","生産者の米穀在庫等調査","確報","平成28年度生産者の米穀在庫等調査結果",NA,"年度次","201604-201703","2019-03-29"
"0003321505","00500244","2-2","生産者の米穀在庫等調査 農家1戸当たり供給量、消費量、販売量、在庫量等（月別） 水稲うるち米","生産者の米穀在庫等調査","確報","平成28年度生産者の米穀在庫等調査結果",NA,"年度次","201604-201703","2019-03-29"
"0003321506","00500244","2-3","生産者の米穀在庫等調査 農家1戸当たり供給量、消費量、販売量、在庫量等（月別） 水稲もち米","生産者の米穀在庫等調査","確報","平成28年度生産者の米穀在庫等調査結果",NA,"年度次","201604-201703","2019-03-29"
"0003321507","00500244","3-1","生産者の米穀在庫等調査 農家1戸当たり販売先別販売量・割合(月別） 水稲うるち米の販売量","生産者の米穀在庫等調査","確報","平成28年度生産者の米穀在庫等調査結果",NA,"年度次","201604-201703","2019-03-29"
"0003321508","00500244","3-2","生産者の米穀在庫等調査 農家1戸当たり販売先別販売量・割合(月別） 水稲うるち米の販売割合","生産者の米穀在庫等調査","確報","平成28年度生産者の米穀在庫等調査結果",NA,"年度次","201604-201703","2019-03-29"
"0003321509","00500244","4-1","生産者の米穀在庫等調査 農家1戸当たり年間供給量、消費量、販売量、在庫量等(水稲作付面積規模別） 水稲うるち米・水稲もち米計","生産者の米穀在庫等調査","確報","平成28年度生産者の米穀在庫等調査結果",NA,"年度次","201604-201703","2019-03-29"
"0003321510","00500244","4-2","生産者の米穀在庫等調査 農家1戸当たり年間供給量、消費量、販売量、在庫量等(水稲作付面積規模別） 水稲うるち米","生産者の米穀在庫等調査","確報","平成28年度生産者の米穀在庫等調査結果",NA,"年度次","201604-201703","2019-03-29"
"0003321511","00500244","4-3","生産者の米穀在庫等調査 農家1戸当たり年間供給量、消費量、販売量、在庫量等(水稲作付面積規模別） 水稲もち米","生産者の米穀在庫等調査","確報","平成28年度生産者の米穀在庫等調査結果",NA,"年度次","201604-201703","2019-03-29"
"0003321512","00500244","5-1","生産者の米穀在庫等調査 農家1戸当たり年間供給量、消費量、販売量、在庫量等(都道府県別） 水稲うるち米・水稲もち米計","生産者の米穀在庫等調査","確報","平成28年度生産者の米穀在庫等調査結果",NA,"年度次","201604-201703","2019-03-29"
"0003321513","00500244","5-2","生産者の米穀在庫等調査 農家1戸当たり年間供給量、消費量、販売量、在庫量等(都道府県別） 水稲うるち米","生産者の米穀在庫等調査","確報","平成28年度生産者の米穀在庫等調査結果",NA,"年度次","201604-201703","2019-03-29"
"0003321514","00500244","5-3","生産者の米穀在庫等調査 農家1戸当たり年間供給量、消費量、販売量、在庫量等(都道府県別） 水稲もち米","生産者の米穀在庫等調査","確報","平成28年度生産者の米穀在庫等調査結果",NA,"年度次","201604-201703","2019-03-29"
"0003321515","00500244","6","生産者の米穀在庫等調査 農家１戸当たり月別月末在庫量(都道府県別)","生産者の米穀在庫等調査","確報","平成28年度生産者の米穀在庫等調査結果",NA,"年度次","201604-201703","2019-03-29"
"0003321516","00500244","7","生産者の米穀在庫等調査 月末在庫量階層別にみた農家数割合","生産者の米穀在庫等調査","確報","平成28年度生産者の米穀在庫等調査結果",NA,"年度次","201604-201703","2019-03-29"
"0003348552","00500244","1-1","生産者の米穀在庫等調査 農家１戸当たりの米の供給量、消費量、販売量、在庫量等（年度別） 水稲うるち米・水稲もち米計","生産者の米穀在庫等調査","確報","平成29年度生産者の米穀在庫等調査","平成29年度生産者の米穀在庫等調査結果","年度次","201704-201803","2019-10-17"
"0003348553","00500244","1-2","生産者の米穀在庫等調査 農家１戸当たりの米の供給量、消費量、販売量、在庫量等（年度別） 水稲うるち米","生産者の米穀在庫等調査","確報","平成29年度生産者の米穀在庫等調査","平成29年度生産者の米穀在庫等調査結果","年度次","201704-201803","2019-10-17"
"0003348554","00500244","1-3","生産者の米穀在庫等調査 農家１戸当たりの米の供給量、消費量、販売量、在庫量等（年度別） 水稲もち米","生産者の米穀在庫等調査","確報","平成29年度生産者の米穀在庫等調査","平成29年度生産者の米穀在庫等調査結果","年度次","201704-201803","2019-10-17"
"0003348555","00500244","2-1","生産者の米穀在庫等調査 農家１戸当たりの米の供給量、消費量、販売量、在庫量等（月別） 水稲うるち米・水稲もち米計","生産者の米穀在庫等調査","確報","平成29年度生産者の米穀在庫等調査","平成29年度生産者の米穀在庫等調査結果","年度次","201704-201803","2019-10-17"
"0003348556","00500244","2-2","生産者の米穀在庫等調査 農家１戸当たりの米の供給量、消費量、販売量、在庫量等（月別） 水稲うるち米","生産者の米穀在庫等調査","確報","平成29年度生産者の米穀在庫等調査","平成29年度生産者の米穀在庫等調査結果","年度次","201704-201803","2019-10-17"
"0003348557","00500244","2-3","生産者の米穀在庫等調査 農家１戸当たりの米の供給量、消費量、販売量、在庫量等（月別） 水稲もち米","生産者の米穀在庫等調査","確報","平成29年度生産者の米穀在庫等調査","平成29年度生産者の米穀在庫等調査結果","年度次","201704-201803","2019-10-17"
"0003348558","00500244","3-1","生産者の米穀在庫等調査 農家１戸当たりの米の販売先別販売量・割合（月別） 水稲うるち米の販売量","生産者の米穀在庫等調査","確報","平成29年度生産者の米穀在庫等調査","平成29年度生産者の米穀在庫等調査結果","年度次","201704-201803","2019-10-17"
"0003348559","00500244","3-2","生産者の米穀在庫等調査 農家１戸当たりの米の販売先別販売量・割合（月別） 水稲うるち米の販売割合","生産者の米穀在庫等調査","確報","平成29年度生産者の米穀在庫等調査","平成29年度生産者の米穀在庫等調査結果","年度次","201704-201803","2019-10-17"
"0003348560","00500244","4-1","生産者の米穀在庫等調査 農家１戸当たりの米の年間供給量、消費量、販売量、在庫量等（水稲作付面積規模別） 水稲うるち米・水稲もち米計","生産者の米穀在庫等調査","確報","平成29年度生産者の米穀在庫等調査","平成29年度生産者の米穀在庫等調査結果","年度次","201704-201803","2019-10-17"
"0003348561","00500244","4-2","生産者の米穀在庫等調査 農家１戸当たりの米の年間供給量、消費量、販売量、在庫量等（水稲作付面積規模別） 水稲うるち米","生産者の米穀在庫等調査","確報","平成29年度生産者の米穀在庫等調査","平成29年度生産者の米穀在庫等調査結果","年度次","201704-201803","2019-10-17"
"0003348562","00500244","4-3","生産者の米穀在庫等調査 農家１戸当たりの米の年間供給量、消費量、販売量、在庫量等（水稲作付面積規模別） 水稲もち米","生産者の米穀在庫等調査","確報","平成29年度生産者の米穀在庫等調査","平成29年度生産者の米穀在庫等調査結果","年度次","201704-201803","2019-10-17"
"0003348563","00500244","5-1","生産者の米穀在庫等調査 農家１戸当たりの米の年間供給量、消費量、販売量、在庫量等（都道府県別） 水稲うるち米・水稲もち米計","生産者の米穀在庫等調査","確報","平成29年度生産者の米穀在庫等調査","平成29年度生産者の米穀在庫等調査結果","年度次","201704-201803","2019-10-17"
"0003348564","00500244","5-2","生産者の米穀在庫等調査 農家１戸当たりの米の年間供給量、消費量、販売量、在庫量等（都道府県別） 水稲うるち米","生産者の米穀在庫等調査","確報","平成29年度生産者の米穀在庫等調査","平成29年度生産者の米穀在庫等調査結果","年度次","201704-201803","2019-10-17"
"0003348565","00500244","5-3","生産者の米穀在庫等調査 農家１戸当たりの米の年間供給量、消費量、販売量、在庫量等（都道府県別） 水稲もち米","生産者の米穀在庫等調査","確報","平成29年度生産者の米穀在庫等調査","平成29年度生産者の米穀在庫等調査結果","年度次","201704-201803","2019-10-17"
"0003348566","00500244","6","生産者の米穀在庫等調査 農家１戸当たりの米の月別月末在庫量（都道府県別）","生産者の米穀在庫等調査","確報","平成29年度生産者の米穀在庫等調査","平成29年度生産者の米穀在庫等調査結果","年度次","201704-201803","2019-10-17"
"0003348567","00500244","7","生産者の米穀在庫等調査 月末在庫量階層別にみた農家数割合","生産者の米穀在庫等調査","確報","平成29年度生産者の米穀在庫等調査","平成29年度生産者の米穀在庫等調査結果","年度次","201704-201803","2019-10-17"
"0001871341","00500244","1","１経営体当たりの米の収穫量、販売量、在庫量等（全国農業地域別） １経営体当たりの米の収穫量、販売量、在庫量等（全国農業地域別）（平成30年）","生産者の米穀在庫等調査","確報","平成30年生産者の米穀在庫等調査報告",NA,"年次","201801-201812","2021-09-30"
"0001871342","00500244","2","１経営体当たりの米の収穫量、販売量、在庫量等（水稲作付面積規模別） １経営体当たりの米の収穫量、販売量、在庫量等（水稲作付面積規模別）（平成30年）","生産者の米穀在庫等調査","確報","平成30年生産者の米穀在庫等調査報告",NA,"年次","201801-201812","2021-09-30"
"0001871343","00500244","3","１経営体当たりの水稲うるち米の販売先別販売量・割合（水稲作付面積規模別） １経営体当たりの水稲うるち米の販売先別販売量・割合（水稲作付面積規模別）（平成30年）","生産者の米穀在庫等調査","確報","平成30年生産者の米穀在庫等調査報告",NA,"年次","201801-201812","2021-09-30"
"0001872008","00500244","1","１経営体当たりの米の収穫量、販売量、在庫量等（全国農業地域別） １経営体当たりの米の収穫量、販売量、在庫量等（全国農業地域別）（令和元年）","生産者の米穀在庫等調査","確報","令和元年生産者の米穀在庫等調査",NA,"年次","201901-201912","2021-09-30"
"0001872009","00500244","2","１経営体当たりの米の収穫量、販売量、在庫量等（水稲作付面積規模別） １経営体当たりの米の収穫量、販売量、在庫量等（水稲作付面積規模別）（令和元年）","生産者の米穀在庫等調査","確報","令和元年生産者の米穀在庫等調査",NA,"年次","201901-201912","2021-09-30"
"0001872010","00500244","3","１経営体当たりの水稲うるち米の販売先別販売量・割合（水稲作付面積規模別） １経営体当たりの水稲うるち米の販売先別販売量・割合（水稲作付面積規模別）（令和元年）","生産者の米穀在庫等調査","確報","令和元年生産者の米穀在庫等調査",NA,"年次","201901-201912","2021-09-30"
"0001919566","00500244","1","１経営体当たりの米の収穫量、販売量、在庫量等（全国農業地域別） １経営体当たりの米の収穫量、販売量、在庫量等（全国農業地域別）（令和２年）","生産者の米穀在庫等調査","確報","令和２年生産者の米穀在庫等調査",NA,"年次","202101-202112","2022-04-23"
"0001919567","00500244","2","１経営体当たりの米の収穫量、販売量、在庫量等（水稲作付面積規模別） １経営体当たりの米の収穫量、販売量、在庫量等（水稲作付面積規模別）（令和２年）","生産者の米穀在庫等調査","確報","令和２年生産者の米穀在庫等調査",NA,"年次","202101-202112","2022-04-23"
"0001919568","00500244","3","１経営体当たりの水稲うるち米の販売先別販売量・割合（水稲作付面積規模別） １経営体当たりの水稲うるち米の販売先別販売量・割合（水稲作付面積規模別）（令和２年）","生産者の米穀在庫等調査","確報","令和２年生産者の米穀在庫等調査",NA,"年次","202101-202112","2022-04-23"
"0002017341","00500244","1","１経営体当たりの米の収穫量、販売量、在庫量等（全国農業地域別） １経営体当たりの米の収穫量、販売量、在庫量等（全国農業地域別）（令和３年）","生産者の米穀在庫等調査","確報","令和３年生産者の米穀在庫等調査",NA,"年次","202101-202112","2023-03-31"
"0002017342","00500244","2-3","１経営体当たりの米の収穫量、販売量、在庫量等（水稲作付面積規模別） １経営体当たりの米の収穫量、販売量、在庫量等（水稲作付面積規模別）（令和３年）_１経営体当たりの水稲うるち米の販売先別販売量・割合（水稲作付面積規模別）（令和３年）","生産者の米穀在庫等調査","確報","令和３年生産者の米穀在庫等調査",NA,"年次","202101-202112","2023-03-31"
"0002112037","00500244","1","１経営体当たりの米の収穫量、販売量、在庫量等（全国農業地域別） １経営体当たりの米の収穫量、販売量、在庫量等（全国農業地域別）（令和４年）","生産者の米穀在庫等調査","確報","令和４年生産者の米穀在庫等調査",NA,"年次","202201-202212","2025-04-08"
"0002112038","00500244","2","１経営体当たりの米の収穫量、販売量、在庫量等（水稲作付面積規模別） １経営体当たりの米の収穫量、販売量、在庫量等（水稲作付面積規模別）（令和４年） １経営体当たりの米の販売先別販売量・割合（水稲作付面積規模別）（令和４年）","生産者の米穀在庫等調査","確報","令和４年生産者の米穀在庫等調査",NA,"年次","202201-202212","2025-04-08"
