"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003348625","00500510","2","B　平成26年花木等生産状況の概要 平成26年花木等生産状況","花木等生産状況調査結果","確報","平成26年花木等生産状況調査","年次","201401-201412","2019-10-17"
"0003348626","00500510","2","B　平成26年花木等生産状況の概要 花木類、芝及び地被植物類の概要","花木等生産状況調査結果","確報","平成26年花木等生産状況調査","年次","201401-201412","2019-10-17"
"0003348627","00500510","3","C　生産状況 1.花木類の平成26年産の苗木・成木別生産状況 ツツジ、サツキ、カイヅカイブキ、タマイブキ","花木等生産状況調査結果","確報","平成26年花木等生産状況調査","年次","201401-201412","2019-10-17"
"0003348628","00500510","3","C　生産状況 1.花木類の平成26年産の苗木・成木別生産状況 ツバキ、モミジ、ヒバ類、ツゲ類","花木等生産状況調査結果","確報","平成26年花木等生産状況調査","年次","201401-201412","2019-10-17"
"0003348629","00500510","3","C　生産状況 1.花木類の平成26年産の苗木・成木別生産状況 その他花木類、花木類計","花木等生産状況調査結果","確報","平成26年花木等生産状況調査","年次","201401-201412","2019-10-17"
"0003348650","00500510","3","C　生産状況 2.芝の平成26年産の種類別生産状況","花木等生産状況調査結果","確報","平成26年花木等生産状況調査","年次","201401-201412","2019-10-17"
"0003348651","00500510","3","C　生産状況 3.地被植物類の平成26年産の種類別生産状況 蔓もの類、タケ・ササ類、ジャノヒゲ類、草本類","花木等生産状況調査結果","確報","平成26年花木等生産状況調査","年次","201401-201412","2019-10-17"
"0003348652","00500510","3","C　生産状況 3.地被植物類の平成26年産の種類別生産状況 木本類、地被植物類計","花木等生産状況調査結果","確報","平成26年花木等生産状況調査","年次","201401-201412","2019-10-17"
"0003348653","00500510","4","D　花き生産状況（参考） 2.平成26年産花きの生産状況","花木等生産状況調査結果","確報","平成26年花木等生産状況調査","年次","201401-201412","2019-10-17"
"0003348654","00500510","4","D　花き生産状況（参考） 3.平成26年産花きの種類別、都道府県別産出（出荷）額","花木等生産状況調査結果","確報","平成26年花木等生産状況調査","年次","201401-201412","2019-10-17"
"0003348655","00500510","4","D　花き生産状況（参考） 4.平成26年産切り花類、球根類、鉢もの類及び花き苗類の品目別、都道府県別産出額","花木等生産状況調査結果","確報","平成26年花木等生産状況調査","年次","201401-201412","2019-10-17"
"0003348656","00500510","4","D　花き生産状況（参考） 5.平成26年産花きの種類別、都道府県別作付（収穫）面積","花木等生産状況調査結果","確報","平成26年花木等生産状況調査","年次","201401-201412","2019-10-17"
"0003348657","00500510","4","D　花き生産状況（参考） 6.平成26年産花きの種類別、都道府県別出荷数量","花木等生産状況調査結果","確報","平成26年花木等生産状況調査","年次","201401-201412","2019-10-17"
"0003348658","00500510","2","B　平成27年花木等生産状況の概要 平成27年花木等生産状況","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","年次","201501-201512","2019-10-17"
"0003348659","00500510","2","B　平成27年花木等生産状況の概要 花木類、芝及び地被植物類の概要","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","年次","201501-201512","2019-10-17"
"0003348660","00500510","3","C　生産状況 1.花木類の平成27年産の苗木・成木別生産状況 ツツジ、サツキ、カイヅカイブキ、タマイブキ","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","年次","201501-201512","2019-10-17"
"0003348661","00500510","3","C　生産状況 1.花木類の平成27年産の苗木・成木別生産状況 ツバキ、モミジ、ヒバ類、ツゲ類","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","年次","201501-201512","2019-10-17"
"0003348662","00500510","3","C　生産状況 1.花木類の平成27年産の苗木・成木別生産状況 その他花木類、花木類計","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","年次","201501-201512","2019-10-17"
"0003348663","00500510","3","C　生産状況 2.芝の平成27年産の種類別生産状況","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","年次","201501-201512","2019-10-17"
"0003348664","00500510","3","C　生産状況 3.地被植物類の平成27年産の種類別生産状況 蔓もの類、タケ・ササ類、ジャノヒゲ類、草本類","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","年次","201501-201512","2019-10-17"
