"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003032543","00200552","00602","経営組織（６区分）※別全事業所数，従業者数，1平方km当たり事業所数及び従業者数－全国，都道府県，市区町村，14大都市圏 ※総数，民営事業所","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032544","00200552","00700","産業（中分類），従業者規模（13区分），経営組織（５区分）別全事業所数，男女別従業者数，常用雇用者数及び１事業所当たり従業者数－全国，都道府県，19大都市，14大都市圏","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032547","00200552","00901","産業（小分類），従業者規模（10区分），経営組織（８区分）別全事業所数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032548","00200552","00902","産業（小分類），従業者規模（10区分），経営組織（８区分）※，従業上の地位（３区分），男女別従業者数－全国 ※総数，民営事業所","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032549","00200552","00903","産業（小分類），従業者規模（10区分），経営組織（８区分）※，従業上の地位（３区分），男女別従業者数－全国 ※国・地方公共団体","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032554","00200552","01201","産業（大分類），経営組織（４区分），従業者規模（10区分）別民営事業所数－全国，都道府県，19大都市，14大都市圏，特別地域区分","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032555","00200552","01202","産業（大分類），経営組織（４区分），従業者規模（10区分），男女別従業者数－全国，都道府県，19大都市，14大都市圏，特別地域区分","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032894","00200552","01301","産業（小分類），従業者規模（15区分），本所・支所（３区分），経営組織（４区分）別民営事業所数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032892","00200552","01302","産業（小分類），従業者規模（15区分），本所・支所（３区分），経営組織（４区分），従業上の地位（６区分），男女別従業者数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032563","00200552","01600","産業（大分類），従業者規模（８区分），本所・支所（３区分），経営組織（４区分）別民営事業所数及び男女別従業者数－全国，都道府県","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032564","00200552","01701","産業（小分類），常用雇用者規模（15区分），経営組織（８区分）別全事業所数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032565","00200552","01702","産業（小分類），常用雇用者規模（15区分），経営組織（８区分）※，従業上の地位（３区分），男女別従業者数－全国 ※総数，民営事業所","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032566","00200552","01703","産業（小分類），常用雇用者規模（15区分），経営組織（８区分）※，従業上の地位（３区分），男女別従業者数－全国 ※国・地方公共団体","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032571","00200552","02001","産業（小分類），常用雇用者規模（15区分）別民営事業所数－全国，都道府県","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032572","00200552","02002","産業（小分類），常用雇用者規模（15区分），従業上の地位（６区分），男女別従業者数－全国，都道府県","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032574","00200552","02201","産業（中分類），常用雇用者規模（10区分），本所・支所（３区分），経営組織（４区分）別民営事業所数－全国，都道府県","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032575","00200552","02202","産業（中分類），常用雇用者規模（10区分），本所・支所（３区分），経営組織（４区分），従業上の地位（３区分），男女別従業者数－全国，都道府県","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032895","00200552","02301","産業（中分類），臨時雇用者を除く従業者規模（11区分），経営組織（４区分）別民営事業所数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032893","00200552","02302","産業（中分類），臨時雇用者を除く従業者規模（11区分），経営組織（４区分），従業上の地位（６区分：総数のみ），男女別従業者数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032578","00200552","02401","産業（小分類），従業者規模（８区分），経営組織（８区分），派遣従業者の有無別民営事業所数－全国，都道府県","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032579","00200552","02402","産業（小分類），従業者規模（８区分），経営組織（８区分），男女別従業者数及び派遣従業者数－全国，都道府県","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032580","00200552","02501","産業（小分類），従業者規模（８区分），本所・支所（３区分），派遣従業者の有無別民営事業所数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032581","00200552","02502","産業（小分類），従業者規模（８区分），本所・支所（３区分），男女別従業者数及び派遣従業者数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032582","00200552","02600","産業（小分類），事業従事者規模（10区分），経営組織（４区分）別民営事業所数及び男女別事業従事者数－全国，都道府県","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032583","00200552","02701","産業（大分類），事業従事者規模（10区分），経営組織（４区分），事業従事者数に占める派遣従業者比率（７区分）別民営事業所数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032584","00200552","02702","産業（大分類），事業従事者規模（10区分），経営組織（４区分），事業従事者数に占める派遣従業者比率（７区分），男女別事業従事者数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032585","00200552","02801","産業（小分類），経営組織（４区分），事業従事者数に占める派遣従業者数比率（７区分）別民営事業所数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032586","00200552","02802","産業（小分類），経営組織（４区分），事業従事者数に占める派遣従業者数比率（７区分），男女別事業従事者数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032587","00200552","02901","産業（中分類），経営組織（４区分），事業従事者数に占める派遣従業者数比率（７区分）別民営事業所数－全国，都道府県","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032588","00200552","02902","産業（中分類），経営組織（４区分），事業従事者数に占める派遣従業者数比率（７区分），男女別事業従事者数－全国，都道府県","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032589","00200552","03000","産業（中分類），従業者規模（８区分），本所・支所（３区分），経営組織（８区分），別経営の事業所からの派遣従業者規模（６区分）別民営事業所数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2024-05-31"
"0003032590","00200552","03100","産業（中分類），企業産業（中分類）別事業所数，男女別従業者数及び常用雇用者数（複数事業所企業(会社企業のみ））－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032591","00200552","03200","産業（小分類），本所・支所（３区分），経営組織（４区分），事業所で行っている産業(大分類)別民営事業所数及び男女別従業者数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2024-05-31"
"0003032593","00200552","03300","産業（小分類），経営組織（５区分），従業者規模（８区分），事業所で行っている産業（大分類）別全事業所数及び男女別従業者数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2024-05-31"
"0003032595","00200552","03401","事業所で行っている産業（大分類），経営組織（５区分）別全事業所数，男女別従業者数及び１事業所当たり従業者数－全国，都道府県，市区町村","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2024-05-31"
"0003032596","00200552","03402","事業所で行っている産業（大分類），本所・支所（３区分）別民営事業所数，男女別従業者数及び１事業所当たり従業者数－全国，都道府県，市区町村","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2024-05-31"
"0003032597","00200552","03403","事業所で行っている産業（大分類），従業者規模（８区分）別全事業所数，男女別従業者数及び１事業所当たり従業者数－全国，都道府県，市区町村","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2024-05-31"
"0003032598","00200552","03501","製造業の産業（小分類），本所・支所（３区分），業態（２区分），経営組織（４区分）別民営事業所数及び従業上の地位（３区分），男女別従業者数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032599","00200552","03502","製造業の産業（小分類），従業者規模（８区分），業態（２区分），経営組織（４区分）別民営事業所数及び従業上の地位（３区分），男女別従業者数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003048211","00200552","03600","産業（中分類），本所・支所（３区分），本所の所在地別民営事業所数及び男女別従業者数（外国の会社を除く会社）－全国，都道府県，県庁所在市，人口30万人以上市","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032601","00200552","03700","産業（中分類），常用雇用者規模（10区分），資本金階級（10区分），単独・本所（２区分）別民営事業所数，男女別従業者数及び常用雇用者数（外国の会社を除く会社の単独及び本所事業所）－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032602","00200552","03801","産業（小分類），開設時期（14区分），本所・支所（３区分），経営組織（４区分）別民営事業所数及び男女別従業者数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032603","00200552","03802","産業（小分類），開設時期（14区分），本所・支所（３区分），従業者規模（10区分）別民営事業所数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032604","00200552","03803","産業（小分類），開設時期（14区分），本所・支所（３区分），従業者規模（10区分），男女別従業者数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032606","00200552","04000","産業（中分類），開設時期（14区分），資本金階級（10区分），単独・本所（２区分）別民営事業所数及び男女別従業者数（外国の会社を除く会社の単独及び本所事業所）－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032607","00200552","04201","産業（小分類），経営組織（４区分），本所・支所（３区分），存続・新設・廃業別民営事業所数及び男女別従業者数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032608","00200552","04202","産業（小分類），従業者規模（10区分），本所・支所（３区分），存続・新設・廃業別民営事業所数及び男女別従業者数－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032615","00200552","04600","産業（中分類），資本金階級（10区分），単独・本所（２区分），存続・新設・廃業別民営事業所数及び男女別従業者数（外国の会社を除く会社の単独及び本所事業所）－全国","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032616","00200552","04700","産業（大分類），資本金階級（10区分），単独・本所（２区分），存続・新設・廃業別民営事業所数及び男女別従業者数（外国の会社を除く会社の単独及び本所事業所）－全国，都道府県，市区町村","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032609","00200552","04800","存続・新設・廃業別民営事業所数及び男女別従業者数－全国，都道府県，市区町村，14大都市圏","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032535","00200552","10300","産業（中分類）別全事業所数，男女別従業者数及び常用雇用者数－都道府県内ブロック","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032545","00200552","10801","産業（中分類），従業者規模（10区分），経営組織（２区分）別全事業所数－都道府県，県庁所在市，人口30万人以上市","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032546","00200552","10802","産業（中分類），従業者規模（10区分），経営組織（２区分），従業上の地位（６区分），男女別従業者数－都道府県，県庁所在市，人口30万人以上市","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032550","00200552","11001","産業（小分類），従業者規模（６区分），経営組織（４区分）別民営以外の事業所数及び男女別従業者数－都道府県","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032551","00200552","11002","産業（小分類），従業者規模（６区分）別常用雇用者数－都道府県","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032559","00200552","11401","産業（中分類），経営組織（２区分）別全事業所数，従業者数及び１事業所当たり従業者数－都道府県，市区町村","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032560","00200552","11402","産業（中分類），経営組織（２区分）※別全事業所数，従業上の地位（６区分），男女別従業者数－都道府県，市区町村 ※総数，民営事業所","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032561","00200552","11403","産業（中分類），経営組織（２区分）※別全事業所数，従業上の地位（６区分），男女別従業者数－都道府県，市区町村 ※国・地方公共団体","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032562","00200552","11500","産業（小分類），従業者規模（８区分），経営組織（４区分）別民営事業所数，男女別従業者数及び常用雇用者数－都道府県，市区町村","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032567","00200552","11801","産業（小分類），常用雇用者規模（10区分），経営組織（５区分）別全事業所数－都道府県，19大都市","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032568","00200552","11802","産業（小分類），常用雇用者規模（10区分），経営組織（５区分）※，従業上の地位（３区分），男女別従業者数－都道府県，19大都市 ※総数，民営事業所","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032569","00200552","11803","産業（小分類），常用雇用者規模（10区分），経営組織（５区分）※，従業上の地位（３区分），男女別従業者数－都道府県，19大都市 ※国・地方公共団体","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032592","00200552","13200","産業（中分類），本所・支所（３区分），経営組織（４区分），事業所で行っている産業(大分類)別民営事業所数及び男女別従業者数－全国，都道府県","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2024-05-31"
"0003032594","00200552","13300","産業（中分類），経営組織（５区分），従業者規模（８区分），事業所で行っている産業（大分類）別全事業所数及び男女別従業者数－全国，都道府県","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2024-05-31"
"0003032605","00200552","13900","産業（中分類），開設時期（14区分），本所・支所（３区分），経営組織（４区分）別民営事業所数及び男女別従業者数－都道府県","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032610","00200552","14100","産業（大分類），開設時期（14区分），経営組織（４区分）別民営事業所及び男女別従業者数－都道府県，市区町村","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032611","00200552","14300","産業（小分類），存続・新設・廃業別民営事業所数及び男女別従業者数－都道府県，19大都市","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032612","00200552","14401","産業（中分類），本所・支所（３区分），経営組織（４区分），存続・新設・廃業別民営事業所数－都道府県","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032613","00200552","14402","産業（中分類），本所・支所（３区分），経営組織（４区分），存続・新設・廃業，男女別従業者数－都道府県","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032614","00200552","14500","産業（大分類），経営組織（４区分），存続・新設・廃業別民営事業所数及び男女別従業者数－都道府県，市区町村","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032552","00200552","21101","産業（中分類），従業者規模（６区分），経営組織（４区分）別民営以外の事業所数及び男女別従業者数－市区町村","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032553","00200552","21102","産業（中分類），従業者規模（６区分）別常用雇用者数－市区町村","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032570","00200552","21900","産業（中分類），常用雇用者規模（６区分），経営組織（２区分）別全事業所数及び男女別従業者数－市区町村","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032573","00200552","22100","産業（中分類），常用雇用者規模（15区分）別民営事業所数，男女別従業者数及び常用雇用者数－県庁所在市，人口30万人以上市","平成21年経済センサス-基礎調査","事業所に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032661","00200552","50100","企業産業（中分類），企業常用雇用者規模（11区分），企業類型（２区分），資本金階級（10区分）別企業数，事業所数，男女別従業者数及び常用雇用者数－全国，都道府県","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032662","00200552","50200","企業産業（中分類），企業常用雇用者規模（11区分），経営組織（４区分）別法人数，企業数，事業所数，男女別従業者数及び常用雇用者数－全国","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032663","00200552","50301","経営組織（３区分）別企業数，事業所数及び男女別従業者数－全国，都道府県，市区町村，14大都市圏","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032664","00200552","50302","企業産業（大分類）別企業数，事業所数及び男女別従業者数－全国，都道府県，市区町村，14大都市圏","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032665","00200552","50303","資本金階級（10区分）別企業数，事業所数及び男女別従業者数－全国，都道府県，市区町村，14大都市圏","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032666","00200552","50400","企業産業（小分類)，経営組織（２区分），企業常用雇用者規模（11区分）別法人数，企業数，事業所数及び男女別従業者数－全国","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032667","00200552","50501","経営組織（２区分），企業産業（大分類）別法人数，企業数，事業所数，男女別従業者数及び常用雇用者数－全国，都道府県，市区町村，14大都市圏","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032668","00200552","50502","経営組織（２区分），企業常用雇用者規模（11区分）別法人数，企業数，事業所数，男女別従業者数及び常用雇用者数－全国，都道府県，市区町村，14大都市圏","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032669","00200552","50601","企業産業（中分類），企業常用雇用者規模（11区分），経営組織（２区分），企業類型（３区分）別法人数，企業数，事業所数，常用雇用者数及び国内事業所数－全国，都道府県","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032670","00200552","50602","企業産業（中分類），企業常用雇用者規模（11区分），経営組織（２区分），企業類型（３区分），従業上の地位（４区分）別国内事業所の男女別従業者数－全国，都道府県","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032671","00200552","50700","企業産業（中分類），資本金階級（10区分），企業類型（３区分）別企業数，事業所数及び従業上の地位（３区分），男女別従業者数－全国，都道府県","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032672","00200552","50800","企業産業（中分類），国内の企業常用雇用者規模（11区分），企業類型（２区分），経営組織（４区分）別法人数，企業数，事業所数及び男女別従業者数－全国","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032915","00200552","50901","企業産業（中分類），企業従業者規模（12区分），経営組織（２区分），企業類型（３区分）別法人数，企業数，事業所数－全国","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032916","00200552","50902","企業産業（中分類），企業従業者規模（12区分），経営組織（２区分），企業類型（３区分），従業上の地位（４区分），男女別従業者数－全国","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032677","00200552","51000","企業産業（中分類），支所数規模（11区分），企業常用雇用者規模（11区分）別法人数及び事業所数（複数事業所企業等（個人経営を除く））－全国","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032897","00200552","51101","経営組織（３区分），企業類型（２区分），企業産業（大分類）別法人数，企業数，事業所数及び男女別従業者数－全国，都道府県，市区町村，14大都市圏","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032891","00200552","51102","経営組織（３区分），企業類型（２区分）※，支所数規模（９区分）別法人数，企業数，事業所数及び男女別従業者数－全国，都道府県，市区町村，14大都市圏 ※複数事業所企業のみ","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032680","00200552","51200","企業産業（中分類），支所数規模（９区分），資本金階級（10区分）別企業数及び事業所数（複数事業所企業（会社企業のみ））－全国，都道府県","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032681","00200552","51300","企業産業（中分類），企業常用雇用者規模（11区分），資本金階級（10区分）別企業数及び国内・海外別支所数（複数事業所企業（会社企業のみ））－全国，都道府県","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032682","00200552","51400","企業産業（大分類），国内支所数規模（９区分），海外支所数規模（９区分）別法人数（複数事業所企業等）－全国，都道府県","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032683","00200552","51500","企業産業（中分類），本所の従業者規模（10区分），企業常用雇用者規模（11区分）別法人数，事業所数及び男女別従業者数（複数事業所企業等（個人経営を除く））－全国","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032684","00200552","51600","企業産業（大分類），本所の所在地，経営組織（３区分），国内支所の分布範囲（２区分）別法人数，企業数，事業所数，男女別従業者数及び常用雇用者数（国内支所のある複数事業所企業等）－全国，都道府県，19大都市，14大都市圏","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032685","00200552","51701","企業産業（大分類），本所・国内支所の所在地別企業数，事業所数及び男女別従業者数（国内支所のある複数事業所企業等）－全国，都道府県，19大都市，14大都市圏","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032686","00200552","51702","企業産業（大分類），本所・国内支所の所在地別事業所数及び従業者数（国内支所のある複数事業所企業等）－全国，都道府県，19大都市，14大都市圏","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032687","00200552","51800","企業産業（中分類），企業常用雇用者規模（11区分），持株会社か否か別企業数，事業所数及び常用雇用者数（子会社のある企業）－全国，都道府県","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032688","00200552","51900","企業産業（中分類），持株会社か否か，子会社数規模（９区分）別企業数，事業所数及び常用雇用者数（子会社のある企業）－全国","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032689","00200552","52000","企業産業（中分類），資本金階級（10区分），経営組織（３区分），外国資本比率（８区分）別企業数及び国内・海外別常用雇用者数－全国","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032691","00200552","52200","企業産業（中分類），資本金階級（10区分），決算月（13区分）別企業数及び事業所数－全国，都道府県","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032693","00200552","52300","企業産業（中分類），企業常用雇用者規模（11区分），決算月（13区分）別企業数及び事業所数－全国","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
"0003032694","00200552","52400","企業産業（大分類），企業従業者規模（12区分），別経営の事業所からの派遣従業者規模（11区分），親会社の有無別企業数－全国","平成21年経済センサス-基礎調査","企業等に関する集計",NA,NA,NA,"-",,"2025-05-30"
