"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003449063","00250011","01","総括 港別　出入国者","出入国管理統計","出入（帰）国者数",NA,"月次",,"2025-05-26"
"0003449064","00250011","01-2","総括 港別　入国外国人の国籍・地域","出入国管理統計","出入（帰）国者数",NA,"月次",,"2025-05-26"
"0003449065","00250011","01-3","総括 港別　出国外国人の国籍・地域","出入国管理統計","出入（帰）国者数",NA,"月次",,"2025-05-26"
"0003449066","00250011","02","外国人 国籍・地域別　入国外国人の在留資格","出入国管理統計","出入（帰）国者数",NA,"月次",,"2025-05-26"
"0003449067","00250011","02-2","外国人 国籍・地域別　新規入国外国人の在留資格","出入国管理統計","出入（帰）国者数",NA,"月次",,"2025-05-26"
"0003449068","00250011","03","外国人 国籍・地域別　出国外国人の在留資格","出入国管理統計","出入（帰）国者数",NA,"月次",,"2025-05-26"
"0003287527","00250011",NA,"港別　出入国者　（月次）","出入国管理統計","出入（帰）国者数",NA,"月次",,"2024-07-05"
"0003287583","00250011",NA,"港別　入国外国人の国籍・地域　（月次）","出入国管理統計","出入（帰）国者数",NA,"月次",,"2024-07-05"
"0003287584","00250011",NA,"国籍・地域別　入国外国人の在留資格　（月次）","出入国管理統計","出入（帰）国者数",NA,"月次",,"2024-07-05"
"0003287585","00250011",NA,"港別　出国外国人の国籍・地域　（月次）","出入国管理統計","出入（帰）国者数",NA,"月次",,"2024-07-05"
"0003287586","00250011",NA,"国籍・地域別　出国外国人の在留資格　（月次）","出入国管理統計","出入（帰）国者数",NA,"月次",,"2024-07-05"
"0003288041","00250011",NA,"港別　出入国者　","出入国管理統計","出入（帰）国者数",NA,"年次",,"2024-07-05"
"0003288044","00250011",NA,"国籍・地域別　港別　入国外国人　","出入国管理統計","出入（帰）国者数",NA,"年次",,"2024-10-21"
"0003288045","00250011",NA,"国籍・地域別　港別　出国外国人　","出入国管理統計","出入（帰）国者数",NA,"年次",,"2024-07-05"
"0003288048","00250011",NA,"国籍・地域別　在留資格別　入国外国人","出入国管理統計","出入（帰）国者数",NA,"年次",,"2024-10-21"
"0003288049","00250011",NA,"国籍・地域別　在留資格別　新規入国外国人","出入国管理統計","出入（帰）国者数",NA,"年次",,"2024-10-21"
"0003288050","00250011",NA,"国籍・地域別　在留資格別　出国外国人","出入国管理統計","出入（帰）国者数",NA,"年次",,"2024-07-05"
"0003288051","00250011",NA,"国籍・地域別　再入国の許可を得ている入国外国人の在留資格","出入国管理統計","出入（帰）国者数",NA,"年次",,"2024-07-05"
"0003288052","00250011",NA,"国籍・地域別　再入国の許可を得ている出国外国人の在留資格","出入国管理統計","出入（帰）国者数",NA,"年次",,"2024-07-05"
"0003288053","00250011",NA,"国籍・地域別　入国目的別　新規入国外国人（短期滞在・特定活動等）","出入国管理統計","出入（帰）国者数",NA,"年次",,"2024-10-21"
"0003288054","00250011",NA,"国籍・地域別　入国外国人の年齢及び男女別","出入国管理統計","出入（帰）国者数",NA,"年次",,"2023-07-25"
"0003288055","00250011",NA,"国籍・地域別　出国外国人の年齢及び男女別","出入国管理統計","出入（帰）国者数",NA,"年次",,"2023-07-25"
"0003288056","00250011",NA,"国籍・地域別　出国外国人の滞在期間（全出国者）","出入国管理統計","出入（帰）国者数",NA,"年次",,"2023-07-25"
"0003288057","00250011",NA,"国籍・地域別　出国外国人の滞在期間（短期滞在者）","出入国管理統計","出入（帰）国者数",NA,"年次",,"2023-07-25"
"0003288060","00250011",NA,"住所地別　年齢（５歳階級）・性別　出国日本人","出入国管理統計","出入（帰）国者数",NA,"年次",,"2024-07-05"
"0003288061","00250011",NA,"滞在期間別　年齢（５歳階級）・性別　帰国日本人","出入国管理統計","出入（帰）国者数",NA,"年次",,"2024-07-05"
"0003290049","00250011",NA,"主要港別　月別　出国日本人","出入国管理統計","出入（帰）国者数",NA,"年次",,"2024-07-05"
"0003290050","00250011",NA,"主要港別　月別　帰国日本人","出入国管理統計","出入（帰）国者数",NA,"年次",,"2024-07-05"
"0003290385","00250011",NA,"月別　主要港の入国外国人","出入国管理統計","出入（帰）国者数",NA,"年次",,"2024-07-05"
"0003290386","00250011",NA,"月別　主要港の出国外国人","出入国管理統計","出入（帰）国者数",NA,"年次",,"2024-07-05"
"0003449069","00250011","04","入国審査手続 港別　特例上陸許可及び不許可人員","出入国管理統計","入国審査・在留資格審査・退去強制手続等",NA,"月次",,"2025-05-26"
"0003449070","00250011","04-2","入国審査手続 港別　寄港地上陸許可を受けた外国人の国籍・地域","出入国管理統計","入国審査・在留資格審査・退去強制手続等",NA,"月次",,"2025-05-26"
"0003449071","00250011","04-3","入国審査手続 港別　通過上陸許可を受けた外国人の国籍・地域","出入国管理統計","入国審査・在留資格審査・退去強制手続等",NA,"月次",,"2025-05-26"
"0003449072","00250011","04-4","入国審査手続 港別　船舶観光上陸許可を受けた外国人の国籍・地域","出入国管理統計","入国審査・在留資格審査・退去強制手続等",NA,"月次",,"2025-05-26"
"0003449073","00250011","05","在留資格審査手続 地方出入国在留管理局管内別　在留資格の取得等の受理及び処理人員","出入国管理統計","入国審査・在留資格審査・退去強制手続等",NA,"月次",,"2025-05-26"
"0003449074","00250011","06","退去強制手続 地方出入国在留管理局管内別　退去強制手続の受理及び処理人員","出入国管理統計","入国審査・在留資格審査・退去強制手続等",NA,"月次",,"2025-05-26"
"0003449075","00250011","07","その他 港別　入港外航船舶・航空機数","出入国管理統計","入国審査・在留資格審査・退去強制手続等",NA,"月次",,"2025-05-26"
"0003288042","00250011",NA,"港別　特例上陸許可及び不許可人員","出入国管理統計","入国審査・在留資格審査・退去強制手続等",NA,"月次",,"2024-07-05"
"0003288043","00250011",NA,"港別　入港外航船舶・航空機数","出入国管理統計","入国審査・在留資格審査・退去強制手続等",NA,"月次",,"2024-07-05"
"0003288088","00250011",NA,"地方入国管理局管内別　在留資格の取得等の受理及び処理人員","出入国管理統計","入国審査・在留資格審査・退去強制手続等",NA,"月次",,"2024-07-05"
"0003288089","00250011",NA,"地方入国管理局管内別　退去強制手続の受理及び処理人員","出入国管理統計","入国審査・在留資格審査・退去強制手続等",NA,"月次",,"2023-07-25"
"0003288280","00250011",NA,"港別　入港外航船舶・航空機数","出入国管理統計","入国審査・在留資格審査・退去強制手続等",NA,"年次",,"2024-07-05"
"0003288283","00250011",NA,"国籍・地域別　港別  寄港地上陸許可人員","出入国管理統計","入国審査・在留資格審査・退去強制手続等",NA,"年次",,"2024-07-05"
"0003288284","00250011",NA,"国籍・地域別　港別　通過上陸許可人員","出入国管理統計","入国審査・在留資格審査・退去強制手続等",NA,"年次",,"2024-07-05"
"0003288285","00250011",NA,"国籍別　退去強制令書により送還された人員","出入国管理統計","入国審査・在留資格審査・退去強制手続等",NA,"年次",,"2023-07-25"
"0003288286","00250011",NA,"国籍別　出国命令書を交付された人員","出入国管理統計","入国審査・在留資格審査・退去強制手続等",NA,"年次",,"2023-07-25"
