"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003017359","00400003","113","都道府県別　転入・採用・離職教員数（うち私立）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","中等教育学校","-",,"2019-03-21"
"0003017360","00400003","114","年齢区分別　職名別　性別　採用教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","盲学校","-",,"2019-03-21"
"0003017361","00400003","114","年齢区分別　職名別　性別　採用教員数（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","盲学校","-",,"2019-03-21"
"0003017362","00400003","115","学歴区分別　年齢区分別　採用教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","盲学校","-",,"2019-03-21"
"0003017363","00400003","116","採用前の状況別　職名別　採用教員","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","盲学校","-",,"2019-03-21"
"0003017364","00400003","117","年齢区分別　職名別　性別　転入教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","盲学校","-",,"2019-03-21"
"0003017365","00400003","117","年齢区分別　職名別　性別　転入教員数（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","盲学校","-",,"2019-03-21"
"0003017888","00400003","118","学歴区分別　年齢区分別　転入教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","盲学校","-",,"2019-03-21"
"0003017889","00400003","119","転入前の状況別　職名別　転入教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","盲学校","-",,"2019-03-21"
"0003017890","00400003","120","年齢区分別　職名別　性別　離職教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","盲学校","-",,"2019-03-21"
"0003017891","00400003","120","年齢区分別　職名別　性別　離職教員数（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","盲学校","-",,"2019-03-21"
"0003017892","00400003","121","離職の理由別　年齢区分別　離職教員数　","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","盲学校","-",,"2019-03-21"
"0003017893","00400003","122","年齢区分別　職名別　性別　採用教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","聾学校","-",,"2019-03-21"
"0003017894","00400003","122","年齢区分別　職名別　性別　採用教員数　（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","聾学校","-",,"2019-03-21"
"0003017895","00400003","123","学歴区分別　年齢区分別　採用教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","聾学校","-",,"2019-03-21"
"0003017896","00400003","124","採用前の状況別　職名別　採用教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","聾学校","-",,"2019-03-21"
"0003017897","00400003","125","年齢区分別　職名別　性別　転入教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","聾学校","-",,"2019-03-21"
"0003017898","00400003","125","年齢区分別　職名別　性別　転入教員数　（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","聾学校","-",,"2019-03-21"
"0003017899","00400003","126","学歴区分別　年齢区分別　転入教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","聾学校","-",,"2019-03-21"
"0003017900","00400003","127","転入前の状況別　職名別　転入教員数　","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","聾学校","-",,"2019-03-21"
"0003017901","00400003","128","年齢区分別　職名別　性別　離職教員数　","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","聾学校","-",,"2019-03-21"
"0003017902","00400003","128","年齢区分別　職名別　性別　離職教員数　（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","聾学校","-",,"2019-03-21"
"0003017903","00400003","129","離職の理由別　年齢区分別　離職教員数　","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","聾学校","-",,"2019-03-21"
"0003017904","00400003","130","年齢区分別　職名別　性別　採用教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","養護学校","-",,"2019-03-21"
"0003017905","00400003","130","年齢区分別　職名別　性別　採用教員数　（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","養護学校","-",,"2019-03-21"
"0003017906","00400003","131","学歴区分別　年齢区分別　採用教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","養護学校","-",,"2019-03-21"
"0003017907","00400003","132","採用前の状況別　職名別　採用教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","養護学校","-",,"2019-03-21"
"0003017908","00400003","133","年齢区分別　職名別　性別　転入教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","養護学校","-",,"2019-03-21"
"0003017909","00400003","133","年齢区分別　職名別　性別　転入教員数　（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","養護学校","-",,"2019-03-21"
"0003017910","00400003","134","学歴区分別　年齢区分別　転入教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","養護学校","-",,"2019-03-21"
"0003017911","00400003","135","転入前の状況別　職名別　転入教員数　","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","養護学校","-",,"2019-03-21"
"0003017912","00400003","136","年齢区分別　職名別　性別　離職教員数　","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","養護学校","-",,"2019-03-21"
"0003017913","00400003","136","年齢区分別　職名別　性別　離職教員数　（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","養護学校","-",,"2019-03-21"
"0003017914","00400003","137","離職の理由別　年齢区分別　離職教員数　","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","養護学校","-",,"2019-03-21"
"0003019949","00400003","138","都道府県別　転入・採用・離職教員数（設置者別）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","盲・聾・養護学校","-",,"2019-03-21"
"0003019950","00400003","138","都道府県別　転入・採用・離職教員数（うち公立）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","盲・聾・養護学校","-",,"2019-03-21"
"0003017915","00400003","139","年齢区分別　職名別　性別　採用教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","幼稚園","-",,"2019-03-21"
"0003017916","00400003","139","年齢区分別　職名別　性別　採用教員数　（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","幼稚園","-",,"2019-03-21"
"0003017917","00400003","140","学歴区分別　年齢区分別　採用教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","幼稚園","-",,"2019-03-21"
"0003017918","00400003","141","採用前の状況別　職名別　採用教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","幼稚園","-",,"2019-03-21"
"0003017919","00400003","142","年齢区分別　職名別　性別　転入教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","幼稚園","-",,"2019-03-21"
"0003017920","00400003","142","年齢区分別　職名別　性別　転入教員数　（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","幼稚園","-",,"2019-03-21"
"0003017921","00400003","143","転入前の状況別　職名別　転入教員数　","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","幼稚園","-",,"2019-03-21"
"0003017922","00400003","144","学歴区分別　年齢区分別　転入教員数","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","幼稚園","-",,"2019-03-21"
"0003017923","00400003","145","年齢区分別　職名別　性別　離職教員数　","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","幼稚園","-",,"2019-03-21"
"0003017924","00400003","145","年齢区分別　職名別　性別　離職教員数　（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","幼稚園","-",,"2019-03-21"
"0003017925","00400003","146","離職の理由別　年齢区分別　離職教員数　","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","幼稚園","-",,"2019-03-21"
"0003019951","00400003","147","都道府県別　転入・採用・離職教員数（設置者別）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","幼稚園","-",,"2019-03-21"
"0003019952","00400003","147","都道府県別　転入・採用・離職教員数（うち公立）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","幼稚園","-",,"2019-03-21"
"0003019953","00400003","147","都道府県別　転入・採用・離職教員数（うち私立）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","幼稚園","-",,"2019-03-21"
"0003019785","00400003","148","年齢区分別　所属課程別　性別　本務教員構成（設置者別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019786","00400003","148","年齢区分別　所属課程別　性別　本務教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019787","00400003","148","年齢区分別　所属課程別　性別　本務教員構成（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019788","00400003","149","年齢区分別　所属課程別　性別　兼務教員構成（設置者別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019789","00400003","149","年齢区分別　所属課程別　性別　兼務教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019790","00400003","149","年齢区分別　所属課程別　性別　兼務教員構成（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019791","00400003","150","勤務年数区分別　所属課程別　性別　本務教員構成（設置者別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019792","00400003","150","勤務年数区分別　所属課程別　性別　本務教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019793","00400003","150","勤務年数区分別　所属課程別　性別　本務教員構成（平均勤務年数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019794","00400003","151","学歴区分別　教員構成（設置者別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019795","00400003","151","学歴区分別　教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019796","00400003","152","専門分野別　年齢区分別　本務教員構成（設置者別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019797","00400003","152","専門分野別　年齢区分別　本務教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019798","00400003","152","専門分野別　年齢区分別　本務教員構成（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019799","00400003","153","所属学科別　年齢区分別　本務教員構成（設置者別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019800","00400003","153","所属学科別　年齢区分別　本務教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019801","00400003","153","所属学科別　年齢区分別　本務教員構成（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019802","00400003","154","授業担当状況別　所属課程別　性別　本務教員構成（設置者別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019803","00400003","154","授業担当状況別　所属課程別　性別　本務教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019804","00400003","155","週教科担当授業時数別　所属課程別　性別　本務教員構成（設置者別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019805","00400003","155","週教科担当授業時数別　所属課程別　性別　本務教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019806","00400003","155","週教科担当授業時数別　所属課程別　性別　本務教員構成（平均週教科担当授業時数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019807","00400003","156","設置者別　本務とする職業別　年齢区分別　兼務教員構成（設置者別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019808","00400003","156","設置者別　本務とする職業別　年齢区分別　兼務教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019809","00400003","156","設置者別　本務とする職業別　年齢区分別　兼務教員構成（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019810","00400003","157","給料月額別　年齢区分別　本務教員構成（年齢区分別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019811","00400003","157","給料月額別　年齢区分別　本務教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019812","00400003","157","給料月額別　年齢区分別　本務教員構成（平均給料月額）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019813","00400003","158","都道府県別　本務教員の平均年齢　平均週教科担当授業時数　平均給料月額（設置者別）（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019814","00400003","158","都道府県別　本務教員の平均年齢　平均週教科担当授業時数　平均給料月額（うち公立）（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019815","00400003","158","都道府県別　本務教員の平均年齢　平均週教科担当授業時数　平均給料月額（うち私立）（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019816","00400003","158","都道府県別　本務教員の平均年齢　平均週教科担当授業時数　平均給料月額（設置者別）（平均週教科担当授業時数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019817","00400003","158","都道府県別　本務教員の平均年齢　平均週教科担当授業時数　平均給料月額（うち公立）（平均週教科担当授業時数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019818","00400003","158","都道府県別　本務教員の平均年齢　平均週教科担当授業時数　平均給料月額（うち私立）（平均週教科担当授業時数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019819","00400003","158","都道府県別　本務教員の平均年齢　平均週教科担当授業時数　平均給料月額（設置者別）（平均給料月額）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019820","00400003","158","都道府県別　本務教員の平均年齢　平均週教科担当授業時数　平均給料月額（うち公立）（平均給料月額）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019821","00400003","158","都道府県別　本務教員の平均年齢　平均週教科担当授業時数　平均給料月額（うち私立）（平均給料月額）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","専修学校","-",,"2019-03-21"
"0003019822","00400003","159","年齢区分別　性別　本務教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019823","00400003","159","年齢区分別　性別　本務教員構成（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019824","00400003","159","年齢区分別　性別　本務教員構成（設置者別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019825","00400003","160","年齢区分別　性別　兼務教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019826","00400003","160","年齢区分別　性別　兼務教員構成（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019827","00400003","160","年齢区分別　性別　兼務教員構成（設置者別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019828","00400003","161","勤務年数区分別　性別　本務教員構成（設置者別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019829","00400003","161","勤務年数区分別　性別　本務教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019830","00400003","161","勤務年数区分別　性別　本務教員構成（平均勤務年数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019831","00400003","162","学歴区分別　教員構成（教員区分別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019832","00400003","162","学歴区分別　教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019833","00400003","163","専門分野別　年齢区分別　本務教員構成（設置者別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019834","00400003","163","専門分野別　年齢区分別　本務教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019835","00400003","163","専門分野別　年齢区分別　本務教員構成（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019836","00400003","164","所属学科別　年齢区分別　本務教員構成（設置者別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019837","00400003","164","所属学科別　年齢区分別　本務教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019838","00400003","164","所属学科別　年齢区分別　本務教員構成（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019839","00400003","165","授業担当状況別　性別　本務教員構成（設置者別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019840","00400003","165","授業担当状況別　性別　本務教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019841","00400003","166","週教科担当授業時数別　性別　本務教員構成（設置者別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019842","00400003","166","週教科担当授業時数別　性別　本務教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019843","00400003","166","週教科担当授業時数別　性別　本務教員構成（平均週教科担当授業時数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019844","00400003","167","設置者別　本務とする職業別　年齢区分別　兼務教員構成（設置者別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019845","00400003","167","設置者別　本務とする職業別　年齢区分別　兼務教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019846","00400003","167","設置者別　本務とする職業別　年齢区分別　兼務教員構成（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019847","00400003","168","給料月額別　年齢区分別　本務教員構成（設置者別年齢区分別教員数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019848","00400003","168","給料月額別　年齢区分別　本務教員構成","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019849","00400003","168","給料月額別　年齢区分別　本務教員構成（平均給料月額）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019853","00400003","169","都道府県別　本務教員の平均年齢　平均週教科担当授業時数　平均給料月額（設置者別）（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019854","00400003","169","都道府県別　本務教員の平均年齢　平均週教科担当授業時数　平均給料月額（うち公立）（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019855","00400003","169","都道府県別　本務教員の平均年齢　平均週教科担当授業時数　平均給料月額（うち私立）（平均年齢）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019856","00400003","169","都道府県別　本務教員の平均年齢　平均週教科担当授業時数　平均給料月額（設置者別）（平均週教科担当授業時数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019857","00400003","169","都道府県別　本務教員の平均年齢　平均週教科担当授業時数　平均給料月額（うち公立）（平均週教科担当授業時数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019858","00400003","169","都道府県別　本務教員の平均年齢　平均週教科担当授業時数　平均給料月額（うち私立）（平均週教科担当授業時数）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019859","00400003","169","都道府県別　本務教員の平均年齢　平均週教科担当授業時数　平均給料月額（設置者別）（平均給料月額）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019860","00400003","169","都道府県別　本務教員の平均年齢　平均週教科担当授業時数　平均給料月額（うち公立）（平均給料月額）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003019861","00400003","169","都道府県別　本務教員の平均年齢　平均週教科担当授業時数　平均給料月額（うち私立）（平均給料月額）","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","各種学校","-",,"2019-03-21"
"0003017795","00400003","183","年齢別　職名別　性別　本務教員数","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","短期大学","-",,"2019-03-21"
"0003017796","00400003","183","年齢別　職名別　性別　本務教員数（平均年齢）","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","短期大学","-",,"2019-03-21"
"0003017797","00400003","184","年齢区分別　専門分野別　本務教員数","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","短期大学","-",,"2019-03-21"
"0003017798","00400003","184","年齢区分別　専門分野別　本務教員数（平均年齢）","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","短期大学","-",,"2019-03-21"
"0003017799","00400003","185","年齢区分別　専門分野別　兼務教員数","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","短期大学","-",,"2019-03-21"
