"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003126469","00600300","7","造船調査 用途及びトン数階級別しゅん工強化プラスチック（木）船隻数、トン数並びに船価 2007年1月～2013年12月","造船造機統計調査","造船調査","月次",0,"2020-12-11"
"0003126485","00600300","7","造船調査 用途及びトン数階級別しゅん工強化プラスチック（木）船隻数、トン数並びに船価 2014年1月～","造船造機統計調査","造船調査","月次",0,"2024-08-01"
"0003126427","00600300","8","造船調査 独航不能船舶のしゅん工隻数、トン数及び船価 2014年1月～","造船造機統計調査","造船調査","月次",0,"2024-08-01"
"0003126502","00600300","8","造船調査 独航不能船舶のしゅん工隻数、トン数及び船価 2007年1月～2013年12月","造船造機統計調査","造船調査","月次",0,"2020-12-11"
"0003126425","00600300","9","造船調査 船質別・国籍別修繕船舶隻数、トン数及び修繕高 排水トン数 2007年1月～2013年12月","造船造機統計調査","造船調査","月次",0,"2020-12-11"
"0003126472","00600300","9","造船調査 船質別・国籍別修繕船舶隻数、トン数及び修繕高 トン数 2014年1月～","造船造機統計調査","造船調査","月次",0,"2024-08-01"
"0003126483","00600300","9","造船調査 船質別・国籍別修繕船舶隻数、トン数及び修繕高 トン数 2007年1月～2013年12月","造船造機統計調査","造船調査","月次",0,"2020-12-11"
"0003126505","00600300","9","造船調査 船質別・国籍別修繕船舶隻数、トン数及び修繕高 排水トン数 2014年1月～","造船造機統計調査","造船調査","月次",0,"2024-08-01"
"0003126424","00600300",NA,"造船調査 用途及びトン数階級別しゅん工鋼船隻数、トン数並びに船価 2007年1月～2013年12月","造船造機統計調査","造船調査","月次",0,"2020-12-11"
"0003126481","00600300",NA,"推移表 鋼船しゅん工実績の推移 月次 生産指数 2011年1月～2015年12月","造船造機統計調査","造船調査","月次",0,"2020-12-11"
"0003126482","00600300",NA,"造船調査 用途別・トン数階級別鋼船隻数及びトン数 2007年1月～2013年12月","造船造機統計調査","造船調査","月次",0,"2020-12-11"
"0003126500","00600300",NA,"推移表 鋼船しゅん工実績の推移 年次 2005年基準","造船造機統計調査","造船調査","年度次",0,"2020-12-09"
"0003126504","00600300",NA,"造船調査 用途別・トン数階級別鋼船隻数及びトン数 2014年1月～","造船造機統計調査","造船調査","月次",0,"2020-12-11"
"0003126754","00600300",NA,"推移表 鋼船しゅん工実績の推移 年次 2010年基準","造船造機統計調査","造船調査","年度次",0,"2020-12-09"
"0003421933","00600300",NA,"推移表 鋼船しゅん工実績の推移 月次 生産指数 2016年1月～（2015年基準）","造船造機統計調査","造船調査","月次",0,"2024-08-01"
"0003421934","00600300",NA,"推移表 鋼船しゅん工実績の推移 月次 船種別隻数、トン数","造船造機統計調査","造船調査","月次",0,"2024-08-01"
"0003126429","00600300","1","造機調査 月別、機種別及び部品製造高 2009年第2四半期～","造船造機統計調査","造機調査","月次",0,"2024-08-01"
"0003126513","00600300","1","造機調査 機種別製造高 2007年1月～2009年3月","造船造機統計調査","造機調査","月次",0,"2020-12-09"
"0003126487","00600300","2","造機調査 機種別月末在庫高並びに修繕高 機種別修繕高 2007年1月～2009年3月","造船造機統計調査","造機調査","月次",0,"2020-12-09"
"0003126506","00600300","2","造機調査 機種別月末在庫高並びに修繕高 機種別月末在庫高 2007年1月～2009年3月","造船造機統計調査","造機調査","月次",0,"2020-12-09"
"0003126507","00600300","2","造機調査 機種別四半期末在庫高及び四半期修繕高 機種別四半期修繕高 2009年第2四半期～","造船造機統計調査","造機調査","四半期",0,"2024-08-01"
"0003126514","00600300","2","造機調査 機種別四半期末在庫高及び四半期修繕高 機種別四半期末在庫高 2009年第2四半期～","造船造機統計調査","造機調査","四半期",0,"2024-08-01"
