"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0000130686","00200543","02502","大学等、学問（１４）、大学等数・性格別内部使用研究費（５）","科学技術研究調査","1999年（平成11年）科学技術研究調査","-",199903,"2024-12-13"
"0000130687","00200543","02503","大学等、組織（３）、学問（７）、大学等数・性格別内部使用研究費（５）","科学技術研究調査","1999年（平成11年）科学技術研究調査","-",199903,"2024-12-13"
"0000130688","00200543","02601","大学等、組織（４）、種類（５）、特定目的別内部使用研究費（１６）","科学技術研究調査","1999年（平成11年）科学技術研究調査","-",199903,"2024-12-13"
"0000130689","00200543","02602","大学等、学問（１４）、特定目的別内部使用研究費（１６）","科学技術研究調査","1999年（平成11年）科学技術研究調査","-",199903,"2024-12-13"
"0000130690","00200543","02603","大学等、組織（３）、学問（７）、特定目的別内部使用研究費（１６）","科学技術研究調査","1999年（平成11年）科学技術研究調査","-",199903,"2024-12-13"
"0000130691","00200543","02701","大学等、組織（４）、種類（５）、受入研究費，外部支出研究費（２４）","科学技術研究調査","1999年（平成11年）科学技術研究調査","-",199903,"2024-12-13"
"0000130692","00200543","02702","大学等、学問（１４）、受入研究費，外部支出研究費（２４）","科学技術研究調査","1999年（平成11年）科学技術研究調査","-",199903,"2024-12-13"
"0000130693","00200543","02703","大学等、組織（３）、学問（７）、受入研究費，外部支出研究費（２４）","科学技術研究調査","1999年（平成11年）科学技術研究調査","-",199903,"2024-12-13"
"0000130583","00200543","001","総括表（会社等，研究機関，大学等）、研究主体及び組織（２４）、支出源，支出別（２１）、内部使用研究費","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130584","00200543","002","会社等（特殊法人含む）、産業（３２）、資本金階級（５）、研究関係従事者数，社内使用研究費，受入研究費，社外支出研究費（３５）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130585","00200543","003","会社、産業（３２）、従業者規模（６）、研究関係従事者数，社内使用研究費，受入研究費，社外支出研究費（３５）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130586","00200543","004","会社、産業（３２）、売上高階級（５）、研究関係従事者数，社内使用研究費（１９）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130587","00200543","005","会社、産業（３２）、研究本務者規模（５）、研究関係従事者数，社内使用研究費，受入研究費，社外支出研究費（３５）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130588","00200543","006","会社、産業（３２）、営業利益高階級（５）、研究関係従事者数，社内使用研究費（１９）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130589","00200543","00701","会社等（特殊法人含む）、産業（３２）、専門別（２２）、研究本務者数","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130590","00200543","00702","会社等（特殊法人含む）、専門別（２２）、研究本務者数（女）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130591","00200543","008","会社等（特殊法人含む）、産業（３２）、資本金階級（５）、社内研究実施会社数・性格別社内使用研究費（５）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130592","00200543","009","会社等（特殊法人含む）、産業（３２）、資本金階級（５）、受入研究費，社外支出研究費（２４）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130593","00200543","010","資本金１億円以上の会社等（特殊法人含む）、産業（３２）、製品分野別社内使用研究費（支出額）（３４）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130594","00200543","011","資本金１億円以上の会社等（特殊法人含む）、産業（３２）、特定目的別社内使用研究費（支出額）（１０）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130595","00200543","012","会社、産業（３２）、社内使用研究費規模（上位５社，１０社，２０社）（３）、研究関係従事者数，社内使用研究費，受入研究費，社外支出研究費（３０）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130596","00200543","013","会社等（特殊法人含む）、産業（３２）、技術輸出件数，対価受取額（１１）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130597","00200543","014","会社等（特殊法人含む）、産業（３２）、技術輸入件数，対価支払額（１１）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130598","00200543","015","会社等（特殊法人含む）、産業（３２）、州別技術交流の件数，対価受払額（２２）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130599","00200543","01601","会社（非掲載表）、産業（３２）、技術輸出（新規・継続）（３）、技術交流の州及び国（６０）、件数","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130600","00200543","01602","会社（非掲載表）、産業（３２）、技術輸入（新規・継続）（３）、技術交流の州及び国（６０）、件数","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130601","00200543","01603","会社（非掲載表）、産業（３２）、技術輸出（新規・継続）（３）、技術交流の州及び国（６０）、金額（受取額）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130602","00200543","01604","会社（非掲載表）、産業（３２）、技術輸入（新規・継続）（３）、技術交流の州及び国（６０）、金額（支払額）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130603","00200543","01701","研究機関、学問（１２）、研究関係従事者数，内部使用研究費，受入研究費，外部支出研究費（２８）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130604","00200543","01702","研究機関、組織（４）、学問（８）、研究関係従事者数，内部使用研究費，受入研究費，外部支出研究費（２８）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130605","00200543","01703","研究機関、研究本務者規模（３）、組織（５）、研究関係従事者数，内部使用研究費，受入研究費，外部支出研究費（２８）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130606","00200543","01801","研究機関、学問（１２）、専門別（２８）、研究本務者数","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130607","00200543","01802","研究機関、組織（４）、学問（８）、専門別（２８）、研究本務者数","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130608","00200543","01803","研究機関、学問（８）、専門別（２８）、研究本務者数（女）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130609","00200543","01901","研究機関、学問（１２）、研究機関数・性格別内部使用研究費（５）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130610","00200543","01902","研究機関、組織（４）、学問（８）、研究機関数・性格別内部使用研究費（５）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130611","00200543","01903","研究機関、研究本務者規模（３）、組織（５）、研究機関数・性格別内部使用研究費（５）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130612","00200543","02001","研究機関、学問（１２）、特定目的別内部使用研究費（１０）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130613","00200543","02002","研究機関、組織（４）、学問（８）、特定目的別内部使用研究費（１０）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130614","00200543","02003","研究機関、研究本務者規模（３）、組織（５）、特定目的別内部使用研究費（１０）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130615","00200543","02101","研究機関、学問（１２）、受入研究費，外部支出研究費（２４）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130616","00200543","02102","研究機関、組織（４）、学問（８）、受入研究費，外部支出研究費（２４）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130617","00200543","02103","研究機関、研究本務者規模（３）、組織（５）、受入研究費，外部支出研究費（２４）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130618","00200543","022","公営の研究機関、都道府県（４８）、研究関係従事者数，内部使用研究費，受入研究費，外部支出研究費（２０）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130619","00200543","02301","大学等、組織（４）、種類（５）、研究関係従事者数・内部使用研究費・受入研究費・外部支出研究費（３１）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130620","00200543","02302","大学等、学問（１４）、研究関係従事者数・内部使用研究費・受入研究費・外部支出研究費（３１）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130621","00200543","02303","大学等、組織（３）、学問（７）、研究関係従事者数・内部使用研究費・受入研究費・外部支出研究費（３１）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130622","00200543","02401","大学等、組織（４）、種類（５）、専門別（３０）、研究本務者数","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130623","00200543","02402","大学等、学問（１４）、専門別（３０）、研究本務者数","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130624","00200543","02403","大学等、組織（３）、学問（７）、専門別（３０）、研究本務者数","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130625","00200543","02404","大学等、組織（４）、専門別（３０）、研究本務者数（女）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130626","00200543","02501","大学等、組織（４）、種類（５）、大学等数・性格別内部使用研究費（５）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130627","00200543","02502","大学等、学問（１４）、大学等数・性格別内部使用研究費（５）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130628","00200543","02503","大学等、組織（３）、学問（７）、大学等数・性格別内部使用研究費（５）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130629","00200543","02601","大学等、組織（４）、種類（５）、特定目的別内部使用研究費（１０）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130630","00200543","02602","大学等、学問（１４）、特定目的別内部使用研究費（１０）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130631","00200543","02603","大学等、組織（３）、学問（７）、特定目的別内部使用研究費（１０）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130632","00200543","02701","大学等、組織（４）、種類（５）、受入研究費，外部支出研究費（２４）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130633","00200543","02702","大学等、学問（１４）、受入研究費，外部支出研究費（２４）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130634","00200543","02703","大学等、組織（３）、学問（７）、受入研究費，外部支出研究費（２４）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130635","00200543","02801","エネルギー、附帯調査の研究主体（１５）、職種別従事者数・研究費（７）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130636","00200543","02802","エネルギー、附帯調査の研究主体（２）、附帯調査の学問（２）、職種別従事者数・研究費（７）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130637","00200543","029","エネルギー、附帯調査の研究主体（４）、研究テーマ（３０）、内部及び外部使用研究費（６）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130638","00200543","03001","ライフサイエンス、附帯調査の研究主体（１５）、職種別研究関係従事者数及び研究費（１４）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130639","00200543","03002","ライフサイエンス、附帯調査の研究主体（２）、附帯調査の学問（２）、職種別研究関係従事者数及び研究費（１４）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130640","00200543","03101","ライフサイエンス、附帯調査の研究主体（１５）、目的別内部使用研究費（１１）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130641","00200543","03102","ライフサイエンス、附帯調査の研究主体（２）、附帯調査の学問（２）、目的別内部使用研究費（１１）","科学技術研究調査","1998年（平成10年）科学技術研究調査","-",199803,"2024-12-13"
"0000130524","00200543","001","総括表（会社等，研究機関，大学等），研究主体及び組織（２４），支出源，支出別（２１），内部使用研究費","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130525","00200543","002","会社等（特殊法人含む），産業（３２），資本金階級（５），研究関係従事者数，社内使用研究費，受入研究費，社外支出研究費（３５）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130526","00200543","003","会社，産業（３２），従業者規模（６），研究関係従事者数，社内使用研究費，受入研究費，社外支出研究費（３５）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130527","00200543","004","会社，産業（３２），売上高階級（５），研究関係従事者数，社内使用研究費（１９）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130528","00200543","005","会社，産業（３２），研究本務者規模（５），研究関係従事者数，社内使用研究費，受入研究費，社外支出研究費（３５）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130529","00200543","006","会社，産業（３２），営業利益高階級（５），研究関係従事者数，社内使用研究費（１９）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130530","00200543","00701","会社等（特殊法人含む），産業（３２），専門別（２２），研究本務者数","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130531","00200543","00702","会社等（特殊法人含む），専門別（２２），研究本務者数（女）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130532","00200543","008","会社等（特殊法人含む），産業（３２），資本金階級（５），社内研究実施会社数・性格別社内使用研究費（５）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130533","00200543","009","会社等（特殊法人含む），産業（３２），資本金階級（５），受入研究費，社外支出研究費（２４）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130534","00200543","010","資本金１億円以上の会社等（特殊法人含む），産業（３２），製品分野別社内使用研究費（支出額）（３４）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130535","00200543","011","資本金１億円以上の会社等（特殊法人含む），産業（３２），特定目的別社内使用研究費（支出額）（１０）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130536","00200543","012","会社，産業（３２），社内使用研究費規模（上位５社，１０社，２０社）（３），研究関係従事者数，社内使用研究費，受入研究費，社外支出研究費（３０）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130537","00200543","013","会社等（特殊法人含む），産業（３２），技術輸出件数，対価受取額（１１）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130538","00200543","014","会社等（特殊法人含む），産業（３２），技術輸入件数，対価支払額（１１）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130539","00200543","015","会社等（特殊法人含む），産業（３２），州別技術交流の件数，対価受払額（２２）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130540","00200543","01601","会社（非掲載表），産業（３２），技術輸出（新規・継続）（３），技術交流の州及び国（６０），件数","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130541","00200543","01602","会社（非掲載表），産業（３２），技術輸入（新規・継続）（３），技術交流の州及び国（６０），件数","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130542","00200543","01603","会社（非掲載表），産業（３２），技術輸出（新規・継続）（３），技術交流の州及び国（６０），金額（受取額）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130543","00200543","01604","会社（非掲載表），産業（３２），技術輸入（新規・継続）（３），技術交流の州及び国（６０），金額（支払額）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130544","00200543","01701","研究機関，学問（１２），研究関係従事者数，内部使用研究費，受入研究費，外部支出研究費（２８）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130545","00200543","01702","研究機関，組織（４），学問（８），研究関係従事者数，内部使用研究費，受入研究費，外部支出研究費（２８）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130546","00200543","01703","研究機関，研究本務者規模（３），組織（５），研究関係従事者数，内部使用研究費，受入研究費，外部支出研究費（２８）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130547","00200543","01801","研究機関，学問（１２），専門別（２８），研究本務者数","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130548","00200543","01802","研究機関，組織（４），学問（８），専門別（２８），研究本務者数","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130549","00200543","01803","研究機関，学問（８），専門別（２８），研究本務者数（女）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130550","00200543","01901","研究機関，学問（１２），研究機関数・性格別内部使用研究費（５）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130551","00200543","01902","研究機関，組織（４），学問（８），研究機関数・性格別内部使用研究費（５）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130552","00200543","01903","研究機関，研究本務者規模（３），組織（５），研究機関数・性格別内部使用研究費（５）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130553","00200543","02001","研究機関，学問（１２），特定目的別内部使用研究費（１０）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130554","00200543","02002","研究機関，組織（４），学問（８），特定目的別内部使用研究費（１０）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130555","00200543","02003","研究機関，研究本務者規模（３），組織（５），特定目的別内部使用研究費（１０）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
"0000130556","00200543","02101","研究機関，学問（１２），受入研究費，外部支出研究費（２４）","科学技術研究調査","1997年（平成９年）科学技術研究調査","-",199703,"2024-12-13"
