"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0002077449","00501009","4-1","被害量 令和４年度ナラ枯れ都道府県別被害量（直近5カ年） 民有林＋国有林（平成30年度～令和４年度）","森林病害虫被害量","確報","令和４年度森林病害虫被害量","年度次","202204-202303","2024-03-29"
"0002077450","00501009","4-2","被害量 令和４年度ナラ枯れ都道府県別被害量（直近5カ年） 民有林（平成30年度～令和４年度）","森林病害虫被害量","確報","令和４年度森林病害虫被害量","年度次","202204-202303","2024-03-29"
"0002077451","00501009","4-3","被害量 令和４年度ナラ枯れ都道府県別被害量（直近5カ年） 国有林（平成30年度～令和４年度）","森林病害虫被害量","確報","令和４年度森林病害虫被害量","年度次","202204-202303","2024-03-29"
"0002119925","00501009","1-1","被害量 令和５年度松くい虫全国被害量（長期累計） 民有林＋国有林（昭和52年度～令和５年度）","森林病害虫被害量","確報","令和５年度森林病害虫被害量","年度次","202304-202403","2025-04-08"
"0002119926","00501009","2-1","被害量 令和５年度松くい虫都道府県別被害量（直近5カ年） 民有林＋国有林（令和元年度～令和５年度）","森林病害虫被害量","確報","令和５年度森林病害虫被害量","年度次","202304-202403","2025-04-08"
"0002119927","00501009","2-2","被害量 令和５年度松くい虫都道府県別被害量（直近5カ年） 民有林（令和元年度～令和５年度）","森林病害虫被害量","確報","令和５年度森林病害虫被害量","年度次","202304-202403","2025-04-08"
"0002119928","00501009","2-3","被害量 令和５年度松くい虫都道府県別被害量（直近5カ年） 国有林（令和元年度～令和５年度）","森林病害虫被害量","確報","令和５年度森林病害虫被害量","年度次","202304-202403","2025-04-08"
"0002119929","00501009","3-1","被害量 令和５年度ナラ枯れ全国被害量（長期累計） 民有林＋国有林（平成12年度～令和５年度）","森林病害虫被害量","確報","令和５年度森林病害虫被害量","年度次","202304-202403","2025-04-08"
"0002119930","00501009","4-1","被害量 令和５年度ナラ枯れ都道府県別被害量（直近5カ年） 民有林＋国有林（令和元年度～令和５年度）","森林病害虫被害量","確報","令和５年度森林病害虫被害量","年度次","202304-202403","2025-04-08"
"0002119931","00501009","4-2","被害量 令和５年度ナラ枯れ都道府県別被害量（直近5カ年） 民有林（令和元年度～令和５年度）","森林病害虫被害量","確報","令和５年度森林病害虫被害量","年度次","202304-202403","2025-04-08"
"0002119932","00501009","4-3","被害量 令和５年度ナラ枯れ都道府県別被害量（直近5カ年） 国有林（令和元年度～令和５年度）","森林病害虫被害量","確報","令和５年度森林病害虫被害量","年度次","202304-202403","2025-04-08"
