"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003216919","00500231","1","統計表 食品廃棄物等の年間発生量100ｔ未満の事業所の集計結果 食品廃棄物等の年間発生量及び発生抑制の実施量（平成25年度）","食品ロス統計調査","確報","平成25年度食品循環資源の再生利用等実態調査報告","年度次","201304-201403","2018-03-15"
"0003216920","00500231","2","統計表 食品廃棄物等の年間発生量100ｔ未満の事業所の集計結果 食品廃棄物等を食品循環資源として再生利用した用途別実施量（平成25年度）","食品ロス統計調査","確報","平成25年度食品循環資源の再生利用等実態調査報告","年度次","201304-201403","2018-03-15"
"0003216921","00500231","3","統計表 （参考）食品産業全体の試算結果 食品廃棄物等の年間発生量、発生抑制の実施量及び再生利用等実施率（平成25年度）","食品ロス統計調査","確報","平成25年度食品循環資源の再生利用等実態調査報告","年度次","201304-201403","2018-03-15"
"0003216922","00500231","3","統計表 （参考）食品産業全体の試算結果 食品廃棄物等を食品循環資源として再生利用した用途別実施量（平成25年度）","食品ロス統計調査","確報","平成25年度食品循環資源の再生利用等実態調査報告","年度次","201304-201403","2018-03-15"
"0003201380","00500231","1-1","年次別結果表（世帯調査） 世帯における食品ロス率","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201381","00500231","1-2","年次別結果表（世帯調査） 世帯員構成別の食品ロス率 ２人世帯","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201400","00500231","1-2","年次別結果表（世帯調査） 世帯員構成別の食品ロス率 単身世帯","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201420","00500231","1-2","年次別結果表（世帯調査） 世帯員構成別の食品ロス率 ３人以上世帯","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201401","00500231","2-1","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯計及び世帯員構成別の食品ロス率","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201442","00500231","2-10","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 食事区分別の一人１日当たり食品使用量及び食品ロス量","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201384","00500231","2-11","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世代構成別の食品ロス率","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201423","00500231","2-12","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世代構成別の一人１日当たり食品使用量及び食品ロス量","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201385","00500231","2-13","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品ロス率 食事管理者の職業の有無別の食品ロス率","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201386","00500231","2-13","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品ロス率 食事管理者の年齢階層別の食品ロス率","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201387","00500231","2-13","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品ロス率 食事管理者の年齢階層別、職業の有無別の食品ロス率 50～59歳","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201404","00500231","2-13","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品ロス率 世帯計の食品ロス率","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201405","00500231","2-13","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品ロス率 世帯員構成別、食事管理者の職業の有無別の食品ロス率 ２人世帯","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201406","00500231","2-13","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品ロス率 食事管理者の年齢階層別、職業の有無別の食品ロス率 30～39歳","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201407","00500231","2-13","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品ロス率 食事管理者の年齢階層別、職業の有無別の食品ロス率 60歳以上うち65歳以上","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201424","00500231","2-13","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品ロス率 世帯員構成別、食事管理者の職業の有無別の食品ロス率 単身世帯","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201425","00500231","2-13","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品ロス率 食事管理者の年齢階層別、職業の有無別の食品ロス率 29歳以下","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201426","00500231","2-13","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品ロス率 食事管理者の年齢階層別、職業の有無別の食品ロス率 60歳以上","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201443","00500231","2-13","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品ロス率 世帯員構成別の食品ロス率","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201444","00500231","2-13","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品ロス率 世帯員構成別、食事管理者の職業の有無別の食品ロス率 ３人以上世帯","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201445","00500231","2-13","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品ロス率 食事管理者の年齢階層別、職業の有無別の食品ロス率 40～49歳","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201446","00500231","2-13","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品ロス率 食事区分別の食品ロス率","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201388","00500231","2-14","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品使用量及び食品ロス量 世帯計の一人１日当たり食品使用量及び食品ロス量","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201389","00500231","2-14","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品使用量及び食品ロス量 世帯員構成別、食事管理者の職業の有無別の一人１日当たり食品使用量及び食品ロス量 ２人世帯","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201390","00500231","2-14","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品使用量及び食品ロス量 食事管理者の年齢階層別、職業の有無別の一人１日当たり食品使用量及び食品ロス量 30～39歳","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201391","00500231","2-14","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品使用量及び食品ロス量 食事管理者の年齢階層別、職業の有無別の一人１日当たり食品使用量及び食品ロス量 60歳以上うち65歳以上","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201408","00500231","2-14","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品使用量及び食品ロス量 食事管理者の職業の有無別の一人１日当たり食品使用量及び食品ロス量","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201409","00500231","2-14","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品使用量及び食品ロス量 食事管理者の年齢階層別の一人１日当たり食品使用量及び食品ロス量","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201410","00500231","2-14","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品使用量及び食品ロス量 食事管理者の年齢階層別、職業の有無別の一人１日当たり食品使用量及び食品ロス量 50～59歳","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201427","00500231","2-14","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品使用量及び食品ロス量 世帯員構成別の一人１日当たり食品使用量及び食品ロス量","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201428","00500231","2-14","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品使用量及び食品ロス量 世帯員構成別、食事管理者の職業の有無別の一人１日当たり食品使用量及び食品ロス量 ３人以上世帯","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201429","00500231","2-14","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品使用量及び食品ロス量 食事管理者の年齢階層別、職業の有無別の一人１日当たり食品使用量及び食品ロス量 40～49歳","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201430","00500231","2-14","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品使用量及び食品ロス量 食事区分別の一人１日当たり食品使用量及び食品ロス量","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201447","00500231","2-14","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品使用量及び食品ロス量 世帯員構成別、食事管理者の職業の有無別の一人１日当たり食品使用量及び食品ロス量 単身世帯","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201448","00500231","2-14","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品使用量及び食品ロス量 食事管理者の年齢階層別、職業の有無別の一人１日当たり食品使用量及び食品ロス量 29歳以下","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201449","00500231","2-14","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品使用量及び食品ロス量 食事管理者の年齢階層別、職業の有無別の一人１日当たり食品使用量及び食品ロス量 60歳以上","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201392","00500231","2-15","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食事の状況 １週間に使用された食品別の食材数 世帯計及び世帯員構成別","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201411","00500231","2-15","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食事の状況 １週間に調理、飲食した料理・食品の回数 世帯計及び世帯員構成別","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201431","00500231","2-15","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食事の状況 １週間に使用された食品別の食材数 食事管理者の年齢階層別","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201450","00500231","2-15","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食事の状況 １週間に調理、飲食した料理・食品の回数 食事管理者の年齢階層別","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201440","00500231","2-2","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯計及び世帯員構成別の一人１日当たり食品使用量及び食品ロス量","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201382","00500231","2-3","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 食事管理者の職業の有無別、世帯計及び世帯員構成別の食品ロス率","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201421","00500231","2-4","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 食事管理者の職業の有無別、世帯計及び世帯員構成別の一人１日当たり食品使用量及び食品ロス量","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201402","00500231","2-5","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 食事管理者の年齢階層別の食品ロス率","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201441","00500231","2-6","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 食事管理者の年齢階層別の一人１日当たり食品使用量及び食品ロス量","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201383","00500231","2-7","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 食事管理者の職業の有無別、年齢階層別の食品ロス率","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201422","00500231","2-8","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 食事管理者の職業の有無別、年齢階層別の一人１日当たり食品使用量及び食品ロス量","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201403","00500231","2-9","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 食事区分別の食品ロス率","食品ロス統計調査","確報","平成26年度食品ロス統計調査報告（世帯調査）","年度次","201404-201503","2017-09-22"
"0003201451","00500231","1-1","主な食品別の食品使用量、食べ残し量及び食べ残し量の割合 主な食品別の１食当たり食品使用量","食品ロス統計調査","確報","平成27年度食品ロス統計調査報告（外食調査）","年度次","201504-201603","2017-09-22"
"0003201393","00500231","1-2","主な食品別の食品使用量、食べ残し量及び食べ残し量の割合 主な食品別の１食当たり食べ残し量","食品ロス統計調査","確報","平成27年度食品ロス統計調査報告（外食調査）","年度次","201504-201603","2017-09-22"
"0003201432","00500231","1-3","主な食品別の食品使用量、食べ残し量及び食べ残し量の割合 主な食品別の食べ残し量の割合","食品ロス統計調査","確報","平成27年度食品ロス統計調査報告（外食調査）","年度次","201504-201603","2017-09-22"
"0003201412","00500231","2-1","主な調理品別の提供量、食べ残し量及び食べ残し量の割合 主な調理品別の１食当たり提供量","食品ロス統計調査","確報","平成27年度食品ロス統計調査報告（外食調査）","年度次","201504-201603","2017-09-22"
"0003201452","00500231","2-2","主な調理品別の提供量、食べ残し量及び食べ残し量の割合 主な調理品別の１食当たり食べ残し量","食品ロス統計調査","確報","平成27年度食品ロス統計調査報告（外食調査）","年度次","201504-201603","2017-09-22"
"0003201394","00500231","2-3","主な調理品別の提供量、食べ残し量及び食べ残し量の割合 主な調理品別の食べ残し量の割合","食品ロス統計調査","確報","平成27年度食品ロス統計調査報告（外食調査）","年度次","201504-201603","2017-09-22"
"0003270247","00500231",NA,"統計表 食品廃棄物等の年間発生量100ｔ未満の事業所の集計結果　食品廃棄物等の年間発生量及び発生抑制の実施量　食品製造業 食品廃棄物等の年間発生量及び発生抑制の実施量 食品製造業","食品ロス統計調査","確報",NA,"年度次","201204-201303","2019-01-29"
"0003270248","00500231",NA,"統計表 食品廃棄物等の年間発生量100ｔ未満の事業所の集計結果　食品廃棄物等の年間発生量及び発生抑制の実施量　食品卸売業 食品廃棄物等の年間発生量及び発生抑制の実施量 食品卸売業","食品ロス統計調査","確報",NA,"年度次","201204-201303","2019-01-29"
"0003270249","00500231",NA,"統計表 食品廃棄物等の年間発生量100ｔ未満の事業所の集計結果　食品廃棄物等を食品循環資源として再生利用した用途別実施量　食品製造業 食品廃棄物等を食品循環資源として再生利用した用途別実施量 食品製造業","食品ロス統計調査","確報",NA,"年度次","201204-201303","2019-01-29"
"0003270250","00500231",NA,"統計表 食品廃棄物等の年間発生量100ｔ未満の事業所の集計結果　食品廃棄物等を食品循環資源として再生利用した用途別実施量　食品卸売業 食品廃棄物等を食品循環資源として再生利用した用途別実施量 食品卸売業","食品ロス統計調査","確報",NA,"年度次","201204-201303","2019-01-29"
"0003270251","00500231",NA,"統計表 （参考）食品産業全体の試算結果　食品廃棄物等の年間発生量、発生抑制の実施量及び再生利用等実施率 食品廃棄物等の年間発生量、発生抑制の実施量及び再生利用等実施率","食品ロス統計調査","確報",NA,"年度次","201204-201303","2019-01-29"
"0003270252","00500231",NA,"統計表 （参考）食品産業全体の試算結果　食品廃棄物等を食品循環資源として再生利用した用途別実施量  食品廃棄物等を食品循環資源として再生利用した用途別実施量","食品ロス統計調査","確報",NA,"年度次","201204-201303","2019-01-29"
"0001757880","00500231","1","統計表 食品産業における食品廃棄物等の年間発生量、発生抑制の実施量及び再生利用等実施率","食品循環資源の再生利用等実態調査","確報","平成29年度食品循環資源の再生利用等実態調査","年度次","201704-201803","2019-11-29"
"0001757881","00500231","2","統計表 食品産業における食品廃棄物等を食品循環資源として再生利用した用途別実施量","食品循環資源の再生利用等実態調査","確報","平成29年度食品循環資源の再生利用等実態調査","年度次","201704-201803","2019-11-29"
"0001757882","00500231","3","統計表 食品廃棄物等の年間発生量100ｔ未満の事業所の結果 食品廃棄物等の年間発生量、発生抑制の実施量及び再生利用等実施率","食品循環資源の再生利用等実態調査","確報","平成29年度食品循環資源の再生利用等実態調査","年度次","201704-201803","2019-11-29"
"0001757883","00500231","3","統計表 食品廃棄物等の年間発生量100ｔ未満の事業所の結果 食品廃棄物等を食品循環資源として再生利用した用途別実施量","食品循環資源の再生利用等実態調査","確報","平成29年度食品循環資源の再生利用等実態調査","年度次","201704-201803","2019-11-29"
"0001757884","00500231","3","統計表 食品廃棄物等の年間発生量100ｔ未満の事業所の結果 食品廃棄物等の年間発生量のうち、可食部・製品廃棄割合","食品循環資源の再生利用等実態調査","確報","平成29年度食品循環資源の再生利用等実態調査","年度次","201704-201803","2019-11-29"
"0002110164","00500231","1","統計表 食品産業における食品廃棄物等の年間発生量、発生抑制の実施量及び再生利用等実施率","食品循環資源の再生利用等実態調査","確報","令和４年度食品循環資源の再生利用等実態調査","年度次","202204-202303","2025-04-09"
"0002110165","00500231","2","統計表 食品産業における食品廃棄物等を食品循環資源として再生利用した用途別実施量","食品循環資源の再生利用等実態調査","確報","令和４年度食品循環資源の再生利用等実態調査","年度次","202204-202303","2025-04-09"
"0002110166","00500231","3","統計表 食品廃棄物等の年間発生量100ｔ未満の事業所の結果 食品廃棄物等の年間発生量、発生抑制の実施量及び再生利用等実施率 食品廃棄物等を食品循環資源として再生利用した用途別実施量 食品廃棄物等の年間発生量のうち、可食部・製品廃棄割合","食品循環資源の再生利用等実態調査","確報","令和４年度食品循環資源の再生利用等実態調査","年度次","202204-202303","2025-04-09"
